Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00998E+0	-4.39525E-4	-2.71312E+0	2.76787E+0
9.99979E-1	1.66457E-5	1.02751E-1	-1.03787E-1
9.89981E-1	1.63939E-5	1.01197E-1	-1.01195E-1
9.79980E-1	1.61287E-5	9.95599E-2	-9.85522E-2
9.69982E-1	1.58870E-5	9.80679E-2	-9.60849E-2
9.59981E-1	1.56437E-5	9.65660E-2	-9.36380E-2
9.49983E-1	1.53909E-5	9.50056E-2	-9.11653E-2
9.39982E-1	1.51423E-5	9.34710E-2	-8.87485E-2
9.29976E-1	1.48944E-5	9.19407E-2	-8.63663E-2
9.19979E-1	1.46503E-5	9.04340E-2	-8.40377E-2
9.09975E-1	1.44024E-5	8.89037E-2	-8.17173E-2
8.99978E-1	1.41694E-5	8.74654E-2	-7.95121E-2
8.89975E-1	1.39339E-5	8.60117E-2	-7.73215E-2
8.79978E-1	1.37026E-5	8.45840E-2	-7.51839E-2
8.69944E-1	1.34628E-5	8.31037E-2	-7.30258E-2
8.59943E-1	1.32329E-5	8.16846E-2	-7.09536E-2
8.49943E-1	1.30036E-5	8.02691E-2	-6.89133E-2
8.39942E-1	1.27850E-5	7.89198E-2	-6.69576E-2
8.29941E-1	1.25530E-5	7.74877E-2	-6.49598E-2
8.19939E-1	1.23174E-5	7.60333E-2	-6.29724E-2
8.09936E-1	1.20986E-5	7.46827E-2	-6.10992E-2
7.99937E-1	1.18839E-5	7.33574E-2	-5.92740E-2
7.89938E-1	1.16619E-5	7.19870E-2	-5.74397E-2
7.79928E-1	1.14578E-5	7.07272E-2	-5.57193E-2
7.69930E-1	1.12388E-5	6.93753E-2	-5.39537E-2
7.59931E-1	1.10178E-5	6.80111E-2	-5.22058E-2
7.49930E-1	1.08216E-5	6.68000E-2	-5.06013E-2
7.39926E-1	1.06022E-5	6.54457E-2	-4.89141E-2
7.29926E-1	1.04055E-5	6.42315E-2	-4.73578E-2
7.19928E-1	1.02067E-5	6.30043E-2	-4.58167E-2
7.09921E-1	9.98029E-6	6.16067E-2	-4.41777E-2
6.99917E-1	9.78260E-6	6.03864E-2	-4.26924E-2
6.89918E-1	9.58622E-6	5.91742E-2	-4.12377E-2
6.79920E-1	9.38710E-6	5.79451E-2	-3.97960E-2
6.69917E-1	9.19845E-6	5.67806E-2	-3.84225E-2
6.59921E-1	8.99707E-6	5.55375E-2	-3.70205E-2
6.49922E-1	8.79648E-6	5.42993E-2	-3.56468E-2
6.39923E-1	8.61044E-6	5.31509E-2	-3.43560E-2
6.29915E-1	8.42432E-6	5.20020E-2	-3.30877E-2
6.19916E-1	8.24052E-6	5.08674E-2	-3.18520E-2
6.09916E-1	8.06582E-6	4.97890E-2	-3.06739E-2
5.99915E-1	7.87662E-6	4.86211E-2	-2.94632E-2
5.89918E-1	7.69942E-6	4.75273E-2	-2.83204E-2
5.79917E-1	7.52424E-6	4.64459E-2	-2.72069E-2
5.69918E-1	7.33908E-6	4.53030E-2	-2.60798E-2
5.59920E-1	7.15633E-6	4.41749E-2	-2.49842E-2
5.49921E-1	6.97998E-6	4.30863E-2	-2.39334E-2
5.39921E-1	6.81149E-6	4.20462E-2	-2.29310E-2
5.29922E-1	6.64930E-6	4.10451E-2	-2.19704E-2
5.19920E-1	6.47788E-6	3.99869E-2	-2.10000E-2
5.09921E-1	6.31048E-6	3.89536E-2	-2.00639E-2
4.99929E-1	6.14519E-6	3.79333E-2	-1.91555E-2
4.89924E-1	5.98584E-6	3.69496E-2	-1.82854E-2
4.79924E-1	5.81885E-6	3.59188E-2	-1.74124E-2
4.69924E-1	5.65738E-6	3.49221E-2	-1.65765E-2
4.59925E-1	5.48989E-6	3.38882E-2	-1.57435E-2
4.49921E-1	5.34396E-6	3.29874E-2	-1.49916E-2
