1.01003E+0	3.54554E-6	2.18860E-2	-2.18867E-2
1.00003E+0	3.48193E-6	2.14934E-2	-2.12812E-2
9.90029E-1	3.42020E-6	2.11123E-2	-2.06949E-2
9.80030E-1	3.35936E-6	2.07368E-2	-2.01215E-2
9.70033E-1	3.30476E-6	2.03998E-2	-1.95925E-2
9.60030E-1	3.24119E-6	2.00073E-2	-1.90175E-2
9.50033E-1	3.19363E-6	1.97138E-2	-1.85433E-2
9.40036E-1	3.13375E-6	1.93441E-2	-1.80041E-2
9.30028E-1	3.07760E-6	1.89975E-2	-1.74933E-2
9.20030E-1	3.02749E-6	1.86882E-2	-1.70235E-2
9.10032E-1	2.95945E-6	1.82682E-2	-1.64601E-2
9.00030E-1	2.90219E-6	1.79148E-2	-1.59642E-2
8.90031E-1	2.84422E-6	1.75569E-2	-1.54715E-2
8.80032E-1	2.79370E-6	1.72451E-2	-1.50259E-2
8.69996E-1	2.72022E-6	1.67915E-2	-1.44639E-2
8.59997E-1	2.67965E-6	1.65410E-2	-1.40844E-2
8.49998E-1	2.62345E-6	1.61941E-2	-1.36287E-2
8.40002E-1	2.57219E-6	1.58777E-2	-1.32053E-2
8.29999E-1	2.51729E-6	1.55388E-2	-1.27695E-2
8.19998E-1	2.47411E-6	1.52723E-2	-1.23992E-2
8.10000E-1	2.42642E-6	1.49779E-2	-1.20120E-2
8.00000E-1	2.37425E-6	1.46559E-2	-1.16086E-2
7.89998E-1	2.33245E-6	1.43978E-2	-1.12616E-2
7.79991E-1	2.27492E-6	1.40427E-2	-1.08447E-2
7.69990E-1	2.23037E-6	1.37677E-2	-1.04960E-2
7.59992E-1	2.18106E-6	1.34633E-2	-1.01307E-2
7.49989E-1	2.14780E-6	1.32580E-2	-9.84492E-3
7.39986E-1	2.09651E-6	1.29414E-2	-9.48165E-3
7.29987E-1	2.06054E-6	1.27194E-2	-9.19305E-3
7.19988E-1	2.00867E-6	1.23992E-2	-8.83888E-3
7.09990E-1	1.96838E-6	1.21505E-2	-8.54132E-3
6.99989E-1	1.92343E-6	1.18730E-2	-8.22870E-3
6.89991E-1	1.87302E-6	1.15619E-2	-7.89859E-3
6.79992E-1	1.83307E-6	1.13152E-2	-7.61810E-3
6.69988E-1	1.79216E-6	1.10627E-2	-7.33850E-3
6.59988E-1	1.74953E-6	1.07996E-2	-7.05702E-3
6.49990E-1	1.71006E-6	1.05559E-2	-6.79331E-3
6.39992E-1	1.67179E-6	1.03197E-2	-6.53913E-3
6.29988E-1	1.62807E-6	1.00498E-2	-6.26858E-3
6.19990E-1	1.59173E-6	9.82549E-3	-6.03139E-3
6.09991E-1	1.55166E-6	9.57815E-3	-5.78474E-3
5.99986E-1	1.51766E-6	9.36827E-3	-5.56518E-3
5.89988E-1	1.48299E-6	9.15426E-3	-5.34743E-3
5.79987E-1	1.44710E-6	8.93272E-3	-5.12956E-3
5.69992E-1	1.40989E-6	8.70302E-3	-4.91154E-3
5.59991E-1	1.37953E-6	8.51562E-3	-4.72145E-3
5.49994E-1	1.34373E-6	8.29463E-3	-4.51683E-3
5.39996E-1	1.31514E-6	8.11815E-3	-4.34036E-3
5.29997E-1	1.28205E-6	7.91389E-3	-4.15281E-3
5.19997E-1	1.24756E-6	7.70099E-3	-3.96484E-3
5.09998E-1	1.21689E-6	7.51167E-3	-3.79300E-3
5.00001E-1	1.18928E-6	7.34123E-3	-3.63428E-3
4.89995E-1	1.15399E-6	7.12340E-3	-3.45587E-3
4.80001E-1	1.12888E-6	6.96840E-3	-3.31172E-3
4.69999E-1	1.09439E-6	6.75549E-3	-3.14364E-3
4.59996E-1	1.06986E-6	6.60407E-3	-3.00777E-3
4.49993E-1	1.03818E-6	6.40852E-3	-2.85524E-3
4.39996E-1	1.00640E-6	6.21235E-3	-2.70634E-3
4.29992E-1	9.80313E-7	6.05131E-3	-2.57625E-3
4.19991E-1	9.48813E-7	5.85687E-3	-2.43548E-3
4.09991E-1	9.21806E-7	5.69016E-3	-2.30982E-3
3.99991E-1	8.97316E-7	5.53899E-3	-2.19361E-3
3.89992E-1	8.68358E-7	5.36023E-3	-2.06975E-3
3.79989E-1	8.44874E-7	5.21527E-3	-1.96212E-3
3.69990E-1	8.20295E-7	5.06355E-3	-1.85491E-3
3.59990E-1	7.93764E-7	4.89978E-3	-1.74641E-3
3.49993E-1	7.68775E-7	4.74552E-3	-1.64446E-3
3.39985E-1	7.45690E-7	4.60302E-3	-1.54946E-3
3.29990E-1	7.21843E-7	4.45582E-3	-1.45582E-3
3.19991E-1	7.00326E-7	4.32300E-3	-1.36962E-3
3.09986E-1	6.80485E-7	4.20052E-3	-1.28921E-3
2.99987E-1	6.55039E-7	4.04345E-3	-1.20097E-3
2.89988E-1	6.32606E-7	3.90498E-3	-1.12118E-3
2.79992E-1	6.12772E-7	3.78254E-3	-1.04860E-3
2.69995E-1	5.93716E-7	3.66491E-3	-9.79711E-4
2.59995E-1	5.71970E-7	3.53068E-3	-9.08870E-4
2.49996E-1	5.52343E-7	3.40952E-3	-8.43928E-4
2.39996E-1	5.32490E-7	3.28698E-3	-7.81050E-4
2.29992E-1	5.13091E-7	3.16723E-3	-7.21225E-4
2.19991E-1	4.94165E-7	3.05040E-3	-6.64417E-4
2.09990E-1	4.75204E-7	2.93336E-3	-6.09877E-4
1.99982E-1	4.57158E-7	2.82196E-3	-5.58754E-4
1.89984E-1	4.39814E-7	2.71490E-3	-5.10681E-4
1.79985E-1	4.23585E-7	2.61472E-3	-4.65951E-4
1.69987E-1	4.06671E-7	2.51031E-3	-4.22496E-4
1.59985E-1	3.88743E-7	2.39965E-3	-3.80107E-4
1.49984E-1	3.73105E-7	2.30312E-3	-3.42011E-4
1.39986E-1	3.56725E-7	2.20201E-3	-3.05198E-4
