Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01003E+0	7.11782E-7	4.39372E-3	-4.43779E-3
1.00003E+0	5.86151E-4	3.61822E+0	-3.61832E+0
9.90031E-1	5.62418E-4	3.47172E+0	-3.43711E+0
9.80028E-1	5.39917E-4	3.33282E+0	-3.26626E+0
9.70031E-1	5.18453E-4	3.20033E+0	-3.10442E+0
9.60028E-1	4.97229E-4	3.06931E+0	-2.94663E+0
9.50030E-1	4.77486E-4	2.94744E+0	-2.80016E+0
9.40031E-1	4.58226E-4	2.82856E+0	-2.65893E+0
9.30023E-1	4.39298E-4	2.71172E+0	-2.52196E+0
9.20024E-1	4.21748E-4	2.60338E+0	-2.39517E+0
9.10024E-1	4.04713E-4	2.49823E+0	-2.27345E+0
9.00025E-1	3.88768E-4	2.39980E+0	-2.15988E+0
8.90026E-1	3.73290E-4	2.30426E+0	-2.05085E+0
8.80025E-1	3.58292E-4	2.21168E+0	-1.94633E+0
8.69991E-1	3.43999E-4	2.12345E+0	-1.84738E+0
8.59994E-1	3.29468E-4	2.03375E+0	-1.74902E+0
8.49994E-1	3.16249E-4	1.95215E+0	-1.65932E+0
8.39993E-1	3.03569E-4	1.87388E+0	-1.57405E+0
8.29993E-1	2.91477E-4	1.79924E+0	-1.49336E+0
8.19988E-1	2.79768E-4	1.72696E+0	-1.41609E+0
8.09991E-1	2.68812E-4	1.65933E+0	-1.34405E+0
7.99991E-1	2.58081E-4	1.59309E+0	-1.27446E+0
7.89994E-1	2.47987E-4	1.53078E+0	-1.20931E+0
7.79984E-1	2.38188E-4	1.47030E+0	-1.14681E+0
7.69984E-1	2.28802E-4	1.41236E+0	-1.08749E+0
7.59987E-1	2.19954E-4	1.35774E+0	-1.03187E+0
7.49986E-1	2.11270E-4	1.30414E+0	-9.78084E-1
7.39983E-1	2.03058E-4	1.25344E+0	-9.27528E-1
7.29987E-1	1.95108E-4	1.20437E+0	-8.79175E-1
7.19986E-1	1.87431E-4	1.15698E+0	-8.33010E-1
7.09985E-1	1.80190E-4	1.11228E+0	-7.89705E-1
6.99985E-1	1.73095E-4	1.06849E+0	-7.47925E-1
6.89988E-1	1.66436E-4	1.02738E+0	-7.08882E-1
6.79993E-1	1.59858E-4	9.86778E-1	-6.71002E-1
6.69988E-1	1.53747E-4	9.49056E-1	-6.35856E-1
6.59989E-1	1.47755E-4	9.12068E-1	-6.01955E-1
6.49990E-1	1.42036E-4	8.76765E-1	-5.69889E-1
6.39993E-1	1.36625E-4	8.43364E-1	-5.39747E-1
6.29988E-1	1.31322E-4	8.10630E-1	-5.10687E-1
6.19989E-1	1.26214E-4	7.79099E-1	-4.83033E-1
6.09993E-1	1.21346E-4	7.49049E-1	-4.56915E-1
5.99992E-1	1.16598E-4	7.19741E-1	-4.31839E-1
