Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01003E+0	7.50910E-6	4.63525E-2	-4.68174E-2
1.00003E+0	7.44143E-6	4.59348E-2	-4.59361E-2
9.90027E-1	7.33925E-6	4.53040E-2	-4.48522E-2
9.80027E-1	7.23762E-6	4.46767E-2	-4.37843E-2
9.70029E-1	7.13907E-6	4.40683E-2	-4.27476E-2
9.60026E-1	7.03779E-6	4.34431E-2	-4.17066E-2
9.50025E-1	6.93665E-6	4.28188E-2	-4.06790E-2
9.40023E-1	6.83259E-6	4.21765E-2	-3.96469E-2
9.30018E-1	6.73672E-6	4.15847E-2	-3.86745E-2
9.20021E-1	6.63638E-6	4.09653E-2	-3.76889E-2
9.10020E-1	6.54319E-6	4.03901E-2	-3.67558E-2
9.00021E-1	6.44384E-6	3.97768E-2	-3.57999E-2
8.90020E-1	6.34778E-6	3.91838E-2	-3.48744E-2
8.80019E-1	6.25314E-6	3.85996E-2	-3.39684E-2
8.69985E-1	6.15945E-6	3.80213E-2	-3.30780E-2
8.59985E-1	6.06438E-6	3.74344E-2	-3.21931E-2
8.49987E-1	5.96895E-6	3.68454E-2	-3.13181E-2
8.39987E-1	5.87238E-6	3.62493E-2	-3.04489E-2
8.29991E-1	5.78137E-6	3.56875E-2	-2.96203E-2
8.19986E-1	5.69185E-6	3.51349E-2	-2.88101E-2
8.09987E-1	5.60315E-6	3.45873E-2	-2.80153E-2
7.99986E-1	5.51125E-6	3.40201E-2	-2.72156E-2
7.89992E-1	5.42012E-6	3.34575E-2	-2.64312E-2
7.79982E-1	5.33150E-6	3.29105E-2	-2.56696E-2
7.69983E-1	5.24132E-6	3.23538E-2	-2.49119E-2
7.59982E-1	5.15296E-6	3.18084E-2	-2.41738E-2
7.49981E-1	5.06308E-6	3.12536E-2	-2.34396E-2
7.39976E-1	4.97598E-6	3.07159E-2	-2.27290E-2
7.29979E-1	4.89270E-6	3.02019E-2	-2.20467E-2
7.19976E-1	4.80759E-6	2.96765E-2	-2.13664E-2
