Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00998E+0	9.56583E-6	5.56153E-2	-5.70837E-2
9.99987E-1	-1.34228E-4	-7.80395E-1	7.93074E-1
9.89991E-1	-2.19677E-4	-1.27719E+0	1.28497E+0
9.79991E-1	-3.16141E-4	-1.83803E+0	1.83054E+0
9.69992E-1	-4.22111E-4	-2.45413E+0	2.41920E+0
9.59988E-1	-5.26241E-4	-3.05954E+0	2.98488E+0
9.49988E-1	-6.26925E-4	-3.64491E+0	3.51893E+0
9.39988E-1	-7.26380E-4	-4.22314E+0	4.03425E+0
9.29980E-1	-8.14085E-4	-4.73305E+0	4.47322E+0
9.19984E-1	-8.91129E-4	-5.18098E+0	4.84392E+0
9.09986E-1	-9.60910E-4	-5.58669E+0	5.16647E+0
8.99981E-1	-1.02871E-3	-5.98087E+0	5.47019E+0
8.89976E-1	-1.08488E-3	-6.30744E+0	5.70475E+0
8.79978E-1	-1.12999E-3	-6.56971E+0	5.87520E+0
8.69942E-1	-1.16826E-3	-6.79221E+0	6.00491E+0
8.59944E-1	-1.20821E-3	-7.02448E+0	6.13888E+0
8.49945E-1	-1.23940E-3	-7.20581E+0	6.22413E+0
8.39946E-1	-1.26117E-3	-7.33238E+0	6.25895E+0
8.29946E-1	-1.28139E-3	-7.44994E+0	6.28359E+0
8.19940E-1	-1.30716E-3	-7.59977E+0	6.33268E+0
8.09944E-1	-1.32907E-3	-7.72715E+0	6.36032E+0
7.99944E-1	-1.34294E-3	-7.80779E+0	6.34735E+0
7.89944E-1	-1.35393E-3	-7.87169E+0	6.31930E+0
7.79941E-1	-1.37250E-3	-7.97965E+0	6.32485E+0
7.69942E-1	-1.38876E-3	-8.07419E+0	6.31774E+0
7.59940E-1	-1.39593E-3	-8.11587E+0	6.26786E+0
7.49936E-1	-1.40501E-3	-8.16866E+0	6.22558E+0
7.39930E-1	-1.42013E-3	-8.25657E+0	6.20862E+0
7.29933E-1	-1.42351E-3	-8.27622E+0	6.13932E+0
7.19931E-1	-1.42781E-3	-8.30122E+0	6.07348E+0
7.09932E-1	-1.44392E-3	-8.39488E+0	6.05670E+0
6.99935E-1	-1.45280E-3	-8.44651E+0	6.00814E+0
6.89933E-1	-1.45772E-3	-8.47512E+0	5.94234E+0
6.79935E-1	-1.46224E-3	-8.50140E+0	5.87439E+0
6.69932E-1	-1.46941E-3	-8.54308E+0	5.81635E+0
6.59932E-1	-1.47951E-3	-8.60180E+0	5.76891E+0
6.49933E-1	-1.48280E-3	-8.62093E+0	5.69413E+0
6.39934E-1	-1.48222E-3	-8.61756E+0	5.60434E+0
6.29926E-1	-1.48872E-3	-8.65535E+0	5.54088E+0
6.19925E-1	-1.49777E-3	-8.70797E+0	5.48606E+0
6.09927E-1	-1.50512E-3	-8.75070E+0	5.42407E+0
5.99925E-1	-1.50590E-3	-8.75523E+0	5.33789E+0
5.89926E-1	-1.51358E-3	-8.79988E+0	5.27569E+0
5.79929E-1	-1.52217E-3	-8.84983E+0	5.21572E+0
5.69927E-1	-1.52336E-3	-8.85674E+0	5.12977E+0
5.59929E-1	-1.52198E-3	-8.84872E+0	5.03522E+0
5.49932E-1	-1.52695E-3	-8.87762E+0	4.96147E+0
5.39929E-1	-1.53493E-3	-8.92401E+0	4.89668E+0
5.29929E-1	-1.53760E-3	-8.93953E+0	4.81435E+0
5.19924E-1	-1.53530E-3	-8.92616E+0	4.71639E+0
5.09927E-1	-1.54027E-3	-8.95506E+0	4.64068E+0
4.99929E-1	-1.54951E-3	-9.00878E+0	4.57698E+0
4.89921E-1	-1.55313E-3	-9.02983E+0	4.49583E+0
4.79923E-1	-1.55051E-3	-9.01459E+0	4.39666E+0
4.69925E-1	-1.55416E-3	-9.03581E+0	4.31520E+0
4.59924E-1	-1.56014E-3	-9.07058E+0	4.23961E+0
4.49920E-1	-1.56732E-3	-9.11233E+0	4.16648E+0
4.39923E-1	-1.56905E-3	-9.12238E+0	4.07840E+0
4.29922E-1	-1.56924E-3	-9.12349E+0	3.98617E+0
4.19924E-1	-1.57531E-3	-9.15878E+0	3.90853E+0
4.09924E-1	-1.57831E-3	-9.17622E+0	3.82272E+0
3.99922E-1	-1.57586E-3	-9.16198E+0	3.72365E+0
3.89926E-1	-1.58005E-3	-9.18634E+0	3.64024E+0
3.79922E-1	-1.58750E-3	-9.22965E+0	3.56356E+0
3.69922E-1	-1.58582E-3	-9.21988E+0	3.46610E+0
3.59925E-1	-1.58272E-3	-9.20186E+0	3.36583E+0
3.49927E-1	-1.58892E-3	-9.23791E+0	3.28516E+0
3.39918E-1	-1.59642E-3	-9.28151E+0	3.20625E+0
3.29924E-1	-1.59733E-3	-9.28680E+0	3.11376E+0
3.19923E-1	-1.59319E-3	-9.26273E+0	3.01155E+0
3.09922E-1	-1.60016E-3	-9.30326E+0	2.93017E+0
2.99922E-1	-1.60568E-3	-9.33535E+0	2.84540E+0
2.89920E-1	-1.60346E-3	-9.32244E+0	2.74671E+0
2.79923E-1	-1.60111E-3	-9.30878E+0	2.64811E+0
2.69921E-1	-1.60428E-3	-9.32721E+0	2.55855E+0
2.59923E-1	-1.60963E-3	-9.35831E+0	2.47199E+0
2.49924E-1	-1.61392E-3	-9.38326E+0	2.38323E+0
2.39928E-1	-1.61364E-3	-9.38163E+0	2.28752E+0
2.29922E-1	-1.61351E-3	-9.38087E+0	2.19194E+0
2.19923E-1	-1.61881E-3	-9.41169E+0	2.10350E+0
2.09920E-1	-1.62408E-3	-9.44233E+0	2.01436E+0
1.99913E-1	-1.62162E-3	-9.42802E+0	1.91543E+0
1.89914E-1	-1.61683E-3	-9.40017E+0	1.81425E+0
1.79913E-1	-1.62308E-3	-9.43651E+0	1.72536E+0
1.69916E-1	-1.62928E-3	-9.47256E+0	1.63571E+0
1.59912E-1	-1.63374E-3	-9.49849E+0	1.54362E+0
1.49913E-1	-1.63221E-3	-9.48959E+0	1.44575E+0
1.39915E-1	-1.63061E-3	-9.48029E+0	1.34800E+0
1.29917E-1	-1.63517E-3	-9.50680E+0	1.25518E+0
1.19917E-1	-1.63911E-3	-9.52971E+0	1.16136E+0
1.09917E-1	-1.63718E-3	-9.51849E+0	1.06326E+0
9.99150E-2	-1.63459E-3	-9.50343E+0	9.64975E-1
8.99124E-2	-1.63500E-3	-9.50581E+0	8.68588E-1
7.99110E-2	-1.64532E-3	-9.56581E+0	7.76843E-1
6.99103E-2	-1.64857E-3	-9.58471E+0	6.80965E-1
5.99103E-2	-1.64576E-3	-9.56837E+0	5.82565E-1
4.99010E-2	-1.65141E-3	-9.60122E+0	4.86901E-1
3.99024E-2	-1.65148E-3	-9.60163E+0	3.89358E-1
2.99008E-2	-1.64962E-3	-9.59081E+0	2.91436E-1
1.98982E-2	-1.65164E-3	-9.60256E+0	1.94181E-1
9.89795E-3	-1.65646E-3	-9.63058E+0	9.68730E-2
-9.91821E-5	-1.65780E-3	-9.63837E+0	-9.71498E-4
-9.75418E-3	-1.65403E-3	-9.61645E+0	-9.53258E-2
-1.97585E-2	-1.65346E-3	-9.61314E+0	-1.93030E-1
-2.97577E-2	-1.65973E-3	-9.64959E+0	-2.91819E-1
-3.97587E-2	-1.66626E-3	-9.68756E+0	-3.91428E-1
-4.97563E-2	-1.66535E-3	-9.68227E+0	-4.89587E-1
-5.97656E-2	-1.66241E-3	-9.66517E+0	-5.87038E-1
-6.97632E-2	-1.66302E-3	-9.66872E+0	-6.85489E-1
-7.97648E-2	-1.66999E-3	-9.70924E+0	-7.87049E-1
-8.97667E-2	-1.67440E-3	-9.73488E+0	-8.88078E-1
-9.97717E-2	-1.67223E-3	-9.72227E+0	-9.85780E-1
-1.09774E-1	-1.67179E-3	-9.71971E+0	-1.08432E+0
-1.19773E-1	-1.67415E-3	-9.73343E+0	-1.18476E+0
-1.29775E-1	-1.67967E-3	-9.76552E+0	-1.28793E+0
-1.39773E-1	-1.68046E-3	-9.77012E+0	-1.38780E+0
