Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01001E+0	7.45103E-6	4.59940E-2	-4.72098E-2
1.00001E+0	3.21013E-3	1.98156E+1	-2.01380E+1
9.90009E-1	3.21690E-3	1.98574E+1	-1.99787E+1
9.80010E-1	3.22655E-3	1.99170E+1	-1.98362E+1
9.70009E-1	3.21841E-3	1.98667E+1	-1.95843E+1
9.60007E-1	3.21788E-3	1.98635E+1	-1.93791E+1
9.50007E-1	3.21856E-3	1.98677E+1	-1.91813E+1
9.40008E-1	3.21030E-3	1.98167E+1	-1.89307E+1
9.30000E-1	3.21838E-3	1.98665E+1	-1.87763E+1
9.20003E-1	3.22263E-3	1.98928E+1	-1.85990E+1
9.10000E-1	3.21095E-3	1.98207E+1	-1.83301E+1
9.00005E-1	3.22606E-3	1.99140E+1	-1.82141E+1
8.90003E-1	3.23144E-3	1.99472E+1	-1.80417E+1
8.80005E-1	3.22038E-3	1.98789E+1	-1.77780E+1
8.69969E-1	3.21839E-3	1.98666E+1	-1.75644E+1
8.59971E-1	3.21198E-3	1.98270E+1	-1.73279E+1
8.49973E-1	3.21449E-3	1.98425E+1	-1.71399E+1
8.39968E-1	3.21046E-3	1.98177E+1	-1.69169E+1
8.29972E-1	3.20622E-3	1.97915E+1	-1.66935E+1
8.19967E-1	3.22121E-3	1.98840E+1	-1.65693E+1
8.09970E-1	3.21106E-3	1.98214E+1	-1.63158E+1
7.99968E-1	3.21637E-3	1.98541E+1	-1.61409E+1
7.89970E-1	3.21171E-3	1.98254E+1	-1.59161E+1
7.79962E-1	3.19717E-3	1.97356E+1	-1.56433E+1
7.69961E-1	3.20168E-3	1.97635E+1	-1.54645E+1
7.59959E-1	3.21165E-3	1.98250E+1	-1.53112E+1
7.49968E-1	3.21239E-3	1.98296E+1	-1.51134E+1
7.39964E-1	3.20412E-3	1.97785E+1	-1.48734E+1
7.29965E-1	3.20634E-3	1.97922E+1	-1.46826E+1
7.19966E-1	3.21322E-3	1.98347E+1	-1.45125E+1
7.09971E-1	3.20025E-3	1.97546E+1	-1.42533E+1
6.99966E-1	3.20289E-3	1.97709E+1	-1.40640E+1
6.89967E-1	3.20348E-3	1.97746E+1	-1.38656E+1
6.79968E-1	3.19682E-3	1.97335E+1	-1.36363E+1
6.69964E-1	3.19712E-3	1.97353E+1	-1.34369E+1
6.59966E-1	3.20023E-3	1.97545E+1	-1.32493E+1
6.49972E-1	3.18974E-3	1.96898E+1	-1.30059E+1
6.39974E-1	3.19902E-3	1.97470E+1	-1.28431E+1
6.29968E-1	3.20701E-3	1.97964E+1	-1.26739E+1
6.19964E-1	3.19745E-3	1.97373E+1	-1.24354E+1
6.09962E-1	3.18450E-3	1.96574E+1	-1.21852E+1
5.99962E-1	3.19611E-3	1.97291E+1	-1.20292E+1
5.89964E-1	3.20772E-3	1.98007E+1	-1.18717E+1
5.79962E-1	3.19625E-3	1.97299E+1	-1.16287E+1
5.69966E-1	3.20242E-3	1.97680E+1	-1.14503E+1
5.59965E-1	3.19715E-3	1.97355E+1	-1.12309E+1
5.49970E-1	3.19214E-3	1.97046E+1	-1.10131E+1
5.39968E-1	3.19968E-3	1.97511E+1	-1.08384E+1
5.29968E-1	3.19390E-3	1.97154E+1	-1.06184E+1
5.19965E-1	3.18195E-3	1.96417E+1	-1.03790E+1
5.09967E-1	3.18151E-3	1.96390E+1	-1.01781E+1
