Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01000E+0	1.89981E-6	1.17272E-2	-1.20862E-2
1.00000E+0	1.83259E-6	1.13123E-2	-1.15431E-2
9.90003E-1	1.80202E-6	1.11236E-2	-1.12371E-2
9.80007E-1	1.77154E-6	1.09354E-2	-1.09355E-2
9.70008E-1	1.73760E-6	1.07259E-2	-1.06166E-2
9.60004E-1	1.70567E-6	1.05288E-2	-1.03140E-2
9.50007E-1	1.68273E-6	1.03872E-2	-1.00693E-2
9.40004E-1	1.64770E-6	1.01710E-2	-9.75589E-3
9.30000E-1	1.62192E-6	1.00119E-2	-9.50104E-3
9.19999E-1	1.59423E-6	9.84093E-3	-9.23841E-3
9.10000E-1	1.56717E-6	9.67389E-3	-8.98290E-3
9.00002E-1	1.54121E-6	9.51364E-3	-8.73704E-3
8.89997E-1	1.51657E-6	9.36154E-3	-8.50178E-3
8.80002E-1	1.49040E-6	9.20000E-3	-8.26124E-3
8.69966E-1	1.46750E-6	9.05864E-3	-8.04154E-3
8.59967E-1	1.43805E-6	8.87685E-3	-7.78959E-3
8.49968E-1	1.41267E-6	8.72019E-3	-7.56314E-3
8.39969E-1	1.38943E-6	8.57673E-3	-7.35121E-3
8.29969E-1	1.36298E-6	8.41346E-3	-7.12542E-3
8.19962E-1	1.34111E-6	8.27846E-3	-6.92655E-3
8.09962E-1	1.31778E-6	8.13444E-3	-6.72305E-3
7.99963E-1	1.29056E-6	7.96642E-3	-6.50290E-3
7.89964E-1	1.26676E-6	7.81951E-3	-6.30319E-3
7.79956E-1	1.24624E-6	7.69284E-3	-6.12253E-3
7.69956E-1	1.22181E-6	7.54204E-3	-5.92555E-3
7.59958E-1	1.19694E-6	7.38852E-3	-5.72955E-3
7.49959E-1	1.17343E-6	7.24340E-3	-5.54311E-3
7.39953E-1	1.14688E-6	7.07951E-3	-5.34541E-3
7.29953E-1	1.12543E-6	6.94710E-3	-5.17455E-3
7.19949E-1	1.10597E-6	6.82698E-3	-5.01538E-3
7.09953E-1	1.08221E-6	6.68031E-3	-4.83950E-3
6.99955E-1	1.05996E-6	6.54296E-3	-4.67324E-3
6.89956E-1	1.03786E-6	6.40654E-3	-4.51044E-3
6.79954E-1	1.01795E-6	6.28364E-3	-4.35978E-3
6.69950E-1	9.94812E-7	6.14081E-3	-4.19800E-3
6.59950E-1	9.74147E-7	6.01325E-3	-4.04944E-3
6.49955E-1	9.52929E-7	5.88228E-3	-3.90124E-3
6.39955E-1	9.33670E-7	5.76340E-3	-3.76359E-3
6.29948E-1	9.13274E-7	5.63749E-3	-3.62380E-3
6.19947E-1	8.92307E-7	5.50807E-3	-3.48440E-3
6.09947E-1	8.71151E-7	5.37748E-3	-3.34691E-3
5.99949E-1	8.51890E-7	5.25858E-3	-3.21927E-3
5.89949E-1	8.32745E-7	5.14040E-3	-3.09446E-3
5.79951E-1	8.15178E-7	5.03196E-3	-2.97785E-3
5.69956E-1	7.95637E-7	4.91134E-3	-2.85637E-3
5.59958E-1	7.77093E-7	4.79687E-3	-2.74086E-3
5.49957E-1	7.60695E-7	4.69565E-3	-2.63511E-3
5.39958E-1	7.41664E-7	4.57817E-3	-2.52247E-3
5.29958E-1	7.24063E-7	4.46952E-3	-2.41700E-3
5.19953E-1	7.05894E-7	4.35737E-3	-2.31187E-3
5.09953E-1	6.90375E-7	4.26157E-3	-2.21755E-3
4.99955E-1	6.67721E-7	4.12173E-3	-2.10274E-3
4.89949E-1	6.52047E-7	4.02498E-3	-2.01228E-3
4.79950E-1	6.36770E-7	3.93068E-3	-1.92503E-3
4.69950E-1	6.17662E-7	3.81273E-3	-1.82836E-3
4.59955E-1	5.99079E-7	3.69802E-3	-1.73563E-3
4.49951E-1	5.81600E-7	3.59012E-3	-1.64835E-3
4.39954E-1	5.64524E-7	3.48472E-3	-1.56440E-3
4.29953E-1	5.48147E-7	3.38362E-3	-1.48449E-3
4.19952E-1	5.31740E-7	3.28235E-3	-1.40656E-3
4.09957E-1	5.17900E-7	3.19691E-3	-1.33734E-3
3.99954E-1	5.03142E-7	3.10581E-3	-1.26753E-3
3.89955E-1	4.87303E-7	3.00804E-3	-1.19694E-3
3.79951E-1	4.73187E-7	2.92091E-3	-1.13245E-3
3.69954E-1	4.56921E-7	2.82050E-3	-1.06475E-3
3.59956E-1	4.42938E-7	2.73419E-3	-1.00427E-3
3.49958E-1	4.28225E-7	2.64336E-3	-9.43945E-4
3.39950E-1	4.12212E-7	2.54452E-3	-8.82662E-4
3.29952E-1	3.97324E-7	2.45262E-3	-8.25761E-4
3.19948E-1	3.83226E-7	2.36559E-3	-7.72313E-4
3.09947E-1	3.69523E-7	2.28101E-3	-7.21419E-4
2.99946E-1	3.55354E-7	2.19354E-3	-6.71372E-4
2.89944E-1	3.41718E-7	2.10937E-3	-6.24081E-4
2.79950E-1	3.28377E-7	2.02702E-3	-5.79045E-4
2.69950E-1	3.15047E-7	1.94473E-3	-5.35695E-4
2.59949E-1	3.01645E-7	1.86201E-3	-4.93905E-4
2.49950E-1	2.88958E-7	1.78369E-3	-4.54932E-4
2.39949E-1	2.76190E-7	1.70488E-3	-4.17432E-4
2.29947E-1	2.64307E-7	1.63152E-3	-3.82821E-4
2.19947E-1	2.52275E-7	1.55725E-3	-3.49503E-4
2.09944E-1	2.40202E-7	1.48273E-3	-3.17643E-4
1.99937E-1	2.27729E-7	1.40573E-3	-2.86794E-4
1.89939E-1	2.16605E-7	1.33707E-3	-2.59144E-4
1.79937E-1	2.05381E-7	1.26778E-3	-2.32777E-4
1.69936E-1	1.93657E-7	1.19541E-3	-2.07290E-4
1.59934E-1	1.81112E-7	1.11798E-3	-1.82451E-4
1.49936E-1	1.71311E-7	1.05748E-3	-1.61789E-4
1.39939E-1	1.69739E-7	1.04777E-3	-1.49616E-4
1.29937E-1	1.51336E-7	9.34173E-4	-1.23861E-4
1.19938E-1	1.41618E-7	8.74185E-4	-1.06988E-4
1.09939E-1	1.31432E-7	8.11309E-4	-9.10148E-5
9.99413E-2	1.21403E-7	7.49401E-4	-7.64246E-5
8.99394E-2	1.11748E-7	6.89802E-4	-6.33066E-5
7.99377E-2	1.02324E-7	6.31630E-4	-5.15214E-5
6.99353E-2	9.28746E-8	5.73300E-4	-4.09122E-5
5.99370E-2	8.38081E-8	5.17334E-4	-3.16402E-5
4.99279E-2	7.48974E-8	4.62330E-4	-2.35542E-5
3.99337E-2	6.61399E-8	4.08271E-4	-1.66365E-5
2.99327E-2	5.72403E-8	3.53335E-4	-1.07921E-5
1.99358E-2	4.87047E-8	3.00646E-4	-6.11594E-6
9.93466E-3	4.01835E-8	2.48046E-4	-2.51455E-6
-6.77109E-5	3.16439E-8	1.95333E-4	1.34961E-8
-9.91654E-3	2.30659E-8	1.42382E-4	1.44075E-6
-1.99201E-2	1.44944E-8	8.94716E-5	1.81866E-6
-2.99234E-2	5.88817E-9	3.63467E-5	1.10981E-6
-3.99218E-2	-2.24881E-9	-1.38815E-5	-5.65486E-7
-4.99196E-2	-1.21972E-8	-7.52914E-5	-3.83522E-6
-5.99246E-2	-2.10947E-8	-1.30214E-4	-7.96228E-6
-6.99246E-2	-3.04273E-8	-1.87823E-4	-1.34015E-5
-7.99229E-2	-3.97314E-8	-2.45256E-4	-2.00016E-5
-8.99260E-2	-4.94108E-8	-3.05005E-4	-2.79876E-5
-9.99312E-2	-5.90534E-8	-3.64527E-4	-3.71711E-5
-1.09929E-1	-6.87969E-8	-4.24672E-4	-4.76365E-5
-1.19928E-1	-7.87847E-8	-4.86325E-4	-5.95143E-5
-1.29932E-1	-8.95250E-8	-5.52623E-4	-7.32688E-5
-1.39926E-1	-9.96903E-8	-6.15372E-4	-8.78639E-5
-1.49922E-1	-6.61058E-8	-4.08060E-4	-6.24258E-5
-1.59917E-1	-1.22802E-7	-7.58037E-4	-1.23697E-4
-1.69922E-1	-1.34037E-7	-8.27389E-4	-1.43461E-4
-1.79921E-1	-1.45785E-7	-8.99907E-4	-1.65217E-4
-1.89920E-1	-1.58198E-7	-9.76531E-4	-1.89248E-4
