1.01004E+0	2.06256E-3	1.27319E+1	-1.28597E+1
1.00004E+0	2.14451E-3	1.32377E+1	-1.32382E+1
9.90040E-1	2.13955E-3	1.32071E+1	-1.30756E+1
9.80041E-1	2.14701E-3	1.32531E+1	-1.29886E+1
9.70044E-1	2.14319E-3	1.32296E+1	-1.28333E+1
9.60039E-1	2.14664E-3	1.32509E+1	-1.27213E+1
9.50040E-1	2.14178E-3	1.32209E+1	-1.25603E+1
9.40040E-1	2.13467E-3	1.31770E+1	-1.23869E+1
9.30033E-1	2.14277E-3	1.32270E+1	-1.23015E+1
9.20035E-1	2.13960E-3	1.32074E+1	-1.21513E+1
9.10036E-1	2.14432E-3	1.32365E+1	-1.20457E+1
9.00034E-1	2.14375E-3	1.32330E+1	-1.19102E+1
8.90033E-1	2.13700E-3	1.31914E+1	-1.17407E+1
8.80036E-1	2.13550E-3	1.31821E+1	-1.16007E+1
8.69999E-1	2.13956E-3	1.32072E+1	-1.14902E+1
8.59998E-1	2.13386E-3	1.31720E+1	-1.13279E+1
8.49997E-1	2.13779E-3	1.31962E+1	-1.12168E+1
8.39995E-1	2.12799E-3	1.31357E+1	-1.10340E+1
8.29995E-1	2.13506E-3	1.31794E+1	-1.09388E+1
8.19990E-1	2.13036E-3	1.31504E+1	-1.07832E+1
8.09992E-1	2.13070E-3	1.31525E+1	-1.06534E+1
7.99992E-1	2.13107E-3	1.31548E+1	-1.05237E+1
7.89993E-1	2.12478E-3	1.31159E+1	-1.03615E+1
7.79985E-1	2.12770E-3	1.31340E+1	-1.02443E+1
7.69984E-1	2.12929E-3	1.31438E+1	-1.01205E+1
7.59987E-1	2.12279E-3	1.31036E+1	-9.95860E+0
7.49989E-1	2.12262E-3	1.31026E+1	-9.82680E+0
7.39986E-1	2.12434E-3	1.31132E+1	-9.70359E+0
7.29986E-1	2.11503E-3	1.30557E+1	-9.53051E+0
7.19987E-1	2.12362E-3	1.31088E+1	-9.43814E+0
7.09987E-1	2.11832E-3	1.30760E+1	-9.28383E+0
6.99987E-1	2.11389E-3	1.30487E+1	-9.13392E+0
6.89988E-1	2.11444E-3	1.30521E+1	-9.00579E+0
6.79990E-1	2.11628E-3	1.30635E+1	-8.88302E+0
6.69987E-1	2.11557E-3	1.30591E+1	-8.74941E+0
6.59988E-1	2.10945E-3	1.30213E+1	-8.59390E+0
6.49989E-1	2.10868E-3	1.30165E+1	-8.46061E+0
6.39990E-1	2.10715E-3	1.30071E+1	-8.32441E+0
6.29984E-1	2.10645E-3	1.30028E+1	-8.19154E+0
6.19983E-1	2.10427E-3	1.29893E+1	-8.05316E+0
6.09986E-1	2.10526E-3	1.29954E+1	-7.92703E+0
5.99983E-1	2.10291E-3	1.29809E+1	-7.78833E+0
5.89980E-1	2.10114E-3	1.29700E+1	-7.65204E+0
5.79981E-1	2.10368E-3	1.29857E+1	-7.53145E+0
5.69988E-1	2.09697E-3	1.29443E+1	-7.37807E+0
5.59990E-1	2.10199E-3	1.29752E+1	-7.26601E+0
5.49993E-1	2.09479E-3	1.29308E+1	-7.11185E+0
5.39990E-1	2.10026E-3	1.29646E+1	-7.00074E+0
5.29991E-1	2.09367E-3	1.29239E+1	-6.84954E+0
5.19989E-1	2.09294E-3	1.29194E+1	-6.71794E+0
5.09991E-1	2.10008E-3	1.29635E+1	-6.61125E+0
4.99989E-1	2.09439E-3	1.29283E+1	-6.46402E+0
4.89985E-1	2.09379E-3	1.29246E+1	-6.33287E+0
4.79986E-1	2.09533E-3	1.29341E+1	-6.20820E+0
4.69987E-1	2.08727E-3	1.28844E+1	-6.05549E+0
4.59989E-1	2.09220E-3	1.29148E+1	-5.94067E+0
4.49984E-1	2.08872E-3	1.28933E+1	-5.80179E+0
4.39987E-1	2.09229E-3	1.29154E+1	-5.68260E+0
4.29986E-1	2.08809E-3	1.28894E+1	-5.54228E+0
4.19985E-1	2.08721E-3	1.28840E+1	-5.41109E+0
4.09988E-1	2.09037E-3	1.29035E+1	-5.29029E+0
3.99987E-1	2.08331E-3	1.28599E+1	-5.14381E+0
3.89992E-1	2.08839E-3	1.28913E+1	-5.02750E+0
3.79985E-1	2.08511E-3	1.28710E+1	-4.89081E+0
3.69985E-1	2.07985E-3	1.28386E+1	-4.75008E+0
3.59984E-1	2.08016E-3	1.28405E+1	-4.62237E+0
3.49987E-1	2.07157E-3	1.27875E+1	-4.47545E+0
3.39981E-1	2.07763E-3	1.28249E+1	-4.36021E+0
3.29982E-1	2.07321E-3	1.27976E+1	-4.22298E+0
3.19984E-1	2.07352E-3	1.27995E+1	-4.09564E+0
3.09982E-1	2.07225E-3	1.27917E+1	-3.96519E+0
2.99985E-1	2.06976E-3	1.27763E+1	-3.83270E+0
2.89985E-1	2.07139E-3	1.27864E+1	-3.70785E+0
2.79988E-1	2.06499E-3	1.27469E+1	-3.56897E+0
2.69987E-1	2.06966E-3	1.27757E+1	-3.44927E+0
2.59986E-1	2.06431E-3	1.27427E+1	-3.31291E+0
2.49987E-1	2.05884E-3	1.27089E+1	-3.17706E+0
2.39989E-1	2.06590E-3	1.27525E+1	-3.06045E+0
2.29985E-1	2.05852E-3	1.27069E+1	-2.92240E+0
2.19987E-1	2.06346E-3	1.27374E+1	-2.80206E+0
2.09984E-1	2.06216E-3	1.27294E+1	-2.67297E+0
1.99980E-1	2.05999E-3	1.27160E+1	-2.54294E+0
1.89981E-1	2.05713E-3	1.26983E+1	-2.41244E+0
1.79981E-1	2.04996E-3	1.26541E+1	-2.27749E+0
1.69983E-1	2.05407E-3	1.26794E+1	-2.15529E+0
1.59977E-1	2.04850E-3	1.26451E+1	-2.02292E+0
1.49981E-1	2.05323E-3	1.26743E+1	-1.90090E+0
1.39981E-1	2.04920E-3	1.26494E+1	-1.77067E+0
1.29980E-1	2.04129E-3	1.26006E+1	-1.63782E+0
1.19980E-1	2.04726E-3	1.26374E+1	-1.51624E+0
1.09984E-1	2.04096E-3	1.25985E+1	-1.38564E+0
9.99827E-2	2.04120E-3	1.26000E+1	-1.25978E+0
8.99773E-2	2.04273E-3	1.26094E+1	-1.13456E+0
7.99782E-2	2.03606E-3	1.25683E+1	-1.00519E+0
6.99801E-2	2.03506E-3	1.25621E+1	-8.79097E-1
5.99835E-2	2.02545E-3	1.25028E+1	-7.49960E-1
4.99713E-2	2.02919E-3	1.25259E+1	-6.25934E-1
3.99749E-2	2.02020E-3	1.24704E+1	-4.98502E-1
2.99752E-2	2.01787E-3	1.24560E+1	-3.73371E-1
1.99769E-2	2.02179E-3	1.24802E+1	-2.49315E-1
9.97639E-3	2.01765E-3	1.24546E+1	-1.24252E-1
-2.38419E-5	2.01346E-3	1.24288E+1	2.96325E-4
-9.90510E-3	2.01772E-3	1.24551E+1	1.23369E-1
-1.99089E-2	2.01284E-3	1.24249E+1	2.47367E-1
-2.99072E-2	2.00330E-3	1.23660E+1	3.69834E-1
-3.99055E-2	2.00423E-3	1.23718E+1	4.93702E-1
-4.99096E-2	1.99608E-3	1.23215E+1	6.14960E-1
-5.99179E-2	1.99238E-3	1.22986E+1	7.36909E-1
-6.99165E-2	1.99138E-3	1.22925E+1	8.59446E-1
-7.99124E-2	1.97719E-3	1.22049E+1	9.75321E-1
-8.99065E-2	1.97309E-3	1.21796E+1	1.09502E+0
-9.99122E-2	1.96916E-3	1.21553E+1	1.21446E+0
-1.09910E-1	1.95535E-3	1.20701E+1	1.32662E+0
-1.19912E-1	1.95156E-3	1.20467E+1	1.44454E+0
-1.29910E-1	1.94816E-3	1.20257E+1	1.56226E+0
-1.39905E-1	1.93331E-3	1.19340E+1	1.66963E+0
-1.49904E-1	1.92944E-3	1.19101E+1	1.78538E+0
-1.59903E-1	1.91429E-3	1.18166E+1	1.88951E+0
-1.69905E-1	1.89909E-3	1.17228E+1	1.99176E+0
-1.79904E-1	1.88350E-3	1.16265E+1	2.09166E+0
-1.89905E-1	1.86117E-3	1.14887E+1	2.18176E+0
-1.99903E-1	1.84580E-3	1.13938E+1	2.27766E+0
-2.09915E-1	1.82776E-3	1.12825E+1	2.36836E+0
-2.19909E-1	1.79611E-3	1.10871E+1	2.43815E+0
-2.29912E-1	1.77055E-3	1.09293E+1	2.51278E+0
-2.39916E-1	1.74530E-3	1.07735E+1	2.58472E+0
-2.49914E-1	1.71098E-3	1.05616E+1	2.63949E+0
-2.59912E-1	1.67116E-3	1.03158E+1	2.68120E+0
-2.69916E-1	1.62770E-3	1.00475E+1	2.71199E+0
-2.79913E-1	1.56950E-3	9.68827E+0	2.71187E+0
-2.89915E-1	1.51149E-3	9.33019E+0	2.70496E+0
-2.99911E-1	1.43383E-3	8.85080E+0	2.65445E+0
-3.09908E-1	1.35187E-3	8.34488E+0	2.58614E+0
-3.19913E-1	1.25489E-3	7.74623E+0	2.47812E+0
-3.29909E-1	1.13867E-3	7.02883E+0	2.31887E+0
-3.39910E-1	1.01135E-3	6.24290E+0	2.12202E+0
-3.49920E-1	1.85038E-4	1.14221E+0	3.99682E-1
-3.59917E-1	1.87129E-4	1.15512E+0	4.15746E-1
-3.69918E-1	1.75000E-4	1.08025E+0	3.99603E-1
-3.79916E-1	1.50700E-4	9.30247E-1	3.53416E-1
-3.89920E-1	1.13116E-4	6.98247E-1	2.72260E-1
-3.99916E-1	5.38564E-5	3.32447E-1	1.32951E-1
-4.09911E-1	1.21497E-7	7.49981E-4	3.07426E-4
-4.19926E-1	-1.18987E-2	-7.34488E+1	-3.08430E+1
-4.29919E-1	-8.96159E-3	-5.53185E+1	-2.37825E+1
