Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01002E+0	1.47584E-5	9.11012E-2	-9.20141E-2
1.00002E+0	1.47693E-5	9.11685E-2	-9.11703E-2
9.90027E-1	1.45028E-5	8.95235E-2	-8.86306E-2
9.80024E-1	1.42544E-5	8.79901E-2	-8.62324E-2
9.70030E-1	1.40219E-5	8.65549E-2	-8.39609E-2
9.60026E-1	1.37324E-5	8.47679E-2	-8.13794E-2
9.50024E-1	1.34934E-5	8.32926E-2	-7.91300E-2
9.40025E-1	1.32407E-5	8.17327E-2	-7.68308E-2
9.30018E-1	1.30049E-5	8.02772E-2	-7.46592E-2
9.20021E-1	1.27696E-5	7.88247E-2	-7.25204E-2
9.10020E-1	1.25198E-5	7.72827E-2	-7.03288E-2
9.00021E-1	1.22880E-5	7.58519E-2	-6.82683E-2
8.90021E-1	1.20534E-5	7.44037E-2	-6.62209E-2
8.80022E-1	1.18409E-5	7.30920E-2	-6.43225E-2
8.69990E-1	1.16041E-5	7.16302E-2	-6.23176E-2
8.59988E-1	1.13729E-5	7.02031E-2	-6.03738E-2
8.49988E-1	1.11554E-5	6.88605E-2	-5.85306E-2
8.39986E-1	1.09272E-5	6.74519E-2	-5.66586E-2
8.29988E-1	1.07068E-5	6.60914E-2	-5.48550E-2
8.19985E-1	1.04961E-5	6.47907E-2	-5.31274E-2
8.09993E-1	1.02684E-5	6.33852E-2	-5.13416E-2
7.99992E-1	1.00558E-5	6.20728E-2	-4.96578E-2
7.89986E-1	9.85952E-6	6.08612E-2	-4.80795E-2
7.79979E-1	9.64925E-6	5.95633E-2	-4.64581E-2
7.69975E-1	9.43880E-6	5.82642E-2	-4.48620E-2
7.59978E-1	9.25150E-6	5.71080E-2	-4.34008E-2
7.49978E-1	9.04764E-6	5.58496E-2	-4.18860E-2
7.39977E-1	8.85533E-6	5.46625E-2	-4.04490E-2
7.29978E-1	8.65891E-6	5.34501E-2	-3.90174E-2
7.19978E-1	8.48845E-6	5.23978E-2	-3.77253E-2
7.09981E-1	8.29068E-6	5.11770E-2	-3.63347E-2
6.99982E-1	8.10686E-6	5.00423E-2	-3.50287E-2
6.89982E-1	7.92385E-6	4.89127E-2	-3.37489E-2
6.79984E-1	7.73331E-6	4.77365E-2	-3.24600E-2
6.69971E-1	7.56163E-6	4.66767E-2	-3.12721E-2
6.59976E-1	7.38245E-6	4.55707E-2	-3.00756E-2
6.49978E-1	7.20670E-6	4.44858E-2	-2.89148E-2
6.39984E-1	7.03973E-6	4.34551E-2	-2.78106E-2
6.29979E-1	6.87738E-6	4.24530E-2	-2.67445E-2
6.19978E-1	6.71294E-6	4.14379E-2	-2.56906E-2
6.09982E-1	6.55151E-6	4.04414E-2	-2.46685E-2
5.99978E-1	6.39082E-6	3.94495E-2	-2.36688E-2
5.89981E-1	6.24574E-6	3.85540E-2	-2.27461E-2
5.79979E-1	6.07599E-6	3.75061E-2	-2.17528E-2
5.69984E-1	5.91637E-6	3.65208E-2	-2.08163E-2
5.59983E-1	5.76136E-6	3.55640E-2	-1.99152E-2
5.49984E-1	5.60668E-6	3.46091E-2	-1.90345E-2
5.39981E-1	5.46394E-6	3.37280E-2	-1.82125E-2
