Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01001E+0	6.44712E-6	3.97970E-2	-4.01954E-2
1.00001E+0	6.36597E-6	3.92961E-2	-3.92965E-2
9.90009E-1	6.27415E-6	3.87293E-2	-3.83424E-2
9.80008E-1	6.18523E-6	3.81804E-2	-3.74171E-2
9.70010E-1	6.09587E-6	3.76288E-2	-3.65003E-2
9.60009E-1	6.00457E-6	3.70652E-2	-3.55830E-2
9.50009E-1	5.91676E-6	3.65232E-2	-3.46974E-2
9.40007E-1	5.83450E-6	3.60154E-2	-3.38548E-2
9.30003E-1	5.74674E-6	3.54737E-2	-3.29907E-2
9.20007E-1	5.66461E-6	3.49667E-2	-3.21696E-2
9.10003E-1	5.57995E-6	3.44441E-2	-3.13443E-2
9.00007E-1	5.49618E-6	3.39270E-2	-3.05346E-2
8.90007E-1	5.40849E-6	3.33857E-2	-2.97135E-2
8.80008E-1	5.32363E-6	3.28619E-2	-2.89187E-2
8.69972E-1	5.24108E-6	3.23523E-2	-2.81456E-2
8.59975E-1	5.15969E-6	3.18499E-2	-2.73902E-2
8.49974E-1	5.07854E-6	3.13490E-2	-2.66458E-2
8.39978E-1	5.00164E-6	3.08743E-2	-2.59338E-2
8.29976E-1	4.92093E-6	3.03761E-2	-2.52114E-2
8.19973E-1	4.83923E-6	2.98718E-2	-2.44941E-2
8.09970E-1	4.75857E-6	2.93739E-2	-2.37920E-2
7.99968E-1	4.68305E-6	2.89077E-2	-2.31252E-2
7.89968E-1	4.60289E-6	2.84129E-2	-2.24453E-2
7.79959E-1	4.52857E-6	2.79541E-2	-2.18031E-2
7.69958E-1	4.45122E-6	2.74767E-2	-2.11559E-2
7.59963E-1	4.37243E-6	2.69903E-2	-2.05116E-2
7.49964E-1	4.30110E-6	2.65500E-2	-1.99115E-2
7.39962E-1	4.22831E-6	2.61007E-2	-1.93135E-2
7.29962E-1	4.15501E-6	2.56482E-2	-1.87222E-2
7.19964E-1	4.08250E-6	2.52006E-2	-1.81435E-2
7.09962E-1	4.00824E-6	2.47422E-2	-1.75660E-2
6.99966E-1	3.93592E-6	2.42958E-2	-1.70062E-2
6.89965E-1	3.86464E-6	2.38558E-2	-1.64597E-2
6.79968E-1	3.79796E-6	2.34442E-2	-1.59413E-2
6.69964E-1	3.72919E-6	2.30197E-2	-1.54224E-2
6.59964E-1	3.65950E-6	2.25895E-2	-1.49083E-2
6.49965E-1	3.59257E-6	2.21764E-2	-1.44139E-2
