Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00998E+0	9.96688E-6	6.15240E-2	-6.27656E-2
9.99981E-1	2.15977E-3	1.33319E+1	-1.34663E+1
9.89983E-1	2.15672E-3	1.33131E+1	-1.33129E+1
9.79982E-1	2.14601E-3	1.32470E+1	-1.31129E+1
9.69986E-1	2.13711E-3	1.31920E+1	-1.29253E+1
9.59983E-1	2.12785E-3	1.31349E+1	-1.27366E+1
9.49983E-1	2.11840E-3	1.30765E+1	-1.25480E+1
9.39982E-1	2.11180E-3	1.30358E+1	-1.23772E+1
9.29975E-1	2.09396E-3	1.29257E+1	-1.21420E+1
9.19977E-1	2.08621E-3	1.28778E+1	-1.19670E+1
9.09979E-1	2.07672E-3	1.28193E+1	-1.17831E+1
8.99981E-1	2.06571E-3	1.27513E+1	-1.15918E+1
8.89979E-1	2.05982E-3	1.27149E+1	-1.14303E+1
8.79981E-1	2.04862E-3	1.26458E+1	-1.12405E+1
8.69946E-1	2.03922E-3	1.25878E+1	-1.10613E+1
8.59948E-1	2.02867E-3	1.25227E+1	-1.08776E+1
8.49949E-1	2.01986E-3	1.24683E+1	-1.07044E+1
8.39947E-1	2.00907E-3	1.24017E+1	-1.05220E+1
8.29947E-1	2.00073E-3	1.23502E+1	-1.03535E+1
8.19939E-1	1.98494E-3	1.22527E+1	-1.01480E+1
8.09944E-1	1.97919E-3	1.22172E+1	-9.99522E+0
7.99941E-1	1.96623E-3	1.21372E+1	-9.80713E+0
7.89942E-1	1.95585E-3	1.20731E+1	-9.63342E+0
7.79937E-1	1.94903E-3	1.20310E+1	-9.47824E+0
7.69934E-1	1.93916E-3	1.19701E+1	-9.30930E+0
7.59933E-1	1.92675E-3	1.18935E+1	-9.12957E+0
7.49935E-1	1.91752E-3	1.18365E+1	-8.96630E+0
7.39932E-1	1.90238E-3	1.17431E+1	-8.77685E+0
7.29932E-1	1.89480E-3	1.16963E+1	-8.62374E+0
7.19931E-1	1.88494E-3	1.16354E+1	-8.46132E+0
7.09934E-1	1.87217E-3	1.15566E+1	-8.28730E+0
6.99935E-1	1.86562E-3	1.15162E+1	-8.14199E+0
6.89932E-1	1.85021E-3	1.14210E+1	-7.95934E+0
6.79938E-1	1.84262E-3	1.13742E+1	-7.81187E+0
6.69932E-1	1.82969E-3	1.12944E+1	-7.64290E+0
6.59932E-1	1.81933E-3	1.12304E+1	-7.48618E+0
6.49935E-1	1.81366E-3	1.11954E+1	-7.34980E+0
6.39938E-1	1.79954E-3	1.11083E+1	-7.18041E+0
6.29932E-1	1.78896E-3	1.10430E+1	-7.02658E+0
6.19934E-1	1.77567E-3	1.09609E+1	-6.86369E+0
6.09934E-1	1.76413E-3	1.08897E+1	-6.70908E+0
5.99932E-1	1.75410E-3	1.08278E+1	-6.56155E+0
5.89933E-1	1.74050E-3	1.07438E+1	-6.40216E+0
5.79933E-1	1.73277E-3	1.06961E+1	-6.26568E+0
5.69936E-1	1.71882E-3	1.06100E+1	-6.10810E+0
5.59937E-1	1.70791E-3	1.05427E+1	-5.96285E+0
5.49939E-1	1.69659E-3	1.04728E+1	-5.81756E+0
5.39937E-1	1.68512E-3	1.04020E+1	-5.67314E+0
5.29943E-1	1.67642E-3	1.03483E+1	-5.53939E+0
5.19937E-1	1.66245E-3	1.02620E+1	-5.38951E+0
5.09936E-1	1.64831E-3	1.01748E+1	-5.24088E+0
4.99935E-1	1.63935E-3	1.01194E+1	-5.11017E+0
4.89928E-1	1.62644E-3	1.00398E+1	-4.96844E+0
4.79931E-1	1.61795E-3	9.98735E+0	-4.84165E+0
4.69930E-1	1.60440E-3	9.90370E+0	-4.70106E+0
4.59932E-1	1.59194E-3	9.82679E+0	-4.56531E+0
4.49929E-1	1.57718E-3	9.73568E+0	-4.42461E+0
4.39932E-1	1.56640E-3	9.66914E+0	-4.29673E+0
4.29932E-1	1.55665E-3	9.60895E+0	-4.17292E+0
4.19930E-1	1.54231E-3	9.52043E+0	-4.03830E+0
4.09929E-1	1.53151E-3	9.45377E+0	-3.91452E+0
3.99931E-1	1.52011E-3	9.38340E+0	-3.79062E+0
3.89933E-1	1.50342E-3	9.28037E+0	-3.65528E+0
3.79934E-1	1.49197E-3	9.20969E+0	-3.53442E+0
3.69931E-1	1.47560E-3	9.10864E+0	-3.40361E+0
3.59929E-1	1.46439E-3	9.03944E+0	-3.28642E+0
3.49932E-1	1.45530E-3	8.98333E+0	-3.17531E+0
3.39924E-1	1.44280E-3	8.90617E+0	-3.05800E+0
3.29927E-1	1.43216E-3	8.84049E+0	-2.94618E+0
3.19926E-1	1.41580E-3	8.73951E+0	-2.82424E+0
3.09924E-1	1.40190E-3	8.65370E+0	-2.70908E+0
2.99926E-1	1.38812E-3	8.56864E+0	-2.59592E+0
2.89928E-1	1.37290E-3	8.47469E+0	-2.48187E+0
2.79927E-1	1.36460E-3	8.42346E+0	-2.38177E+0
2.69926E-1	1.35057E-3	8.33685E+0	-2.27306E+0
2.59924E-1	1.33518E-3	8.24185E+0	-2.16389E+0
2.49928E-1	1.32366E-3	8.17074E+0	-2.06272E+0
2.39931E-1	1.30743E-3	8.07056E+0	-1.95594E+0
2.29925E-1	1.29532E-3	7.99580E+0	-1.85700E+0
2.19928E-1	1.27768E-3	7.88691E+0	-1.75207E+0
2.09924E-1	1.26412E-3	7.80321E+0	-1.65463E+0
1.99919E-1	1.24859E-3	7.70735E+0	-1.55641E+0
1.89921E-1	1.23387E-3	7.61648E+0	-1.46114E+0
1.79921E-1	1.21962E-3	7.52852E+0	-1.36822E+0
1.69927E-1	1.20247E-3	7.42265E+0	-1.27405E+0
1.59925E-1	1.18803E-3	7.33352E+0	-1.18466E+0
1.49925E-1	1.17355E-3	7.24414E+0	-1.09705E+0
1.39926E-1	1.15786E-3	7.14728E+0	-1.01019E+0
1.29927E-1	1.14151E-3	7.04636E+0	-9.24760E-1
1.19928E-1	1.12832E-3	6.96494E+0	-8.43728E-1
1.09929E-1	1.10942E-3	6.84827E+0	-7.60428E-1
9.99253E-2	1.09321E-3	6.74821E+0	-6.81128E-1
8.99215E-2	1.07740E-3	6.65062E+0	-6.04074E-1
7.99215E-2	1.05927E-3	6.53870E+0	-5.27862E-1
6.99217E-2	1.04315E-3	6.43920E+0	-4.54788E-1
5.99220E-2	1.02233E-3	6.31068E+0	-3.81968E-1
4.99098E-2	1.00391E-3	6.19698E+0	-3.12414E-1
3.99141E-2	9.71686E-4	5.99806E+0	-2.41825E-1
2.99144E-2	9.45684E-4	5.83756E+0	-1.76391E-1
1.99218E-2	9.13253E-4	5.63736E+0	-1.13441E-1
9.91607E-3	8.80856E-4	5.43738E+0	-5.44621E-2
-7.89165E-5	8.47330E-4	5.23043E+0	4.16937E-4
-9.93896E-3	8.06909E-4	4.98092E+0	5.00052E-2
-1.99413E-2	7.61882E-4	4.70298E+0	9.47307E-2
-2.99366E-2	9.94013E-4	6.13588E+0	1.85543E-1
-3.99344E-2	9.58686E-4	5.91781E+0	2.38711E-1
-4.99341E-2	9.29830E-4	5.73969E+0	2.89501E-1
-5.99427E-2	8.99557E-4	5.55282E+0	3.36213E-1
-6.99406E-2	8.63179E-4	5.32827E+0	3.76426E-1
-7.99444E-2	8.24298E-4	5.08826E+0	4.10887E-1
-8.99391E-2	7.77016E-4	4.79640E+0	4.35741E-1
-9.99463E-2	7.14005E-4	4.40744E+0	4.44957E-1
-1.09942E-1	6.21604E-4	3.83706E+0	4.26115E-1
-1.19953E-1	-9.45652E-4	-5.83736E+0	-7.07281E-1
-1.29949E-1	-5.71430E-4	-3.52735E+0	-4.63005E-1
-1.39946E-1	-7.94895E-4	-4.90676E+0	-6.93618E-1
-1.49944E-1	-1.03129E-3	-6.36599E+0	-9.64183E-1
-1.59940E-1	-1.23371E-3	-7.61549E+0	-1.23033E+0
-1.69945E-1	-1.42471E-3	-8.79451E+0	-1.50968E+0
-1.79942E-1	-1.61896E-3	-9.99358E+0	-1.81643E+0
-1.89943E-1	-1.81379E-3	-1.11962E+1	-2.14813E+0
-1.99940E-1	-2.00419E-3	-1.23715E+1	-2.49855E+0
-2.09947E-1	-2.19576E-3	-1.35541E+1	-2.87438E+0
-2.19946E-1	-2.39942E-3	-1.48112E+1	-3.29058E+0
-2.29946E-1	-2.60223E-3	-1.60631E+1	-3.73097E+0
-2.39954E-1	-2.80839E-3	-1.73357E+1	-4.20180E+0
-2.49951E-1	-3.01466E-3	-1.86090E+1	-4.69832E+0
-2.59950E-1	-3.22802E-3	-1.99260E+1	-5.23210E+0
-2.69951E-1	-3.43520E-3	-2.12049E+1	-5.78212E+0
-2.79951E-1	-3.64269E-3	-2.24857E+1	-6.35849E+0
-2.89946E-1	-3.85944E-3	-2.38237E+1	-6.97736E+0
-2.99945E-1	-4.07152E-3	-2.51328E+1	-7.61462E+0
-3.09942E-1	-4.28521E-3	-2.64519E+1	-8.28137E+0
-3.19946E-1	-4.50953E-3	-2.78366E+1	-8.99617E+0
-3.29946E-1	-4.72691E-3	-2.91785E+1	-9.72456E+0
-3.39946E-1	-4.95644E-3	-3.05953E+1	-1.05058E+1
-3.49952E-1	-5.17884E-3	-3.19681E+1	-1.13003E+1
-3.59953E-1	-5.40995E-3	-3.33948E+1	-1.21420E+1
-3.69955E-1	-5.63197E-3	-3.47652E+1	-1.29915E+1
-3.79951E-1	-5.86174E-3	-3.61836E+1	-1.38869E+1
-3.89954E-1	-6.09023E-3	-3.75940E+1	-1.48080E+1
-3.99954E-1	-6.31185E-3	-3.89620E+1	-1.57404E+1
-4.09953E-1	-6.54576E-3	-4.04059E+1	-1.67318E+1
-4.19949E-1	-6.76930E-3	-4.17858E+1	-1.77252E+1
-4.29949E-1	-6.99338E-3	-4.31690E+1	-1.87480E+1
-4.39950E-1	-7.21540E-3	-4.45395E+1	-1.97931E+1
-4.49947E-1	-7.44914E-3	-4.59823E+1	-2.08986E+1
-4.59948E-1	-7.68258E-3	-4.74233E+1	-2.20326E+1
-4.69949E-1	-7.91001E-3	-4.88272E+1	-2.31781E+1
-4.79952E-1	-8.13299E-3	-5.02036E+1	-2.43387E+1
-4.89949E-1	-8.36550E-3	-5.16389E+1	-2.55560E+1
-4.99956E-1	-8.58568E-3	-5.29980E+1	-2.67643E+1
-5.09957E-1	-8.81832E-3	-5.44341E+1	-2.80394E+1
-5.19951E-1	-9.04450E-3	-5.58302E+1	-2.93222E+1
