Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01000E+0	4.48627E-6	2.60830E-2	-2.65562E-2
9.99999E-1	4.57658E-6	2.66080E-2	-2.68226E-2
9.90003E-1	4.31644E-6	2.50956E-2	-2.50451E-2
9.80002E-1	4.05503E-6	2.35758E-2	-2.32906E-2
9.70005E-1	3.83107E-6	2.22737E-2	-2.17798E-2
9.60000E-1	3.66879E-6	2.13302E-2	-2.06421E-2
9.50001E-1	3.68610E-6	2.14308E-2	-2.05235E-2
9.40002E-1	3.51687E-6	2.04469E-2	-1.93751E-2
9.29995E-1	3.31087E-6	1.92492E-2	-1.80461E-2
9.19998E-1	3.18779E-6	1.85337E-2	-1.71884E-2
9.09997E-1	2.73735E-6	1.59148E-2	-1.45992E-2
9.00000E-1	2.80932E-6	1.63333E-2	-1.48185E-2
8.89996E-1	2.67410E-6	1.55471E-2	-1.39484E-2
8.79997E-1	2.55014E-6	1.48264E-2	-1.31524E-2
8.69962E-1	2.35116E-6	1.36695E-2	-1.19879E-2
8.59966E-1	2.25338E-6	1.31010E-2	-1.13573E-2
8.49966E-1	2.20615E-6	1.28265E-2	-1.09900E-2
8.39968E-1	2.00886E-6	1.16794E-2	-9.88945E-3
8.29967E-1	1.82658E-6	1.06197E-2	-8.88504E-3
8.19963E-1	1.72017E-6	1.00010E-2	-8.26657E-3
8.09965E-1	1.69228E-6	9.83884E-3	-8.03338E-3
7.99965E-1	1.52825E-6	8.88517E-3	-7.16515E-3
7.89965E-1	1.47970E-6	8.60291E-3	-6.85080E-3
7.79959E-1	1.38083E-6	8.02808E-3	-6.31207E-3
7.69963E-1	1.16854E-6	6.79384E-3	-5.27319E-3
7.59962E-1	1.14329E-6	6.64703E-3	-5.09223E-3
7.49965E-1	1.12464E-6	6.53860E-3	-4.94327E-3
7.39960E-1	1.08088E-6	6.28419E-3	-4.68755E-3
7.29961E-1	1.01648E-6	5.90977E-3	-4.34869E-3
7.19959E-1	9.45920E-7	5.49953E-3	-3.99137E-3
7.09959E-1	8.89221E-7	5.16989E-3	-3.70001E-3
6.99957E-1	9.06272E-7	5.26902E-3	-3.71783E-3
6.89960E-1	8.18367E-7	4.75795E-3	-3.30927E-3
6.79962E-1	7.61903E-7	4.42967E-3	-3.03630E-3
6.69954E-1	7.31962E-7	4.25559E-3	-2.87404E-3
6.59955E-1	6.75233E-7	3.92577E-3	-2.61173E-3
6.49959E-1	6.46670E-7	3.75971E-3	-2.46336E-3
6.39959E-1	6.11291E-7	3.55402E-3	-2.29277E-3
6.29951E-1	5.79086E-7	3.36678E-3	-2.13801E-3
6.19952E-1	5.51368E-7	3.20563E-3	-2.00336E-3
6.09951E-1	5.23044E-7	3.04095E-3	-1.86979E-3
5.99951E-1	4.96271E-7	2.88530E-3	-1.74500E-3
5.89953E-1	4.78100E-7	2.77965E-3	-1.65309E-3
5.79951E-1	4.53070E-7	2.63413E-3	-1.53998E-3
5.69953E-1	4.32534E-7	2.51473E-3	-1.44484E-3
5.59955E-1	4.10000E-7	2.38372E-3	-1.34554E-3
5.49956E-1	4.00138E-7	2.32638E-3	-1.28973E-3
5.39956E-1	3.64189E-7	2.11738E-3	-1.15251E-3
5.29960E-1	3.51788E-7	2.04528E-3	-1.09266E-3
5.19955E-1	3.59836E-7	2.09207E-3	-1.09655E-3
5.09957E-1	3.49839E-7	2.03395E-3	-1.04559E-3
4.99957E-1	3.22670E-7	1.87599E-3	-9.45477E-4
4.89951E-1	3.27652E-7	1.90495E-3	-9.40861E-4
4.79952E-1	3.25043E-7	1.88978E-3	-9.14321E-4
4.69951E-1	3.05706E-7	1.77736E-3	-8.42008E-4
4.59949E-1	2.93348E-7	1.70551E-3	-7.90775E-4
4.49947E-1	2.47372E-7	1.43821E-3	-6.52337E-4
4.39951E-1	2.31985E-7	1.34875E-3	-5.98169E-4
4.29950E-1	2.40703E-7	1.39944E-3	-6.06540E-4
4.19951E-1	2.29455E-7	1.33404E-3	-5.64750E-4
4.09953E-1	2.20062E-7	1.27943E-3	-5.28736E-4
3.99954E-1	2.13520E-7	1.24140E-3	-5.00505E-4
3.89954E-1	2.04679E-7	1.18999E-3	-4.67785E-4
3.79948E-1	1.83468E-7	1.06667E-3	-4.08549E-4
3.69951E-1	1.81244E-7	1.05374E-3	-3.92978E-4
3.59951E-1	1.69207E-7	9.83762E-4	-3.56962E-4
3.49952E-1	1.60043E-7	9.30483E-4	-3.28250E-4
3.39946E-1	1.44853E-7	8.42169E-4	-2.88601E-4
3.29951E-1	1.38563E-7	8.05599E-4	-2.67952E-4
3.19951E-1	1.35325E-7	7.86773E-4	-2.53759E-4
3.09949E-1	1.22982E-7	7.15012E-4	-2.23404E-4
2.99947E-1	1.07159E-7	6.23017E-4	-1.88379E-4
2.89948E-1	1.02323E-7	5.94901E-4	-1.73881E-4
2.79945E-1	9.92147E-8	5.76830E-4	-1.62783E-4
2.69945E-1	8.19452E-8	4.76426E-4	-1.29646E-4
2.59951E-1	8.42954E-8	4.90090E-4	-1.28427E-4
2.49955E-1	7.79321E-8	4.53094E-4	-1.14166E-4
2.39954E-1	6.70516E-8	3.89835E-4	-9.42968E-5
2.29949E-1	5.87371E-8	3.41495E-4	-7.91597E-5
2.19949E-1	3.94324E-8	2.29258E-4	-5.08318E-5
2.09959E-1	4.10337E-8	2.38568E-4	-5.04935E-5
1.99952E-1	2.87300E-8	1.67035E-4	-3.36683E-5
1.89955E-1	2.38530E-8	1.38680E-4	-2.65554E-5
1.79954E-1	1.86037E-8	1.08161E-4	-1.96210E-5
1.69956E-1	1.10530E-8	6.42616E-5	-1.10097E-5
1.59949E-1	7.21951E-9	4.19739E-5	-6.76783E-6
1.49953E-1	-4.13646E-8	-2.40492E-4	3.63533E-5
1.39954E-1	-4.42262E-8	-2.57129E-4	3.62765E-5
1.29955E-1	-4.51497E-8	-2.62498E-4	3.43881E-5
1.19954E-1	-4.81137E-8	-2.79731E-4	3.38254E-5
1.09956E-1	-5.04643E-8	-2.93397E-4	3.25209E-5
9.99529E-2	-5.27799E-8	-3.06860E-4	3.09189E-5
8.99506E-2	-5.44204E-8	-3.16398E-4	2.86897E-5
7.99520E-2	-5.72582E-8	-3.32897E-4	2.68304E-5
6.99511E-2	-5.93745E-8	-3.45201E-4	2.43419E-5
5.99539E-2	-6.11640E-8	-3.55605E-4	2.14918E-5
