Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01002E+0	9.64012E-7	5.60472E-3	-5.75293E-3
1.00002E+0	3.16978E-4	1.84290E+0	-1.87290E+0
9.90021E-1	2.19432E-4	1.27577E+0	-1.28357E+0
9.80021E-1	1.04932E-4	6.10070E-1	-6.07603E-1
9.70024E-1	-2.08226E-5	-1.21062E-1	1.19342E-1
9.60023E-1	-1.54197E-4	-8.96494E-1	8.74649E-1
9.50025E-1	-2.94951E-4	-1.71483E+0	1.65562E+0
9.40027E-1	-4.29821E-4	-2.49896E+0	2.38729E+0
9.30019E-1	-5.62345E-4	-3.26945E+0	3.09009E+0
9.20022E-1	-6.91883E-4	-4.02258E+0	3.76103E+0
9.10022E-1	-8.11166E-4	-4.71608E+0	4.36152E+0
9.00026E-1	-9.26011E-4	-5.38378E+0	4.92434E+0
8.90016E-1	-1.03436E-3	-6.01372E+0	5.43934E+0
8.80017E-1	-1.12914E-3	-6.56477E+0	5.87104E+0
8.69984E-1	-1.21370E-3	-7.05640E+0	6.23877E+0
8.59985E-1	-1.29299E-3	-7.51738E+0	6.56996E+0
8.49984E-1	-1.37235E-3	-7.97878E+0	6.89211E+0
8.39984E-1	-1.43947E-3	-8.36901E+0	7.14414E+0
8.29984E-1	-1.49699E-3	-8.70343E+0	7.34117E+0
8.19981E-1	-1.55480E-3	-9.03953E+0	7.53277E+0
8.09985E-1	-1.61415E-3	-9.38459E+0	7.72498E+0
7.99984E-1	-1.65608E-3	-9.62837E+0	7.82779E+0
7.89987E-1	-1.70294E-3	-9.90081E+0	7.94869E+0
7.79975E-1	-1.74548E-3	-1.01481E+1	8.04400E+0
7.69980E-1	-1.77738E-3	-1.03336E+1	8.08605E+0
7.59977E-1	-1.81480E-3	-1.05512E+1	8.14903E+0
7.49981E-1	-1.85095E-3	-1.07613E+1	8.20203E+0
7.39977E-1	-1.87966E-3	-1.09283E+1	8.21815E+0
7.29977E-1	-1.90710E-3	-1.10878E+1	8.22544E+0
7.19978E-1	-1.94099E-3	-1.12848E+1	8.25694E+0
7.09980E-1	-1.95949E-3	-1.13924E+1	8.21988E+0
6.99977E-1	-1.97852E-3	-1.15030E+1	8.18278E+0
6.89979E-1	-2.00782E-3	-1.16734E+1	8.18535E+0
6.79981E-1	-2.02978E-3	-1.18010E+1	8.15497E+0
6.69977E-1	-2.04419E-3	-1.18848E+1	8.09203E+0
6.59976E-1	-2.06793E-3	-1.20228E+1	8.06381E+0
6.49977E-1	-2.07860E-3	-1.20849E+1	7.98262E+0
6.39977E-1	-2.10111E-3	-1.22158E+1	7.94492E+0
6.29972E-1	-2.12662E-3	-1.23641E+1	7.91567E+0
6.19970E-1	-2.13559E-3	-1.24162E+1	7.82285E+0
6.09973E-1	-2.14539E-3	-1.24732E+1	7.73203E+0
5.99971E-1	-2.16436E-3	-1.25835E+1	7.67249E+0
5.89973E-1	-2.17923E-3	-1.26699E+1	7.59647E+0
5.79974E-1	-2.18142E-3	-1.26827E+1	7.47523E+0
5.69975E-1	-2.20443E-3	-1.28165E+1	7.42384E+0
5.59975E-1	-2.21535E-3	-1.28799E+1	7.32972E+0
5.49975E-1	-2.21701E-3	-1.28896E+1	7.20422E+0
5.39974E-1	-2.23693E-3	-1.30054E+1	7.13677E+0
5.29976E-1	-2.24741E-3	-1.30663E+1	7.03744E+0
5.19972E-1	-2.25158E-3	-1.30906E+1	6.91741E+0
5.09969E-1	-2.26851E-3	-1.31890E+1	6.83535E+0
4.99975E-1	-2.27063E-3	-1.32013E+1	6.70766E+0
4.89970E-1	-2.27490E-3	-1.32262E+1	6.58580E+0
4.79974E-1	-2.28981E-3	-1.33128E+1	6.49372E+0
4.69975E-1	-2.30963E-3	-1.34281E+1	6.41348E+0
4.59974E-1	-2.30618E-3	-1.34080E+1	6.26762E+0
4.49968E-1	-2.31995E-3	-1.34881E+1	6.16789E+0
4.39965E-1	-2.32770E-3	-1.35331E+1	6.05092E+0
4.29967E-1	-2.32430E-3	-1.35134E+1	5.90478E+0
4.19966E-1	-2.33801E-3	-1.35931E+1	5.80146E+0
4.09967E-1	-2.35079E-3	-1.36674E+1	5.69428E+0
3.99969E-1	-2.34603E-3	-1.36397E+1	5.54417E+0
3.89970E-1	-2.35459E-3	-1.36895E+1	5.42529E+0
3.79968E-1	-2.36335E-3	-1.37404E+1	5.30581E+0
3.69965E-1	-2.35805E-3	-1.37096E+1	5.15454E+0
3.59967E-1	-2.36176E-3	-1.37312E+1	5.02314E+0
3.49966E-1	-2.38124E-3	-1.38444E+1	4.92386E+0
3.39959E-1	-2.38245E-3	-1.38515E+1	4.78549E+0
3.29964E-1	-2.38305E-3	-1.38549E+1	4.64597E+0
3.19965E-1	-2.39622E-3	-1.39315E+1	4.53008E+0
3.09964E-1	-2.39525E-3	-1.39259E+1	4.38671E+0
2.99965E-1	-2.39232E-3	-1.39088E+1	4.24000E+0
2.89963E-1	-2.40857E-3	-1.40033E+1	4.12647E+0
2.79967E-1	-2.40454E-3	-1.39799E+1	3.97755E+0
2.69965E-1	-2.41005E-3	-1.40119E+1	3.84424E+0
2.59968E-1	-2.42624E-3	-1.41060E+1	3.72675E+0
2.49969E-1	-2.41754E-3	-1.40555E+1	3.57056E+0
2.39968E-1	-2.42248E-3	-1.40842E+1	3.43471E+0
2.29963E-1	-2.43303E-3	-1.41455E+1	3.30584E+0
2.19964E-1	-2.42950E-3	-1.41250E+1	3.15751E+0
2.09962E-1	-2.43140E-3	-1.41360E+1	3.01629E+0
1.99957E-1	-2.44242E-3	-1.42001E+1	2.88558E+0
1.89958E-1	-2.44282E-3	-1.42024E+1	2.74174E+0
1.79960E-1	-2.43939E-3	-1.41825E+1	2.59378E+0
1.69962E-1	-2.45297E-3	-1.42615E+1	2.46332E+0
1.59961E-1	-2.45660E-3	-1.42826E+1	2.32180E+0
1.49959E-1	-2.45127E-3	-1.42516E+1	2.17190E+0
1.39963E-1	-2.46635E-3	-1.43392E+1	2.03960E+0
1.29960E-1	-2.46612E-3	-1.43379E+1	1.89365E+0
1.19960E-1	-2.46220E-3	-1.43151E+1	1.74516E+0
1.09960E-1	-2.47179E-3	-1.43709E+1	1.60592E+0
9.99625E-2	-2.47092E-3	-1.43658E+1	1.45939E+0
8.99611E-2	-2.46253E-3	-1.43170E+1	1.30892E+0
7.99620E-2	-2.46944E-3	-1.43572E+1	1.16670E+0
6.99623E-2	-2.47884E-3	-1.44119E+1	1.02468E+0
5.99618E-2	-2.47802E-3	-1.44071E+1	8.77922E-1
4.99535E-2	-2.48008E-3	-1.44191E+1	7.31995E-1
3.99582E-2	-2.48718E-3	-1.44603E+1	5.87205E-1
2.99590E-2	-2.48868E-3	-1.44691E+1	4.40527E-1
1.99616E-2	-2.48702E-3	-1.44594E+1	2.93326E-1
9.95898E-3	-2.49593E-3	-1.45112E+1	1.46867E-1
-4.10080E-5	-2.48730E-3	-1.44610E+1	-6.02661E-4
-9.89366E-3	-2.48715E-3	-1.44602E+1	-1.45390E-1
-1.99008E-2	-2.49508E-3	-1.45063E+1	-2.93381E-1
-2.98998E-2	-2.50030E-3	-1.45366E+1	-4.41710E-1
-3.99015E-2	-2.49419E-3	-1.45011E+1	-5.88024E-1
-4.99005E-2	-2.50410E-3	-1.45587E+1	-7.38300E-1
-5.99079E-2	-2.51198E-3	-1.46045E+1	-8.89153E-1
-6.99081E-2	-2.49892E-3	-1.45286E+1	-1.03218E+0
-7.99060E-2	-2.51141E-3	-1.46012E+1	-1.18570E+0
-8.99081E-2	-2.50655E-3	-1.45730E+1	-1.33153E+0
-9.99129E-2	-2.51636E-3	-1.46300E+1	-1.48549E+0
-1.09912E-1	-2.51336E-3	-1.46126E+1	-1.63221E+0
-1.19911E-1	-2.51731E-3	-1.46355E+1	-1.78350E+0
-1.29912E-1	-2.51510E-3	-1.46227E+1	-1.93055E+0
-1.39911E-1	-2.50642E-3	-1.45722E+1	-2.07196E+0
-1.49912E-1	-2.50939E-3	-1.45895E+1	-2.22270E+0
-1.59911E-1	-2.52128E-3	-1.46586E+1	-2.38219E+0
-1.69904E-1	-2.51775E-3	-1.46381E+1	-2.52751E+0
-1.79907E-1	-2.51504E-3	-1.46223E+1	-2.67343E+0
-1.89905E-1	-2.52766E-3	-1.46957E+1	-2.83617E+0
-1.99908E-1	-2.52593E-3	-1.46856E+1	-2.98351E+0
-2.09917E-1	-2.52628E-3	-1.46877E+1	-3.13333E+0
-2.19919E-1	-2.53746E-3	-1.47527E+1	-3.29715E+0
-2.29917E-1	-2.52791E-3	-1.46972E+1	-3.43407E+0
-2.39921E-1	-2.53683E-3	-1.47490E+1	-3.59614E+0
-2.49921E-1	-2.54907E-3	-1.48202E+1	-3.76410E+0
-2.59924E-1	-2.54072E-3	-1.47716E+1	-3.90193E+0
-2.69926E-1	-2.53992E-3	-1.47670E+1	-4.05080E+0
-2.79924E-1	-2.55232E-3	-1.48391E+1	-4.22135E+0
-2.89925E-1	-2.54861E-3	-1.48175E+1	-4.36582E+0
-2.99925E-1	-2.54150E-3	-1.47762E+1	-4.50380E+0
-3.09922E-1	-2.55016E-3	-1.48265E+1	-4.66978E+0
-3.19926E-1	-2.54474E-3	-1.47950E+1	-4.81027E+0
-3.29924E-1	-2.54232E-3	-1.47809E+1	-4.95588E+0
-3.39925E-1	-2.55572E-3	-1.48588E+1	-5.13302E+0
-3.49931E-1	-2.54863E-3	-1.48176E+1	-5.26945E+0
-3.59929E-1	-2.54772E-3	-1.48123E+1	-5.41807E+0
-3.69932E-1	-2.55999E-3	-1.48837E+1	-5.59547E+0
-3.79926E-1	-2.55406E-3	-1.48492E+1	-5.73333E+0
-3.89932E-1	-2.56078E-3	-1.48883E+1	-5.89980E+0
-3.99929E-1	-2.57111E-3	-1.49483E+1	-6.07547E+0
-4.09927E-1	-2.56451E-3	-1.49099E+1	-6.21137E+0
-4.19925E-1	-2.55971E-3	-1.48820E+1	-6.35095E+0
-4.29926E-1	-2.56847E-3	-1.49330E+1	-6.52446E+0
-4.39924E-1	-2.56856E-3	-1.49335E+1	-6.67642E+0
-4.49924E-1	-2.56383E-3	-1.49060E+1	-6.81561E+0
-4.59927E-1	-2.57470E-3	-1.49692E+1	-6.99668E+0
-4.69927E-1	-2.56649E-3	-1.49215E+1	-7.12601E+0
-4.79926E-1	-2.56473E-3	-1.49112E+1	-7.27264E+0
-4.89923E-1	-2.57443E-3	-1.49676E+1	-7.45221E+0
-4.99934E-1	-2.56972E-3	-1.49402E+1	-7.59058E+0
-5.09932E-1	-2.56594E-3	-1.49183E+1	-7.73099E+0
-5.19930E-1	-2.58216E-3	-1.50126E+1	-7.93240E+0
-5.29933E-1	-2.57836E-3	-1.49905E+1	-8.07311E+0
-5.39936E-1	-2.56859E-3	-1.49337E+1	-8.19433E+0
-5.49934E-1	-2.57336E-3	-1.49614E+1	-8.36157E+0
-5.59933E-1	-2.57686E-3	-1.49817E+1	-8.52518E+0
-5.69936E-1	-2.57137E-3	-1.49498E+1	-8.65899E+0
-5.79934E-1	-2.57543E-3	-1.49734E+1	-8.82480E+0
-5.89933E-1	-2.58656E-3	-1.50381E+1	-9.01575E+0
-5.99933E-1	-2.58226E-3	-1.50131E+1	-9.15333E+0
-6.09937E-1	-2.57930E-3	-1.49959E+1	-9.29530E+0
-6.19933E-1	-2.58892E-3	-1.50519E+1	-9.48287E+0
-6.29935E-1	-2.58705E-3	-1.50410E+1	-9.62891E+0
-6.39970E-1	-2.58096E-3	-1.50056E+1	-9.75927E+0
