Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00999E+0	5.17935E-4	3.19713E+0	-3.33926E+0
1.00002E+0	5.09937E-4	3.14776E+0	-3.25525E+0
9.90005E-1	5.03159E-4	3.10592E+0	-3.17981E+0
9.79995E-1	4.96286E-4	3.06349E+0	-3.10466E+0
9.70020E-1	4.89538E-4	3.02184E+0	-3.03128E+0
9.60006E-1	4.82852E-4	2.98057E+0	-2.95901E+0
9.49997E-1	4.76025E-4	2.93843E+0	-2.88676E+0
9.40023E-1	4.69508E-4	2.89820E+0	-2.81734E+0
9.30013E-1	4.62826E-4	2.85695E+0	-2.74767E+0
9.19997E-1	4.56022E-4	2.81495E+0	-2.67812E+0
9.09986E-1	4.49540E-4	2.77494E+0	-2.61133E+0
9.00011E-1	4.42893E-4	2.73391E+0	-2.54452E+0
8.89998E-1	4.36399E-4	2.69382E+0	-2.47931E+0
8.79985E-1	4.29876E-4	2.65356E+0	-2.41478E+0
8.70012E-1	4.23403E-4	2.61360E+0	-2.35146E+0
8.60000E-1	4.17012E-4	2.57415E+0	-2.28931E+0
8.49987E-1	4.10571E-4	2.53439E+0	-2.22771E+0
8.39978E-1	4.04272E-4	2.49551E+0	-2.16770E+0
8.30003E-1	3.97985E-4	2.45670E+0	-2.10865E+0
8.19989E-1	3.91670E-4	2.41772E+0	-2.05016E+0
8.09979E-1	3.85402E-4	2.37902E+0	-1.99272E+0
8.00006E-1	3.79239E-4	2.34098E+0	-1.93671E+0
7.89993E-1	3.73024E-4	2.30262E+0	-1.88113E+0
7.79980E-1	3.66842E-4	2.26446E+0	-1.82651E+0
7.70008E-1	3.60712E-4	2.22662E+0	-1.77302E+0
7.59998E-1	3.54689E-4	2.18944E+0	-1.72075E+0
7.49986E-1	3.48601E-4	2.15186E+0	-1.66894E+0
7.39972E-1	3.42579E-4	2.11469E+0	-1.61821E+0
7.29995E-1	3.36713E-4	2.07848E+0	-1.56906E+0
7.19985E-1	3.30773E-4	2.04181E+0	-1.52024E+0
7.09975E-1	3.24843E-4	2.00520E+0	-1.47223E+0
6.99999E-1	3.18954E-4	1.96885E+0	-1.42523E+0
6.89985E-1	3.13159E-4	1.93308E+0	-1.37931E+0
6.79977E-1	3.07383E-4	1.89743E+0	-1.33424E+0
6.70003E-1	3.01588E-4	1.86165E+0	-1.28988E+0
6.59993E-1	2.95833E-4	1.82613E+0	-1.24636E+0
6.49981E-1	2.90193E-4	1.79131E+0	-1.20405E+0
6.39970E-1	2.84574E-4	1.75663E+0	-1.16255E+0
6.29987E-1	2.78986E-4	1.72214E+0	-1.12195E+0
6.19977E-1	2.73435E-4	1.68787E+0	-1.08215E+0
6.09968E-1	2.67893E-4	1.65366E+0	-1.04310E+0
5.99993E-1	2.62446E-4	1.62004E+0	-1.00518E+0
5.89981E-1	2.57049E-4	1.58672E+0	-9.68083E-1
5.79970E-1	2.51564E-4	1.55286E+0	-9.31349E-1
5.69994E-1	2.46270E-4	1.52019E+0	-8.96067E-1
5.59985E-1	2.40964E-4	1.48743E+0	-8.61365E-1
5.49976E-1	2.35728E-4	1.45511E+0	-8.27587E-1
5.39965E-1	2.30456E-4	1.42257E+0	-7.94350E-1
5.29986E-1	2.25259E-4	1.39049E+0	-7.62088E-1
5.19978E-1	2.20111E-4	1.35871E+0	-7.30609E-1
5.09968E-1	2.15030E-4	1.32735E+0	-7.00004E-1
4.99988E-1	2.09963E-4	1.29607E+0	-6.70133E-1
4.89973E-1	2.04861E-4	1.26457E+0	-6.40752E-1
4.79959E-1	1.99849E-4	1.23364E+0	-6.12301E-1
4.69981E-1	1.94928E-4	1.20326E+0	-5.84808E-1
4.59971E-1	1.90022E-4	1.17298E+0	-5.57947E-1
4.49959E-1	1.85046E-4	1.14226E+0	-5.31510E-1
4.39944E-1	1.80257E-4	1.11270E+0	-5.06230E-1
