Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01003E+0	7.08691E-7	4.37464E-3	-4.41851E-3
1.00003E+0	6.82137E-7	4.21072E-3	-4.21085E-3
9.90036E-1	6.70754E-7	4.14046E-3	-4.09920E-3
9.80036E-1	6.61945E-7	4.08608E-3	-4.00451E-3
9.70039E-1	6.51510E-7	4.02167E-3	-3.90117E-3
9.60034E-1	6.40037E-7	3.95085E-3	-3.79295E-3
9.50038E-1	6.29918E-7	3.88838E-3	-3.69411E-3
9.40038E-1	6.20566E-7	3.83065E-3	-3.60096E-3
9.30034E-1	6.11480E-7	3.77457E-3	-3.51048E-3
9.20035E-1	6.02823E-7	3.72113E-3	-3.42357E-3
9.10036E-1	5.92756E-7	3.65899E-3	-3.32981E-3
9.00036E-1	5.82923E-7	3.59829E-3	-3.23859E-3
8.90035E-1	5.72974E-7	3.53688E-3	-3.14794E-3
8.80035E-1	5.64139E-7	3.48234E-3	-3.06458E-3
8.70000E-1	5.54448E-7	3.42252E-3	-2.97759E-3
8.60003E-1	5.45025E-7	3.36435E-3	-2.89335E-3
8.50000E-1	5.36326E-7	3.31065E-3	-2.81406E-3
8.40000E-1	5.28419E-7	3.26185E-3	-2.73995E-3
8.30001E-1	5.18820E-7	3.20259E-3	-2.65816E-3
8.19994E-1	5.10051E-7	3.14846E-3	-2.58172E-3
8.09999E-1	5.01078E-7	3.09307E-3	-2.50539E-3
7.99998E-1	4.92447E-7	3.03980E-3	-2.43183E-3
7.89998E-1	4.83299E-7	2.98333E-3	-2.35682E-3
7.79995E-1	4.75094E-7	2.93268E-3	-2.28747E-3
7.69991E-1	4.67177E-7	2.88381E-3	-2.22051E-3
7.59991E-1	4.58549E-7	2.83055E-3	-2.15119E-3
7.49993E-1	4.50776E-7	2.78257E-3	-2.08691E-3
7.39989E-1	4.42023E-7	2.72854E-3	-2.01909E-3
7.29992E-1	4.34325E-7	2.68102E-3	-1.95712E-3
7.19991E-1	4.26283E-7	2.63138E-3	-1.89457E-3
7.09993E-1	4.17276E-7	2.57578E-3	-1.82878E-3
6.99991E-1	4.09725E-7	2.52917E-3	-1.77039E-3
6.89991E-1	4.02915E-7	2.48713E-3	-1.71610E-3
6.79991E-1	3.95548E-7	2.44165E-3	-1.66030E-3
6.69985E-1	3.87949E-7	2.39475E-3	-1.60444E-3
6.59986E-1	3.80480E-7	2.34864E-3	-1.55007E-3
6.49988E-1	3.72315E-7	2.29824E-3	-1.49383E-3
6.39990E-1	3.65458E-7	2.25591E-3	-1.44376E-3
6.29986E-1	3.58099E-7	2.21049E-3	-1.39258E-3
6.19985E-1	3.50687E-7	2.16473E-3	-1.34210E-3
6.09983E-1	3.43540E-7	2.12062E-3	-1.29354E-3
5.99979E-1	3.35619E-7	2.07172E-3	-1.24299E-3
5.89982E-1	3.29015E-7	2.03096E-3	-1.19823E-3
5.79980E-1	3.21927E-7	1.98720E-3	-1.15254E-3
5.69988E-1	3.14642E-7	1.94223E-3	-1.10705E-3
5.59986E-1	3.08358E-7	1.90344E-3	-1.06590E-3
5.49989E-1	3.01315E-7	1.85997E-3	-1.02296E-3
5.39991E-1	2.93780E-7	1.81346E-3	-9.79250E-4
5.29996E-1	2.87037E-7	1.77183E-3	-9.39065E-4
5.19986E-1	2.80012E-7	1.72847E-3	-8.98780E-4
5.09988E-1	2.74041E-7	1.69161E-3	-8.62701E-4
4.99990E-1	2.66580E-7	1.64556E-3	-8.22761E-4
4.89985E-1	2.60396E-7	1.60738E-3	-7.87593E-4
4.79986E-1	2.53715E-7	1.56614E-3	-7.51726E-4
4.69985E-1	2.47747E-7	1.52930E-3	-7.18749E-4
4.59987E-1	2.41907E-7	1.49325E-3	-6.86877E-4
4.49981E-1	2.35625E-7	1.45448E-3	-6.54486E-4
4.39984E-1	2.29324E-7	1.41558E-3	-6.22833E-4
4.29983E-1	2.22638E-7	1.37431E-3	-5.90929E-4
4.19985E-1	2.17322E-7	1.34149E-3	-5.63407E-4
4.09988E-1	2.11035E-7	1.30269E-3	-5.34085E-4
3.99986E-1	2.04834E-7	1.26441E-3	-5.05745E-4
3.89990E-1	1.99064E-7	1.22879E-3	-4.79216E-4
3.79984E-1	1.92735E-7	1.18972E-3	-4.52075E-4
3.69985E-1	1.86944E-7	1.15398E-3	-4.26954E-4
3.59986E-1	1.80305E-7	1.11299E-3	-4.00662E-4
3.49989E-1	1.74228E-7	1.07548E-3	-3.76407E-4
3.39981E-1	1.71084E-7	1.05607E-3	-3.59045E-4
3.29985E-1	1.64713E-7	1.01675E-3	-3.35511E-4
3.19986E-1	1.58394E-7	9.77741E-4	-3.12863E-4
3.09986E-1	1.52879E-7	9.43698E-4	-2.92533E-4
2.99989E-1	1.47137E-7	9.08253E-4	-2.72466E-4
2.89989E-1	1.42078E-7	8.77025E-4	-2.54328E-4
2.79994E-1	1.36647E-7	8.43500E-4	-2.36175E-4
2.69993E-1	1.31224E-7	8.10025E-4	-2.18701E-4
2.59996E-1	1.25773E-7	7.76377E-4	-2.01855E-4
2.49999E-1	1.20782E-7	7.45568E-4	-1.86391E-4
2.40000E-1	1.15498E-7	7.12951E-4	-1.71108E-4
2.29995E-1	1.10174E-7	6.80086E-4	-1.56416E-4
2.19999E-1	1.04616E-7	6.45778E-4	-1.42070E-4
