Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01001E+0	2.53792E-5	1.56662E-1	-1.62121E-1
1.00002E+0	1.45059E-3	8.95426E+0	-9.17463E+0
9.90016E-1	1.45495E-3	8.98117E+0	-9.11015E+0
9.80014E-1	1.44816E-3	8.93926E+0	-8.97602E+0
9.70016E-1	1.44659E-3	8.92957E+0	-8.87482E+0
9.60015E-1	1.44966E-3	8.94852E+0	-8.80196E+0
9.50015E-1	1.44508E-3	8.92025E+0	-8.68275E+0
9.40017E-1	1.44684E-3	8.93111E+0	-8.60184E+0
9.30009E-1	1.44459E-3	8.91722E+0	-8.49703E+0
9.20014E-1	1.43939E-3	8.88512E+0	-8.37545E+0
9.10012E-1	1.44251E-3	8.90438E+0	-8.30235E+0
9.00010E-1	1.44388E-3	8.91284E+0	-8.21890E+0
8.90010E-1	1.44044E-3	8.89160E+0	-8.10821E+0
8.80011E-1	1.43996E-3	8.88864E+0	-8.01445E+0
8.69977E-1	1.44335E-3	8.90957E+0	-7.94172E+0
8.59977E-1	1.44010E-3	8.88951E+0	-7.83276E+0
8.49976E-1	1.43298E-3	8.84556E+0	-7.70339E+0
8.39978E-1	1.43494E-3	8.85765E+0	-7.62319E+0
8.29977E-1	1.43448E-3	8.85481E+0	-7.53001E+0
8.19970E-1	1.42819E-3	8.81599E+0	-7.40660E+0
8.09972E-1	1.43073E-3	8.83167E+0	-7.32931E+0
7.99971E-1	1.43005E-3	8.82747E+0	-7.23537E+0
7.89974E-1	1.42650E-3	8.80556E+0	-7.12721E+0
7.79967E-1	1.42287E-3	8.78315E+0	-7.01902E+0
7.69966E-1	1.42851E-3	8.81796E+0	-6.95649E+0
7.59962E-1	1.42811E-3	8.81549E+0	-6.86418E+0
7.49965E-1	1.41794E-3	8.75272E+0	-6.72565E+0
7.39962E-1	1.42120E-3	8.77284E+0	-6.65120E+0
7.29964E-1	1.41982E-3	8.76432E+0	-6.55496E+0
7.19966E-1	1.41661E-3	8.74451E+0	-6.45056E+0
7.09965E-1	1.42366E-3	8.78802E+0	-6.39261E+0
6.99969E-1	1.41855E-3	8.75648E+0	-6.27999E+0
6.89969E-1	1.41674E-3	8.74531E+0	-6.18237E+0
6.79972E-1	1.41930E-3	8.76111E+0	-6.10380E+0
6.69969E-1	1.41295E-3	8.72191E+0	-5.98710E+0
6.59970E-1	1.41299E-3	8.72216E+0	-5.89791E+0
6.49974E-1	1.41648E-3	8.74370E+0	-5.82293E+0
6.39975E-1	1.41160E-3	8.71358E+0	-5.71360E+0
6.29967E-1	1.40828E-3	8.69309E+0	-5.61102E+0
6.19969E-1	1.41247E-3	8.71895E+0	-5.53840E+0
6.09966E-1	1.40832E-3	8.69333E+0	-5.43303E+0
5.99965E-1	1.40767E-3	8.68932E+0	-5.34148E+0
5.89968E-1	1.41198E-3	8.71593E+0	-5.26856E+0
5.79967E-1	1.40605E-3	8.67932E+0	-5.15750E+0
5.69971E-1	1.40557E-3	8.67636E+0	-5.06688E+0
5.59972E-1	1.40716E-3	8.68617E+0	-4.98362E+0
5.49974E-1	1.39987E-3	8.64117E+0	-4.86928E+0
5.39973E-1	1.40387E-3	8.66586E+0	-4.79440E+0
5.29973E-1	1.40411E-3	8.66735E+0	-4.70641E+0
5.19968E-1	1.39944E-3	8.63852E+0	-4.60221E+0
5.09966E-1	1.39885E-3	8.63488E+0	-4.51178E+0
4.99972E-1	1.40045E-3	8.64475E+0	-4.42842E+0
4.89964E-1	1.39449E-3	8.60796E+0	-4.32130E+0
4.79965E-1	1.39797E-3	8.62944E+0	-4.24368E+0
4.69965E-1	1.39531E-3	8.61302E+0	-4.14736E+0
4.59962E-1	1.38974E-3	8.57864E+0	-4.04288E+0
4.49956E-1	1.39220E-3	8.59383E+0	-3.96193E+0
4.39962E-1	1.38955E-3	8.57747E+0	-3.86656E+0
4.29959E-1	1.38781E-3	8.56673E+0	-3.77392E+0
4.19960E-1	1.38864E-3	8.57185E+0	-3.68836E+0
4.09962E-1	1.38250E-3	8.53395E+0	-3.58463E+0
3.99964E-1	1.38248E-3	8.53383E+0	-3.49716E+0
3.89964E-1	1.38594E-3	8.55519E+0	-3.41825E+0
3.79962E-1	1.38375E-3	8.54167E+0	-3.32532E+0
3.69962E-1	1.37874E-3	8.51074E+0	-3.22608E+0
3.59964E-1	1.38095E-3	8.52438E+0	-3.14393E+0
3.49966E-1	1.37943E-3	8.51500E+0	-3.05324E+0
3.39958E-1	1.37419E-3	8.48265E+0	-2.95466E+0
3.29962E-1	1.37685E-3	8.49907E+0	-2.87333E+0
3.19962E-1	1.37471E-3	8.48586E+0	-2.78192E+0
3.09959E-1	1.37030E-3	8.45864E+0	-2.68630E+0
2.99958E-1	1.37325E-3	8.47685E+0	-2.60522E+0
2.89957E-1	1.36835E-3	8.44660E+0	-2.50938E+0
2.79959E-1	1.36612E-3	8.43284E+0	-2.41890E+0
2.69956E-1	1.36939E-3	8.45302E+0	-2.33806E+0
2.59959E-1	1.36489E-3	8.42525E+0	-2.24408E+0
2.49958E-1	1.36095E-3	8.40093E+0	-2.15152E+0
2.39958E-1	1.36452E-3	8.42296E+0	-2.07086E+0
2.29954E-1	1.36325E-3	8.41512E+0	-1.98268E+0
2.19952E-1	1.35964E-3	8.39284E+0	-1.89142E+0
2.09953E-1	1.36192E-3	8.40691E+0	-1.80846E+0
1.99945E-1	1.35767E-3	8.38068E+0	-1.71688E+0
1.89948E-1	1.35646E-3	8.37321E+0	-1.62958E+0
1.79953E-1	1.35766E-3	8.38062E+0	-1.54520E+0
1.69956E-1	1.35160E-3	8.34321E+0	-1.45285E+0
1.59952E-1	1.35603E-3	8.37056E+0	-1.37181E+0
1.49954E-1	1.35520E-3	8.36543E+0	-1.28528E+0
1.39952E-1	1.34831E-3	8.32290E+0	-1.19345E+0
1.29957E-1	1.34458E-3	8.29988E+0	-1.10515E+0
1.19957E-1	1.34470E-3	8.30062E+0	-1.02020E+0
1.09959E-1	1.34123E-3	8.27920E+0	-9.32758E-1
9.99603E-2	1.33979E-3	8.27031E+0	-8.47031E-1
8.99568E-2	1.34258E-3	8.28753E+0	-7.63852E-1
7.99580E-2	1.33769E-3	8.25735E+0	-6.76476E-1
6.99584E-2	1.33562E-3	8.24457E+0	-5.90960E-1
5.99582E-2	1.33890E-3	8.26481E+0	-5.07729E-1
4.99513E-2	1.33209E-3	8.22278E+0	-4.20839E-1
3.99480E-2	1.33322E-3	8.22975E+0	-3.36846E-1
2.99544E-2	1.33252E-3	8.22543E+0	-2.52447E-1
1.99544E-2	1.32787E-3	8.19673E+0	-1.67583E-1
9.95398E-3	1.32612E-3	8.18593E+0	-8.34862E-2
-4.48227E-5	1.32881E-3	8.20253E+0	3.76700E-4
-9.86266E-3	1.32311E-3	8.16735E+0	8.25325E-2
-1.98648E-2	1.32245E-3	8.16327E+0	1.66149E-1
-2.98643E-2	1.32614E-3	8.18605E+0	2.50482E-1
-3.98672E-2	1.32064E-3	8.15210E+0	3.32993E-1
-4.98681E-2	1.31786E-3	8.13494E+0	4.15650E-1
-5.98755E-2	1.31917E-3	8.14302E+0	4.99557E-1
-6.98731E-2	1.31238E-3	8.10111E+0	5.79969E-1
-7.98762E-2	1.31014E-3	8.08728E+0	6.61866E-1
-8.98728E-2	1.31192E-3	8.09827E+0	7.45711E-1
-9.98781E-2	1.30641E-3	8.06426E+0	8.25249E-1
-1.09876E-1	1.30730E-3	8.06975E+0	9.08476E-1
-1.19877E-1	1.30673E-3	8.06623E+0	9.90734E-1
-1.29874E-1	1.30315E-3	8.04414E+0	1.07041E+0
-1.39872E-1	1.29659E-3	8.00364E+0	1.14701E+0
-1.49872E-1	1.29793E-3	8.01191E+0	1.23029E+0
-1.59873E-1	1.29716E-3	8.00716E+0	1.31161E+0
-1.69876E-1	1.29160E-3	7.97284E+0	1.38770E+0
-1.79877E-1	1.29386E-3	7.98679E+0	1.47197E+0
-1.89882E-1	1.28638E-3	7.94062E+0	1.54486E+0
-1.99880E-1	1.28064E-3	7.90519E+0	1.61894E+0
-2.09882E-1	1.28364E-3	7.92370E+0	1.70394E+0
-2.19880E-1	1.27702E-3	7.88284E+0	1.77590E+0
-2.29880E-1	1.27606E-3	7.87691E+0	1.85527E+0
-2.39886E-1	1.27668E-3	7.88074E+0	1.93697E+0
-2.49884E-1	1.26906E-3	7.83370E+0	2.00565E+0
-2.59884E-1	1.26492E-3	7.80815E+0	2.07911E+0
