Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01002E+0	1.12207E-5	6.92636E-2	-6.99576E-2
1.00002E+0	3.77565E-3	2.33065E+1	-2.33069E+1
9.90016E-1	3.77278E-3	2.32888E+1	-2.30563E+1
9.80016E-1	3.77720E-3	2.33160E+1	-2.28501E+1
9.70020E-1	3.77170E-3	2.32821E+1	-2.25841E+1
9.60013E-1	3.76984E-3	2.32706E+1	-2.23401E+1
9.50016E-1	3.77538E-3	2.33048E+1	-2.21399E+1
9.40014E-1	3.76723E-3	2.32545E+1	-2.18596E+1
9.30008E-1	3.77384E-3	2.32953E+1	-2.16648E+1
9.20009E-1	3.77043E-3	2.32743E+1	-2.14125E+1
9.10007E-1	3.76115E-3	2.32170E+1	-2.11276E+1
9.00007E-1	3.76022E-3	2.32112E+1	-2.08903E+1
8.90011E-1	3.76524E-3	2.32422E+1	-2.06858E+1
8.80012E-1	3.74710E-3	2.31302E+1	-2.03549E+1
8.69977E-1	3.75177E-3	2.31591E+1	-2.01479E+1
8.59977E-1	3.74773E-3	2.31341E+1	-1.98948E+1
8.49978E-1	3.74691E-3	2.31291E+1	-1.96592E+1
8.39977E-1	3.74036E-3	2.30886E+1	-1.93939E+1
8.29978E-1	3.74271E-3	2.31031E+1	-1.91751E+1
8.19971E-1	3.73329E-3	2.30450E+1	-1.88962E+1
8.09973E-1	3.73833E-3	2.30761E+1	-1.86910E+1
7.99972E-1	3.73963E-3	2.30841E+1	-1.84667E+1
7.89972E-1	3.73571E-3	2.30599E+1	-1.82167E+1
7.79963E-1	3.73014E-3	2.30256E+1	-1.79591E+1
7.69964E-1	3.74058E-3	2.30900E+1	-1.77785E+1
7.59967E-1	3.73406E-3	2.30498E+1	-1.75171E+1
7.49967E-1	3.72613E-3	2.30008E+1	-1.72498E+1
7.39966E-1	3.72867E-3	2.30165E+1	-1.70314E+1
7.29969E-1	3.71955E-3	2.29602E+1	-1.67602E+1
7.19967E-1	3.73109E-3	2.30314E+1	-1.65819E+1
7.09970E-1	3.71892E-3	2.29563E+1	-1.62983E+1
6.99964E-1	3.71606E-3	2.29386E+1	-1.60562E+1
