Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01002E+0	6.43319E-6	3.97110E-2	-4.01090E-2
1.00002E+0	6.48929E-6	4.00573E-2	-4.00581E-2
9.90021E-1	6.37727E-6	3.93659E-2	-3.89730E-2
9.80021E-1	6.26636E-6	3.86812E-2	-3.79084E-2
9.70021E-1	6.15296E-6	3.79812E-2	-3.68426E-2
9.60018E-1	6.04486E-6	3.73140E-2	-3.58221E-2
9.50019E-1	5.93750E-6	3.66512E-2	-3.48194E-2
9.40021E-1	5.83804E-6	3.60373E-2	-3.38758E-2
9.30012E-1	5.72264E-6	3.53249E-2	-3.28526E-2
9.20015E-1	5.61773E-6	3.46773E-2	-3.19037E-2
9.10015E-1	5.51283E-6	3.40298E-2	-3.09676E-2
9.00017E-1	5.40750E-6	3.33796E-2	-3.00422E-2
8.90015E-1	5.30553E-6	3.27502E-2	-2.91482E-2
8.80015E-1	5.20760E-6	3.21457E-2	-2.82887E-2
8.69984E-1	5.10948E-6	3.15400E-2	-2.74393E-2
8.59983E-1	5.00854E-6	3.09169E-2	-2.65880E-2
8.49983E-1	4.91001E-6	3.03087E-2	-2.57619E-2
8.39984E-1	4.81221E-6	2.97050E-2	-2.49517E-2
8.29982E-1	4.70917E-6	2.90690E-2	-2.41267E-2
8.19978E-1	4.61587E-6	2.84930E-2	-2.33637E-2
8.09979E-1	4.52017E-6	2.79023E-2	-2.26003E-2
7.99978E-1	4.42857E-6	2.73369E-2	-2.18689E-2
7.89979E-1	4.33818E-6	2.67789E-2	-2.11548E-2
7.79972E-1	4.24615E-6	2.62108E-2	-2.04437E-2
7.69975E-1	4.15454E-6	2.56453E-2	-1.97462E-2
7.59975E-1	4.06376E-6	2.50849E-2	-1.90639E-2
7.49971E-1	3.97828E-6	2.45573E-2	-1.84173E-2
7.39972E-1	3.88723E-6	2.39952E-2	-1.77558E-2
7.29973E-1	3.80092E-6	2.34625E-2	-1.71270E-2
7.19974E-1	3.71621E-6	2.29396E-2	-1.65159E-2
7.09973E-1	3.63290E-6	2.24253E-2	-1.59214E-2
6.99972E-1	3.55021E-6	2.19149E-2	-1.53398E-2
6.89971E-1	3.46949E-6	2.14166E-2	-1.47768E-2
6.79976E-1	3.39096E-6	2.09319E-2	-1.42332E-2
6.69974E-1	3.30943E-6	2.04286E-2	-1.36866E-2
6.59970E-1	3.22881E-6	1.99309E-2	-1.31538E-2
6.49972E-1	3.15119E-6	1.94518E-2	-1.26431E-2
6.39972E-1	3.07230E-6	1.89648E-2	-1.21370E-2
6.29965E-1	3.00205E-6	1.85312E-2	-1.16740E-2
6.19963E-1	2.92542E-6	1.80581E-2	-1.11954E-2
6.09968E-1	2.85269E-6	1.76092E-2	-1.07410E-2
5.99967E-1	2.78050E-6	1.71636E-2	-1.02976E-2
5.89967E-1	2.71000E-6	1.67284E-2	-9.86920E-3
5.79966E-1	2.63806E-6	1.62843E-2	-9.44435E-3
5.69971E-1	2.56789E-6	1.58512E-2	-9.03471E-3
5.59971E-1	2.50089E-6	1.54376E-2	-8.64460E-3
5.49974E-1	2.43197E-6	1.50122E-2	-8.25630E-3
5.39977E-1	2.36561E-6	1.46025E-2	-7.88503E-3
5.29979E-1	2.29904E-6	1.41916E-2	-7.52125E-3
5.19972E-1	2.23420E-6	1.37914E-2	-7.17112E-3
5.09970E-1	2.17142E-6	1.34038E-2	-6.83555E-3
4.99972E-1	2.10825E-6	1.30139E-2	-6.50658E-3
4.89966E-1	2.04409E-6	1.26178E-2	-6.18231E-3
4.79963E-1	1.98376E-6	1.22454E-2	-5.87735E-3
4.69967E-1	1.92494E-6	1.18823E-2	-5.58431E-3
4.59968E-1	1.86453E-6	1.15094E-2	-5.29398E-3
4.49964E-1	1.80724E-6	1.11558E-2	-5.01971E-3
4.39970E-1	1.75007E-6	1.08029E-2	-4.75295E-3
4.29968E-1	1.69316E-6	1.04516E-2	-4.49386E-3
4.19971E-1	1.64006E-6	1.01238E-2	-4.25171E-3
4.09972E-1	1.58399E-6	9.77772E-3	-4.00859E-3
3.99973E-1	1.53310E-6	9.46358E-3	-3.78518E-3
3.89980E-1	1.47967E-6	9.13377E-3	-3.56199E-3
3.79977E-1	1.42689E-6	8.80796E-3	-3.34682E-3
3.69978E-1	1.37520E-6	8.48889E-3	-3.14070E-3
3.59973E-1	1.32631E-6	8.18710E-3	-2.94713E-3
3.49974E-1	1.27778E-6	7.88753E-3	-2.76043E-3
3.39967E-1	1.23035E-6	7.59475E-3	-2.58197E-3
3.29969E-1	1.18258E-6	7.29988E-3	-2.40873E-3
3.19968E-1	1.13601E-6	7.01241E-3	-2.24375E-3
3.09968E-1	1.09125E-6	6.73611E-3	-2.08798E-3
2.99973E-1	1.04555E-6	6.45401E-3	-1.93603E-3
2.89968E-1	1.00214E-6	6.18605E-3	-1.79376E-3
2.79969E-1	9.58537E-7	5.91690E-3	-1.65655E-3
2.69967E-1	9.17624E-7	5.66435E-3	-1.52919E-3
2.59967E-1	8.75695E-7	5.40552E-3	-1.40526E-3
2.49969E-1	8.35596E-7	5.15800E-3	-1.28934E-3
2.39970E-1	7.96050E-7	4.91389E-3	-1.17919E-3
2.29967E-1	7.56015E-7	4.66676E-3	-1.07320E-3
2.19967E-1	7.18711E-7	4.43649E-3	-9.75881E-4
2.09968E-1	6.80338E-7	4.19962E-3	-8.81785E-4
1.99961E-1	6.43320E-7	3.97111E-3	-7.94067E-4
1.89960E-1	6.07757E-7	3.75159E-3	-7.12651E-4
1.79961E-1	5.72364E-7	3.53311E-3	-6.35822E-4
1.69964E-1	5.37542E-7	3.31816E-3	-5.63968E-4
1.59961E-1	5.02847E-7	3.10399E-3	-4.96518E-4
1.49964E-1	4.69760E-7	2.89975E-3	-4.34859E-4
1.39964E-1	4.36331E-7	2.69340E-3	-3.76979E-4
1.29961E-1	4.03867E-7	2.49301E-3	-3.23994E-4
1.19962E-1	3.72412E-7	2.29884E-3	-2.75773E-4
1.09967E-1	3.40554E-7	2.10219E-3	-2.31171E-4
9.99670E-2	3.09963E-7	1.91335E-3	-1.91272E-4
8.99630E-2	2.79490E-7	1.72525E-3	-1.55208E-4
7.99644E-2	2.49798E-7	1.54196E-3	-1.23302E-4
6.99668E-2	2.20265E-7	1.35966E-3	-9.51311E-5
5.99656E-2	1.90230E-7	1.17426E-3	-7.04152E-5
4.99592E-2	1.63162E-7	1.00717E-3	-5.03175E-5
3.99618E-2	1.33195E-7	8.22191E-4	-3.28562E-5
2.99609E-2	1.04601E-7	6.45685E-4	-1.93453E-5
1.99533E-2	7.65964E-8	4.72817E-4	-9.43427E-6
9.95755E-3	4.88388E-8	3.01474E-4	-3.00194E-6
-3.98159E-5	2.05011E-8	1.26550E-4	5.03870E-9
-9.85146E-3	-7.92575E-9	-4.89244E-5	-4.81977E-7
-1.98674E-2	-3.64530E-8	-2.25019E-4	-4.47053E-6
-2.98650E-2	-6.45821E-8	-3.98655E-4	-1.19058E-5
-3.98650E-2	-9.37957E-8	-5.78986E-4	-2.30813E-5
-4.98624E-2	-1.23965E-7	-7.65216E-4	-3.81555E-5
-5.98693E-2	-1.54577E-7	-9.54179E-4	-5.71260E-5
-6.98690E-2	-1.85205E-7	-1.14324E-3	-7.98771E-5
-7.98690E-2	-2.16447E-7	-1.33609E-3	-1.06712E-4
-8.98609E-2	-2.47709E-7	-1.52907E-3	-1.37403E-4
-9.98688E-2	-2.80073E-7	-1.72885E-3	-1.72658E-4
-1.09871E-1	-3.13224E-7	-1.93348E-3	-2.12434E-4
-1.19870E-1	-3.47105E-7	-2.14262E-3	-2.56836E-4
-1.29868E-1	-3.81184E-7	-2.35299E-3	-3.05578E-4
-1.39865E-1	-4.17003E-7	-2.57409E-3	-3.60025E-4
-1.49865E-1	-4.52871E-7	-2.79550E-3	-4.18948E-4
-1.59863E-1	-4.90522E-7	-3.02791E-3	-4.84051E-4
-1.69869E-1	-5.28159E-7	-3.26024E-3	-5.53814E-4
-1.79874E-1	-5.67570E-7	-3.50352E-3	-6.30192E-4
-1.89869E-1	-6.07733E-7	-3.75144E-3	-7.12282E-4
-1.99868E-1	-6.48207E-7	-4.00128E-3	-7.99727E-4
-2.09882E-1	-6.89686E-7	-4.25732E-3	-8.93535E-4
-2.19879E-1	-7.32099E-7	-4.51913E-3	-9.93662E-4
-2.29878E-1	-7.76504E-7	-4.79323E-3	-1.10186E-3
-2.39881E-1	-8.21295E-7	-5.06972E-3	-1.21613E-3
-2.49881E-1	-8.68370E-7	-5.36031E-3	-1.33944E-3
-2.59880E-1	-9.16154E-7	-5.65527E-3	-1.46969E-3
-2.69876E-1	-9.64053E-7	-5.95094E-3	-1.60602E-3
-2.79878E-1	-1.01430E-6	-6.26111E-3	-1.75235E-3
