Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01002E+0	-7.48634E-5	-4.35252E-1	4.46762E-1
1.00002E+0	-1.78328E-4	-1.03679E+0	1.05367E+0
9.90022E-1	-2.91841E-4	-1.69675E+0	1.70713E+0
9.80019E-1	-4.08309E-4	-2.37389E+0	2.36429E+0
9.70025E-1	-5.21188E-4	-3.03016E+0	2.98713E+0
9.60021E-1	-6.32264E-4	-3.67595E+0	3.58637E+0
9.50022E-1	-7.31391E-4	-4.25227E+0	4.10544E+0
9.40025E-1	-8.19496E-4	-4.76451E+0	4.55159E+0
9.30017E-1	-9.02419E-4	-5.24662E+0	4.95879E+0
9.20021E-1	-9.66747E-4	-5.62062E+0	5.25517E+0
9.10016E-1	-1.02720E-3	-5.97209E+0	5.52307E+0
9.00018E-1	-1.08134E-3	-6.28686E+0	5.75029E+0
8.90018E-1	-1.12458E-3	-6.53826E+0	5.91379E+0
8.80018E-1	-1.16684E-3	-6.78395E+0	6.06707E+0
8.69986E-1	-1.19836E-3	-6.96721E+0	6.15993E+0
8.59986E-1	-1.23245E-3	-7.16541E+0	6.26235E+0
8.49988E-1	-1.25574E-3	-7.30081E+0	6.30651E+0
8.39989E-1	-1.28118E-3	-7.44872E+0	6.35858E+0
8.29989E-1	-1.30616E-3	-7.59395E+0	6.40538E+0
8.19981E-1	-1.32055E-3	-7.67762E+0	6.39787E+0
8.09984E-1	-1.34351E-3	-7.81110E+0	6.42975E+0
7.99982E-1	-1.35507E-3	-7.87831E+0	6.40499E+0
7.89984E-1	-1.36722E-3	-7.94895E+0	6.38165E+0
7.79976E-1	-1.38879E-3	-8.07436E+0	6.40021E+0
7.69975E-1	-1.40105E-3	-8.14564E+0	6.37392E+0
7.59975E-1	-1.40882E-3	-8.19081E+0	6.32603E+0
7.49977E-1	-1.42401E-3	-8.27913E+0	6.31012E+0
7.39975E-1	-1.43586E-3	-8.34802E+0	6.27777E+0
7.29975E-1	-1.44014E-3	-8.37291E+0	6.21140E+0
7.19980E-1	-1.45340E-3	-8.45000E+0	6.18276E+0
7.09984E-1	-1.45870E-3	-8.48081E+0	6.11915E+0
6.99977E-1	-1.46329E-3	-8.50750E+0	6.05188E+0
6.89978E-1	-1.47932E-3	-8.60070E+0	6.03078E+0
6.79982E-1	-1.48289E-3	-8.62145E+0	5.95776E+0
6.69977E-1	-1.48941E-3	-8.65936E+0	5.89591E+0
6.59976E-1	-1.49841E-3	-8.71169E+0	5.84299E+0
6.49976E-1	-1.50018E-3	-8.72198E+0	5.76126E+0
6.39976E-1	-1.51223E-3	-8.79203E+0	5.71818E+0
6.29969E-1	-1.51746E-3	-8.82244E+0	5.64824E+0
6.19970E-1	-1.51704E-3	-8.82000E+0	5.55705E+0
6.09972E-1	-1.52126E-3	-8.84453E+0	5.48264E+0
