Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01001E+0	3.99837E-6	2.46813E-2	-2.46815E-2
1.00002E+0	2.95010E-3	1.82105E+1	-1.80306E+1
9.90020E-1	2.94013E-3	1.81490E+1	-1.77899E+1
9.80021E-1	2.93778E-3	1.81344E+1	-1.75962E+1
9.70023E-1	2.94426E-3	1.81744E+1	-1.74551E+1
9.60012E-1	2.93911E-3	1.81427E+1	-1.72447E+1
9.50013E-1	2.94103E-3	1.81545E+1	-1.70763E+1
9.40016E-1	2.94723E-3	1.81928E+1	-1.69322E+1
9.30010E-1	2.94193E-3	1.81601E+1	-1.67218E+1
9.20014E-1	2.94394E-3	1.81725E+1	-1.65534E+1
9.10011E-1	2.92924E-3	1.80817E+1	-1.62917E+1
9.00010E-1	2.94123E-3	1.81557E+1	-1.61786E+1
8.90009E-1	2.94060E-3	1.81519E+1	-1.59954E+1
8.80009E-1	2.93289E-3	1.81043E+1	-1.57742E+1
8.69975E-1	2.93851E-3	1.81390E+1	-1.56242E+1
8.59976E-1	2.94147E-3	1.81572E+1	-1.54602E+1
8.49976E-1	2.93972E-3	1.81464E+1	-1.52713E+1
8.39976E-1	2.92993E-3	1.80860E+1	-1.50414E+1
8.29976E-1	2.94084E-3	1.81533E+1	-1.49177E+1
8.19969E-1	2.93223E-3	1.81002E+1	-1.46946E+1
8.09973E-1	2.92724E-3	1.80694E+1	-1.44908E+1
7.99974E-1	2.92600E-3	1.80617E+1	-1.43059E+1
7.89975E-1	2.92243E-3	1.80397E+1	-1.41098E+1
7.79964E-1	2.92734E-3	1.80700E+1	-1.39544E+1
7.69967E-1	2.91930E-3	1.80204E+1	-1.37377E+1
7.59967E-1	2.92190E-3	1.80364E+1	-1.35714E+1
7.49971E-1	2.92737E-3	1.80702E+1	-1.34179E+1
7.39968E-1	2.92347E-3	1.80461E+1	-1.32213E+1
7.29969E-1	2.92037E-3	1.80270E+1	-1.30288E+1
7.19973E-1	2.92592E-3	1.80612E+1	-1.28749E+1
7.09971E-1	2.91424E-3	1.79891E+1	-1.26453E+1
6.99967E-1	2.90977E-3	1.79615E+1	-1.24480E+1
6.89969E-1	2.91283E-3	1.79804E+1	-1.22831E+1
6.79971E-1	2.90992E-3	1.79625E+1	-1.20930E+1
6.69966E-1	2.91724E-3	1.80077E+1	-1.19451E+1
6.59966E-1	2.91208E-3	1.79758E+1	-1.17460E+1
6.49972E-1	2.91342E-3	1.79841E+1	-1.15734E+1
6.39974E-1	2.91646E-3	1.80028E+1	-1.14073E+1
6.29967E-1	2.90784E-3	1.79496E+1	-1.11957E+1
6.19969E-1	2.91185E-3	1.79744E+1	-1.10332E+1
6.09969E-1	2.90922E-3	1.79581E+1	-1.08455E+1
5.99970E-1	2.90281E-3	1.79186E+1	-1.06442E+1
5.89968E-1	2.90261E-3	1.79173E+1	-1.04660E+1
5.79968E-1	2.89437E-3	1.78665E+1	-1.02594E+1
5.69971E-1	2.90358E-3	1.79233E+1	-1.01146E+1
5.59967E-1	2.89811E-3	1.78896E+1	-9.91838E+0
5.49969E-1	2.90257E-3	1.79171E+1	-9.75629E+0
5.39969E-1	2.89786E-3	1.78880E+1	-9.56335E+0
5.29970E-1	2.89450E-3	1.78673E+1	-9.37537E+0
5.19965E-1	2.90295E-3	1.79194E+1	-9.22523E+0
5.09966E-1	2.89689E-3	1.78820E+1	-9.02894E+0
4.99965E-1	2.90667E-3	1.79424E+1	-8.88176E+0
4.89959E-1	2.89974E-3	1.78996E+1	-8.68325E+0
4.79961E-1	2.88836E-3	1.78294E+1	-8.47268E+0
4.69962E-1	2.89377E-3	1.78628E+1	-8.31171E+0
4.59962E-1	2.88519E-3	1.78098E+1	-8.11073E+0
4.49958E-1	2.88334E-3	1.77984E+1	-7.92924E+0
4.39962E-1	2.88945E-3	1.78361E+1	-7.76952E+0
4.29963E-1	2.88050E-3	1.77809E+1	-7.56942E+0
4.19961E-1	2.88393E-3	1.78020E+1	-7.40214E+0
4.09962E-1	2.88020E-3	1.77790E+1	-7.21655E+0
3.99964E-1	2.87522E-3	1.77483E+1	-7.02839E+0
3.89963E-1	2.88663E-3	1.78187E+1	-6.87984E+0
3.79962E-1	2.87824E-3	1.77669E+1	-6.68391E+0
3.69961E-1	2.88487E-3	1.78078E+1	-6.52298E+0
3.59962E-1	2.88213E-3	1.77909E+1	-6.34065E+0
3.49966E-1	2.86916E-3	1.77109E+1	-6.13683E+0
3.39957E-1	2.87416E-3	1.77417E+1	-5.97171E+0
3.29963E-1	2.87927E-3	1.77733E+1	-5.80646E+0
3.19962E-1	2.87207E-3	1.77288E+1	-5.61639E+0
3.09959E-1	2.87332E-3	1.77365E+1	-5.44317E+0
2.99960E-1	2.87800E-3	1.77654E+1	-5.27616E+0
2.89955E-1	2.87110E-3	1.77228E+1	-5.08795E+0
2.79959E-1	2.86817E-3	1.77048E+1	-4.90753E+0
2.69959E-1	2.87188E-3	1.77277E+1	-4.73836E+0
2.59961E-1	2.86215E-3	1.76676E+1	-4.54741E+0
2.49962E-1	2.85232E-3	1.76069E+1	-4.35748E+0
2.39963E-1	2.85996E-3	1.76541E+1	-4.19438E+0
2.29962E-1	2.86874E-3	1.77083E+1	-4.03191E+0
2.19961E-1	2.85819E-3	1.76431E+1	-3.84238E+0
2.09963E-1	2.85783E-3	1.76409E+1	-3.66727E+0
1.99955E-1	2.86103E-3	1.76607E+1	-3.49638E+0
1.89957E-1	2.86111E-3	1.76612E+1	-3.32165E+0
1.79958E-1	2.85020E-3	1.75938E+1	-3.13480E+0
1.69961E-1	2.84958E-3	1.75900E+1	-2.96001E+0
1.59959E-1	2.85487E-3	1.76227E+1	-2.79099E+0
1.49959E-1	2.84582E-3	1.75668E+1	-2.60822E+0
1.39960E-1	2.85093E-3	1.75983E+1	-2.43868E+0
1.29960E-1	2.84853E-3	1.75835E+1	-2.26253E+0
1.19959E-1	2.84384E-3	1.75546E+1	-2.08498E+0
1.09964E-1	2.84349E-3	1.75524E+1	-1.91102E+0
9.99629E-2	2.83249E-3	1.74845E+1	-1.73050E+0
8.99611E-2	2.83795E-3	1.75182E+1	-1.56035E+0
7.99606E-2	2.83449E-3	1.74969E+1	-1.38521E+0
6.99608E-2	2.83350E-3	1.74907E+1	-1.21155E+0
5.99611E-2	2.83644E-3	1.75089E+1	-1.03946E+0
4.99525E-2	2.83877E-3	1.75233E+1	-8.66665E-1
3.99554E-2	2.82779E-3	1.74555E+1	-6.90536E-1
2.99549E-2	2.82719E-3	1.74518E+1	-5.17591E-1
1.99561E-2	2.82889E-3	1.74623E+1	-3.45029E-1
9.95159E-3	2.82277E-3	1.74245E+1	-1.71685E-1
-4.95911E-5	2.83296E-3	1.74874E+1	8.58633E-4
-9.87458E-3	2.81905E-3	1.74015E+1	1.70132E-1
-1.98791E-2	2.82143E-3	1.74162E+1	3.42791E-1
-2.98762E-2	2.82021E-3	1.74087E+1	5.14956E-1
-3.98786E-2	2.81193E-3	1.73576E+1	6.85343E-1
-4.98748E-2	2.82250E-3	1.74228E+1	8.60357E-1
-5.98831E-2	2.81601E-3	1.73828E+1	1.03063E+0
-6.98829E-2	2.81052E-3	1.73489E+1	1.20039E+0
-7.98821E-2	2.81779E-3	1.73938E+1	1.37569E+0
-8.98776E-2	2.80699E-3	1.73271E+1	1.54190E+0
-9.98805E-2	2.80748E-3	1.73301E+1	1.71380E+0
-1.09881E-1	2.80104E-3	1.72904E+1	1.88107E+0
-1.19885E-1	2.80333E-3	1.73045E+1	2.05401E+0
-1.29882E-1	2.80806E-3	1.73337E+1	2.22905E+0
-1.39877E-1	2.79851E-3	1.72748E+1	2.39242E+0
-1.49879E-1	2.80270E-3	1.73006E+1	2.56733E+0
-1.59877E-1	2.78794E-3	1.72095E+1	2.72416E+0
-1.69879E-1	2.79560E-3	1.72568E+1	2.90254E+0
-1.79879E-1	2.79196E-3	1.72343E+1	3.06940E+0
-1.89880E-1	2.78431E-3	1.71871E+1	3.23117E+0
-1.99878E-1	2.78413E-3	1.71860E+1	3.40109E+0
-2.09883E-1	2.78489E-3	1.71907E+1	3.57231E+0
-2.19882E-1	2.77575E-3	1.71343E+1	3.73021E+0
-2.29882E-1	2.78189E-3	1.71722E+1	3.90849E+0
-2.39884E-1	2.77648E-3	1.71388E+1	4.07061E+0
-2.49881E-1	2.77644E-3	1.71385E+1	4.24019E+0
-2.59883E-1	2.77227E-3	1.71128E+1	4.40329E+0
-2.69879E-1	2.76428E-3	1.70635E+1	4.55947E+0
-2.79883E-1	2.77207E-3	1.71115E+1	4.74181E+0
-2.89881E-1	2.76133E-3	1.70452E+1	4.89217E+0
-2.99878E-1	2.76693E-3	1.70798E+1	5.07115E+0
-3.09878E-1	2.76532E-3	1.70699E+1	5.23721E+0
-3.19882E-1	2.75364E-3	1.69978E+1	5.38345E+0
-3.29884E-1	2.75417E-3	1.70010E+1	5.55285E+0
-3.39882E-1	2.75476E-3	1.70047E+1	5.72236E+0
-3.49890E-1	2.74248E-3	1.69289E+1	5.86460E+0
-3.59888E-1	2.74531E-3	1.69464E+1	6.03841E+0
-3.69889E-1	2.73636E-3	1.68911E+1	6.18598E+0
-3.79888E-1	2.73534E-3	1.68848E+1	6.35083E+0
-3.89892E-1	2.73384E-3	1.68756E+1	6.51450E+0
-3.99889E-1	2.72173E-3	1.68008E+1	6.65194E+0
-4.09889E-1	2.73207E-3	1.68646E+1	6.84418E+0
-4.19889E-1	2.72652E-3	1.68304E+1	6.99692E+0
-4.29894E-1	2.72063E-3	1.67940E+1	7.14816E+0
-4.39892E-1	2.72619E-3	1.68283E+1	7.32936E+0
-4.49891E-1	2.71633E-3	1.67675E+1	7.46885E+0
-4.59894E-1	2.70313E-3	1.66860E+1	7.59781E+0
-4.69893E-1	2.70819E-3	1.67172E+1	7.77753E+0
-4.79890E-1	2.70605E-3	1.67040E+1	7.93672E+0
-4.89885E-1	2.69190E-3	1.66167E+1	8.05966E+0
-4.99892E-1	2.69256E-3	1.66207E+1	8.22631E+0
-5.09893E-1	2.68179E-3	1.65543E+1	8.35733E+0
-5.19893E-1	2.67108E-3	1.64881E+1	8.48720E+0
-5.29892E-1	2.67006E-3	1.64819E+1	8.64713E+0
-5.39894E-1	2.65727E-3	1.64029E+1	8.76815E+0
-5.49892E-1	2.64917E-3	1.63529E+1	8.90330E+0
-5.59891E-1	2.63436E-3	1.62615E+1	9.01451E+0
-5.69888E-1	2.61877E-3	1.61652E+1	9.12117E+0
-5.79889E-1	2.61150E-3	1.61204E+1	9.25547E+0
-5.89887E-1	2.60209E-3	1.60623E+1	9.38112E+0
-5.99884E-1	2.58343E-3	1.59471E+1	9.47169E+0
-6.09888E-1	2.57157E-3	1.58739E+1	9.58544E+0
