Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01000E+0	4.30763E-5	2.65903E-1	-2.77727E-1
1.00002E+0	4.18111E-3	2.58093E+1	-2.66906E+1
9.90008E-1	4.20135E-3	2.59343E+1	-2.65513E+1
9.79997E-1	4.17901E-3	2.57964E+1	-2.61431E+1
9.70024E-1	4.18640E-3	2.58420E+1	-2.59228E+1
9.60011E-1	4.17250E-3	2.57562E+1	-2.55700E+1
9.49997E-1	4.16377E-3	2.57023E+1	-2.52504E+1
9.40023E-1	4.18513E-3	2.58341E+1	-2.51134E+1
9.30011E-1	4.16920E-3	2.57358E+1	-2.47514E+1
9.20000E-1	4.16310E-3	2.56981E+1	-2.44491E+1
9.09988E-1	4.18037E-3	2.58048E+1	-2.42834E+1
9.00011E-1	4.18231E-3	2.58167E+1	-2.40283E+1
8.90001E-1	4.18362E-3	2.58248E+1	-2.37685E+1
8.79986E-1	4.17809E-3	2.57907E+1	-2.34699E+1
8.70014E-1	4.15674E-3	2.56589E+1	-2.30854E+1
8.60003E-1	4.17971E-3	2.58007E+1	-2.29459E+1
8.49992E-1	4.17121E-3	2.57482E+1	-2.26326E+1
8.39984E-1	4.16327E-3	2.56992E+1	-2.23236E+1
8.30010E-1	4.16313E-3	2.56983E+1	-2.20578E+1
8.19998E-1	4.16903E-3	2.57348E+1	-2.18226E+1
8.09988E-1	4.16622E-3	2.57174E+1	-2.15417E+1
8.00012E-1	4.18764E-3	2.58496E+1	-2.13857E+1
7.89998E-1	4.15615E-3	2.56552E+1	-2.09592E+1
7.79982E-1	4.16066E-3	2.56831E+1	-2.07160E+1
7.70009E-1	4.16364E-3	2.57015E+1	-2.04657E+1
7.59999E-1	4.17541E-3	2.57741E+1	-2.02568E+1
7.49989E-1	4.15027E-3	2.56190E+1	-1.98696E+1
7.39974E-1	4.17966E-3	2.58004E+1	-1.97431E+1
7.29995E-1	4.16324E-3	2.56990E+1	-1.94004E+1
7.19987E-1	4.17039E-3	2.57431E+1	-1.91673E+1
7.09978E-1	4.14178E-3	2.55665E+1	-1.87711E+1
7.00001E-1	4.15850E-3	2.56698E+1	-1.85821E+1
6.89989E-1	4.15718E-3	2.56616E+1	-1.83105E+1
6.79979E-1	4.14832E-3	2.56069E+1	-1.80064E+1
6.70004E-1	4.13561E-3	2.55285E+1	-1.76879E+1
6.59996E-1	4.15328E-3	2.56375E+1	-1.74981E+1
6.49982E-1	4.14796E-3	2.56047E+1	-1.72105E+1
6.39973E-1	4.14006E-3	2.55559E+1	-1.69132E+1
6.29991E-1	4.14809E-3	2.56055E+1	-1.66817E+1
6.19976E-1	4.12596E-3	2.54689E+1	-1.63290E+1
6.09970E-1	4.15871E-3	2.56710E+1	-1.61929E+1
5.99991E-1	4.12419E-3	2.54580E+1	-1.57958E+1
5.89981E-1	4.14044E-3	2.55583E+1	-1.55935E+1
5.79969E-1	4.11503E-3	2.54014E+1	-1.52348E+1
5.69993E-1	4.10715E-3	2.53528E+1	-1.49441E+1
5.59983E-1	4.11549E-3	2.54043E+1	-1.47114E+1
5.49971E-1	4.11891E-3	2.54254E+1	-1.44604E+1
5.39959E-1	4.12266E-3	2.54485E+1	-1.42101E+1
5.29983E-1	4.09013E-3	2.52477E+1	-1.38375E+1
5.19974E-1	4.11520E-3	2.54025E+1	-1.36594E+1
5.09962E-1	4.11983E-3	2.54310E+1	-1.34114E+1
4.99984E-1	4.11204E-3	2.53830E+1	-1.31242E+1
4.89971E-1	4.12243E-3	2.54471E+1	-1.28938E+1
4.79958E-1	4.12147E-3	2.54412E+1	-1.26274E+1
4.69982E-1	4.12093E-3	2.54378E+1	-1.23633E+1
4.59969E-1	4.10122E-3	2.53162E+1	-1.20420E+1
4.49955E-1	4.11365E-3	2.53929E+1	-1.18156E+1
4.39943E-1	4.11265E-3	2.53867E+1	-1.15499E+1
4.29971E-1	4.09127E-3	2.52548E+1	-1.12294E+1
4.19960E-1	4.10845E-3	2.53608E+1	-1.10140E+1
4.09950E-1	4.08754E-3	2.52317E+1	-1.06967E+1
3.99971E-1	4.09017E-3	2.52480E+1	-1.04431E+1
3.89961E-1	4.07698E-3	2.51665E+1	-1.01489E+1
3.79950E-1	4.09090E-3	2.52525E+1	-9.92211E+0
3.69939E-1	4.08067E-3	2.51893E+1	-9.63652E+0
