Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01001E+0	1.58909E-7	9.80920E-4	-1.01096E-3
1.00001E+0	1.55039E-7	9.57031E-4	-9.76572E-4
9.90012E-1	1.52529E-7	9.41537E-4	-9.51156E-4
9.80012E-1	1.49978E-7	9.25790E-4	-9.25801E-4
9.70016E-1	1.47683E-7	9.11623E-4	-9.02336E-4
9.60012E-1	1.45119E-7	8.95796E-4	-8.77526E-4
9.50014E-1	1.42469E-7	8.79438E-4	-8.52529E-4
9.40012E-1	1.39970E-7	8.64012E-4	-8.28757E-4
9.30006E-1	1.37627E-7	8.49549E-4	-8.06210E-4
9.20007E-1	1.35275E-7	8.35031E-4	-7.83912E-4
9.10008E-1	1.33195E-7	8.22191E-4	-7.63470E-4
9.00008E-1	1.30662E-7	8.06556E-4	-7.40721E-4
8.90004E-1	1.28572E-7	7.93654E-4	-7.20771E-4
8.80006E-1	1.26118E-7	7.78506E-4	-6.99072E-4
8.69971E-1	1.23928E-7	7.64988E-4	-6.79099E-4
8.59973E-1	1.22175E-7	7.54167E-4	-6.61799E-4
8.49973E-1	1.19896E-7	7.40099E-4	-6.41902E-4
8.39973E-1	1.17660E-7	7.26296E-4	-6.22520E-4
8.29978E-1	1.15971E-7	7.15870E-4	-6.06282E-4
8.19974E-1	1.13975E-7	7.03549E-4	-5.88666E-4
8.09977E-1	1.12135E-7	6.92191E-4	-5.72101E-4
7.99976E-1	1.10328E-7	6.81037E-4	-5.55932E-4
7.89975E-1	1.08240E-7	6.68148E-4	-5.38592E-4
7.79965E-1	1.06675E-7	6.58488E-4	-5.24079E-4
7.69967E-1	1.04883E-7	6.47426E-4	-5.08670E-4
7.59968E-1	1.03157E-7	6.36772E-4	-4.93802E-4
7.49968E-1	1.01298E-7	6.25296E-4	-4.78523E-4
7.39954E-1	9.96542E-8	6.15149E-4	-4.64472E-4
7.29954E-1	9.76068E-8	6.02511E-4	-4.48781E-4
7.19955E-1	9.61003E-8	5.93212E-4	-4.35802E-4
7.09956E-1	9.47856E-8	5.85096E-4	-4.23870E-4
6.99959E-1	9.31229E-8	5.74833E-4	-4.10571E-4
6.89958E-1	9.14557E-8	5.64541E-4	-3.97459E-4
6.79962E-1	8.99330E-8	5.55142E-4	-3.85179E-4
6.69959E-1	8.86593E-8	5.47280E-4	-3.74138E-4
6.59961E-1	8.71750E-8	5.38117E-4	-3.62384E-4
6.49962E-1	8.56697E-8	5.28825E-4	-3.50731E-4
6.39963E-1	8.44088E-8	5.21042E-4	-3.40253E-4
6.29957E-1	8.30169E-8	5.12450E-4	-3.29410E-4
6.19958E-1	8.15586E-8	5.03448E-4	-3.18486E-4
6.09959E-1	8.03865E-8	4.96213E-4	-3.08846E-4
5.99960E-1	7.93502E-8	4.89816E-4	-2.99867E-4
5.89960E-1	7.78741E-8	4.80704E-4	-2.89384E-4
5.79957E-1	7.63804E-8	4.71484E-4	-2.79021E-4
5.69962E-1	7.51947E-8	4.64165E-4	-2.69955E-4
5.59963E-1	7.42400E-8	4.58272E-4	-2.61852E-4
5.49964E-1	7.29779E-8	4.50481E-4	-2.52804E-4
5.39965E-1	7.15944E-8	4.41941E-4	-2.43503E-4
5.29965E-1	7.05283E-8	4.35360E-4	-2.35434E-4
5.19962E-1	6.92922E-8	4.27730E-4	-2.26942E-4
5.09964E-1	6.81446E-8	4.20646E-4	-2.18892E-4
4.99965E-1	6.70812E-8	4.14081E-4	-2.11251E-4
4.89955E-1	6.59470E-8	4.07080E-4	-2.03521E-4
4.79954E-1	6.50032E-8	4.01254E-4	-1.96514E-4
4.69953E-1	6.41218E-8	3.95814E-4	-1.89810E-4
4.59956E-1	6.33682E-8	3.91162E-4	-1.83589E-4
4.49952E-1	6.21960E-8	3.83926E-4	-1.76274E-4
4.39952E-1	6.12177E-8	3.77887E-4	-1.69645E-4
4.29951E-1	6.00339E-8	3.70580E-4	-1.62583E-4
