Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00998E+0	1.29534E-5	7.99593E-2	-8.15730E-2
9.99976E-1	3.09282E-3	1.90915E+1	-1.92839E+1
9.89977E-1	3.08766E-3	1.90596E+1	-1.90592E+1
9.79980E-1	3.09067E-3	1.90782E+1	-1.88851E+1
9.69981E-1	3.08954E-3	1.90712E+1	-1.86856E+1
9.59975E-1	3.08335E-3	1.90330E+1	-1.84558E+1
9.49971E-1	3.08657E-3	1.90529E+1	-1.82825E+1
9.39976E-1	3.07984E-3	1.90114E+1	-1.80507E+1
9.29968E-1	3.07940E-3	1.90086E+1	-1.78560E+1
9.19972E-1	3.08648E-3	1.90523E+1	-1.77047E+1
9.09970E-1	3.09109E-3	1.90808E+1	-1.75383E+1
8.99975E-1	3.08438E-3	1.90394E+1	-1.73080E+1
8.89972E-1	3.08607E-3	1.90498E+1	-1.71251E+1
8.79974E-1	3.07900E-3	1.90062E+1	-1.68939E+1
8.69938E-1	3.07783E-3	1.89990E+1	-1.66949E+1
8.59937E-1	3.07708E-3	1.89943E+1	-1.64989E+1
8.49938E-1	3.08041E-3	1.90149E+1	-1.63247E+1
8.39931E-1	3.07125E-3	1.89583E+1	-1.60845E+1
8.29937E-1	3.07063E-3	1.89545E+1	-1.58899E+1
8.19933E-1	3.08058E-3	1.90159E+1	-1.57493E+1
8.09932E-1	3.07713E-3	1.89946E+1	-1.55398E+1
7.99932E-1	3.06890E-3	1.89438E+1	-1.53068E+1
7.89930E-1	3.06875E-3	1.89429E+1	-1.51147E+1
7.79923E-1	3.07522E-3	1.89828E+1	-1.49547E+1
7.69922E-1	3.07506E-3	1.89819E+1	-1.47622E+1
7.59924E-1	3.06197E-3	1.89010E+1	-1.45084E+1
7.49926E-1	3.07314E-3	1.89700E+1	-1.43698E+1
7.39922E-1	3.07610E-3	1.89883E+1	-1.41918E+1
7.29924E-1	3.06946E-3	1.89473E+1	-1.39698E+1
7.19925E-1	3.07594E-3	1.89873E+1	-1.38075E+1
7.09924E-1	3.06897E-3	1.89443E+1	-1.35848E+1
