Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01005E+0	4.30744E-6	2.65891E-2	-2.68564E-2
1.00004E+0	1.98985E-3	1.22830E+1	-1.22835E+1
9.90042E-1	1.98048E-3	1.22252E+1	-1.21034E+1
9.80043E-1	1.97713E-3	1.22045E+1	-1.19609E+1
9.70044E-1	1.98055E-3	1.22256E+1	-1.18594E+1
9.60040E-1	1.98745E-3	1.22682E+1	-1.17780E+1
9.50042E-1	1.98262E-3	1.22384E+1	-1.16270E+1
9.40042E-1	1.97782E-3	1.22088E+1	-1.14768E+1
9.30037E-1	1.98123E-3	1.22298E+1	-1.13742E+1
9.20041E-1	1.98448E-3	1.22499E+1	-1.12704E+1
9.10039E-1	1.97667E-3	1.22017E+1	-1.11040E+1
9.00042E-1	1.98142E-3	1.22310E+1	-1.10084E+1
8.90040E-1	1.98181E-3	1.22334E+1	-1.08882E+1
8.80044E-1	1.97958E-3	1.22196E+1	-1.07538E+1
8.70009E-1	1.97559E-3	1.21950E+1	-1.06098E+1
8.60010E-1	1.98162E-3	1.22322E+1	-1.05198E+1
8.50009E-1	1.98284E-3	1.22398E+1	-1.04039E+1
8.40009E-1	1.97922E-3	1.22174E+1	-1.02627E+1
8.30009E-1	1.97585E-3	1.21966E+1	-1.01233E+1
8.20009E-1	1.97986E-3	1.22214E+1	-1.00216E+1
8.10008E-1	1.98221E-3	1.22359E+1	-9.91115E+0
8.00008E-1	1.97859E-3	1.22135E+1	-9.77091E+0
7.90009E-1	1.97396E-3	1.21849E+1	-9.62621E+0
7.79999E-1	1.97434E-3	1.21873E+1	-9.50607E+0
7.69998E-1	1.97538E-3	1.21937E+1	-9.38913E+0
7.60001E-1	1.96945E-3	1.21571E+1	-9.23941E+0
7.49999E-1	1.96682E-3	1.21409E+1	-9.10564E+0
7.39997E-1	1.97026E-3	1.21621E+1	-8.99992E+0
7.29999E-1	1.97156E-3	1.21701E+1	-8.88418E+0
7.20001E-1	1.96590E-3	1.21352E+1	-8.73735E+0
7.10002E-1	1.96268E-3	1.21153E+1	-8.60189E+0
7.00000E-1	1.96737E-3	1.21443E+1	-8.50098E+0
6.89998E-1	1.96379E-3	1.21222E+1	-8.36427E+0
6.80001E-1	1.96008E-3	1.20993E+1	-8.22751E+0
6.69998E-1	1.96238E-3	1.21135E+1	-8.11599E+0
6.60000E-1	1.96424E-3	1.21249E+1	-8.00246E+0
6.50002E-1	1.95941E-3	1.20951E+1	-7.86185E+0
6.40006E-1	1.95381E-3	1.20606E+1	-7.71883E+0
6.30003E-1	1.95719E-3	1.20814E+1	-7.61133E+0
6.20002E-1	1.95865E-3	1.20904E+1	-7.49609E+0
6.10001E-1	1.95207E-3	1.20498E+1	-7.35040E+0
5.99999E-1	1.95581E-3	1.20729E+1	-7.24373E+0
5.90000E-1	1.95518E-3	1.20690E+1	-7.12072E+0
5.79999E-1	1.94613E-3	1.20131E+1	-6.96761E+0
5.70003E-1	1.94436E-3	1.20022E+1	-6.84130E+0
5.60007E-1	1.94653E-3	1.20156E+1	-6.72883E+0
5.50010E-1	1.94341E-3	1.19964E+1	-6.59812E+0
5.40009E-1	1.94279E-3	1.19925E+1	-6.47607E+0
5.30008E-1	1.94590E-3	1.20117E+1	-6.36631E+0
5.20003E-1	1.94501E-3	1.20062E+1	-6.24328E+0
5.10003E-1	1.94057E-3	1.19788E+1	-6.10924E+0
5.00002E-1	1.93964E-3	1.19731E+1	-5.98657E+0
4.89998E-1	1.94350E-3	1.19969E+1	-5.87846E+0
4.79999E-1	1.93948E-3	1.19721E+1	-5.74660E+0
4.69998E-1	1.93922E-3	1.19705E+1	-5.62611E+0
4.60003E-1	1.94097E-3	1.19813E+1	-5.51143E+0
4.49998E-1	1.93285E-3	1.19312E+1	-5.36900E+0
4.40000E-1	1.93469E-3	1.19425E+1	-5.25471E+0
4.29998E-1	1.93056E-3	1.19170E+1	-5.12430E+0
4.20002E-1	1.92327E-3	1.18720E+1	-4.98628E+0
4.10004E-1	1.91985E-3	1.18509E+1	-4.85893E+0
4.00005E-1	1.92173E-3	1.18625E+1	-4.74507E+0
3.90008E-1	1.92334E-3	1.18725E+1	-4.63036E+0
3.80000E-1	1.91978E-3	1.18505E+1	-4.50319E+0
3.70001E-1	1.91290E-3	1.18080E+1	-4.36898E+0
3.59999E-1	1.91787E-3	1.18387E+1	-4.26192E+0
3.50001E-1	1.91471E-3	1.18192E+1	-4.13673E+0
3.39997E-1	1.91226E-3	1.18041E+1	-4.01335E+0
3.29999E-1	1.91444E-3	1.18175E+1	-3.89977E+0
3.20001E-1	1.91416E-3	1.18158E+1	-3.78107E+0
3.10001E-1	1.90367E-3	1.17510E+1	-3.64284E+0
3.00002E-1	1.90887E-3	1.17831E+1	-3.53497E+0
2.89997E-1	1.90287E-3	1.17461E+1	-3.40634E+0
2.79998E-1	1.89962E-3	1.17260E+1	-3.28327E+0
2.70000E-1	1.90022E-3	1.17298E+1	-3.16703E+0
2.60000E-1	1.90169E-3	1.17388E+1	-3.05210E+0
2.49998E-1	1.89559E-3	1.17012E+1	-2.92527E+0
2.40001E-1	1.88960E-3	1.16642E+1	-2.79942E+0
2.29997E-1	1.89357E-3	1.16887E+1	-2.68837E+0
2.19999E-1	1.88587E-3	1.16412E+1	-2.56105E+0
2.09999E-1	1.88189E-3	1.16166E+1	-2.43948E+0
1.99994E-1	1.88210E-3	1.16179E+1	-2.32351E+0
1.89994E-1	1.87927E-3	1.16004E+1	-2.20401E+0
1.79995E-1	1.87269E-3	1.15598E+1	-2.08071E+0
1.69998E-1	1.86521E-3	1.15136E+1	-1.95730E+0
1.59995E-1	1.86323E-3	1.15014E+1	-1.84017E+0
1.49997E-1	1.86365E-3	1.15040E+1	-1.72557E+0
