Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01000E+0	2.26390E-3	1.39747E+1	-1.45961E+1
1.00001E+0	1.56861E-4	9.68278E-1	-1.00133E+0
9.90001E-1	1.54768E-4	9.55358E-1	-9.78082E-1
9.79987E-1	1.52866E-4	9.43617E-1	-9.56290E-1
9.70016E-1	1.50524E-4	9.29160E-1	-9.32058E-1
9.60003E-1	1.48473E-4	9.16500E-1	-9.09868E-1
9.49992E-1	1.46545E-4	9.04599E-1	-8.88688E-1
9.40017E-1	1.44564E-4	8.92370E-1	-8.67470E-1
9.30003E-1	1.42488E-4	8.79556E-1	-8.45904E-1
9.19993E-1	1.40427E-4	8.66833E-1	-8.24696E-1
9.09982E-1	1.38481E-4	8.54821E-1	-8.04417E-1
9.00005E-1	1.36430E-4	8.42160E-1	-7.83815E-1
8.89990E-1	1.34446E-4	8.29914E-1	-7.63821E-1
8.79983E-1	1.32482E-4	8.17790E-1	-7.44200E-1
8.70006E-1	1.30589E-4	8.06105E-1	-7.25249E-1
8.59995E-1	1.28711E-4	7.94512E-1	-7.06594E-1
8.49984E-1	1.26733E-4	7.82302E-1	-6.87637E-1
8.39976E-1	1.24825E-4	7.70525E-1	-6.69309E-1
8.30003E-1	1.22886E-4	7.58556E-1	-6.51089E-1
8.19991E-1	1.20980E-4	7.46790E-1	-6.33259E-1
8.09984E-1	1.19160E-4	7.35556E-1	-6.16120E-1
8.00007E-1	1.17309E-4	7.24130E-1	-5.99078E-1
7.89994E-1	1.15384E-4	7.12247E-1	-5.81873E-1
7.79979E-1	1.13536E-4	7.00840E-1	-5.65295E-1
7.70004E-1	1.11705E-4	6.89537E-1	-5.49065E-1
7.59994E-1	1.09903E-4	6.78414E-1	-5.33185E-1
7.49983E-1	1.08167E-4	6.67698E-1	-5.17851E-1
7.39968E-1	1.06347E-4	6.56463E-1	-5.02339E-1
7.29992E-1	1.04652E-4	6.46000E-1	-4.87668E-1
7.19982E-1	1.02779E-4	6.34438E-1	-4.72372E-1
7.09974E-1	1.00967E-4	6.23253E-1	-4.57594E-1
6.99995E-1	9.92463E-5	6.12631E-1	-4.43474E-1
6.89983E-1	9.73953E-5	6.01206E-1	-4.28978E-1
6.79972E-1	9.56260E-5	5.90284E-1	-4.15074E-1
6.69995E-1	9.39270E-5	5.79796E-1	-4.01717E-1
6.59985E-1	9.22242E-5	5.69285E-1	-3.88542E-1
6.49973E-1	9.05438E-5	5.58912E-1	-3.75675E-1
6.39963E-1	8.89407E-5	5.49017E-1	-3.63341E-1
6.29980E-1	8.73389E-5	5.39129E-1	-3.51231E-1
6.19969E-1	8.56651E-5	5.28797E-1	-3.39026E-1
6.09960E-1	8.39871E-5	5.18439E-1	-3.27019E-1
5.99987E-1	8.22490E-5	5.07710E-1	-3.15015E-1
5.89973E-1	8.06239E-5	4.97678E-1	-3.03637E-1
5.79961E-1	7.90110E-5	4.87722E-1	-2.92513E-1
5.69984E-1	7.73937E-5	4.77739E-1	-2.81596E-1
5.59973E-1	7.57671E-5	4.67698E-1	-2.70836E-1
5.49962E-1	7.41129E-5	4.57487E-1	-2.60187E-1
5.39952E-1	7.25513E-5	4.47848E-1	-2.50068E-1
5.29975E-1	7.09429E-5	4.37919E-1	-2.40006E-1
5.19965E-1	6.93881E-5	4.28322E-1	-2.30313E-1
5.09956E-1	6.78469E-5	4.18808E-1	-2.20862E-1
4.99979E-1	6.63030E-5	4.09278E-1	-2.11614E-1
4.89965E-1	6.47836E-5	3.99899E-1	-2.02623E-1
4.79953E-1	6.32481E-5	3.90420E-1	-1.93778E-1
4.69980E-1	6.17740E-5	3.81321E-1	-1.85329E-1
4.59966E-1	6.03030E-5	3.72241E-1	-1.77061E-1
4.49950E-1	5.88525E-5	3.63287E-1	-1.69039E-1
4.39941E-1	5.73287E-5	3.53881E-1	-1.61000E-1
4.29967E-1	5.58701E-5	3.44877E-1	-1.53346E-1
4.19956E-1	5.44027E-5	3.35819E-1	-1.45842E-1
4.09944E-1	5.29589E-5	3.26907E-1	-1.38587E-1
3.99969E-1	5.14903E-5	3.17841E-1	-1.31465E-1
3.89957E-1	5.00741E-5	3.09099E-1	-1.24649E-1
3.79949E-1	4.85994E-5	2.99996E-1	-1.17873E-1
