Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00997E+0	1.83617E-5	1.13344E-1	-1.15630E-1
9.99967E-1	1.81628E-5	1.12116E-1	-1.13245E-1
9.89970E-1	1.78899E-5	1.10431E-1	-1.10428E-1
9.79970E-1	1.76207E-5	1.08770E-1	-1.07668E-1
9.69972E-1	1.73433E-5	1.07057E-1	-1.04892E-1
9.59966E-1	1.70815E-5	1.05441E-1	-1.02243E-1
9.49968E-1	1.68202E-5	1.03828E-1	-9.96300E-2
9.39968E-1	1.65691E-5	1.02278E-1	-9.71095E-2
9.29959E-1	1.63223E-5	1.00755E-1	-9.46444E-2
9.19963E-1	1.60583E-5	9.91253E-2	-9.21127E-2
9.09962E-1	1.57961E-5	9.75068E-2	-8.96237E-2
8.99962E-1	1.55489E-5	9.59809E-2	-8.72516E-2
8.89960E-1	1.52883E-5	9.43722E-2	-8.48359E-2
8.79961E-1	1.50211E-5	9.27228E-2	-8.24166E-2
8.69927E-1	1.47759E-5	9.12093E-2	-8.01469E-2
8.59929E-1	1.45180E-5	8.96173E-2	-7.78429E-2
8.49930E-1	1.42651E-5	8.80562E-2	-7.55976E-2
8.39928E-1	1.40151E-5	8.65130E-2	-7.33986E-2
8.29928E-1	1.37552E-5	8.49086E-2	-7.11799E-2
8.19926E-1	1.35114E-5	8.34037E-2	-6.90756E-2
8.09932E-1	1.32777E-5	8.19611E-2	-6.70535E-2
7.99931E-1	1.30250E-5	8.04012E-2	-6.49651E-2
7.89929E-1	1.28001E-5	7.90130E-2	-6.30451E-2
7.79925E-1	1.25683E-5	7.75821E-2	-6.11194E-2
7.69925E-1	1.23413E-5	7.61809E-2	-5.92460E-2
7.59926E-1	1.21198E-5	7.48136E-2	-5.74271E-2
7.49926E-1	1.18972E-5	7.34395E-2	-5.56305E-2
7.39922E-1	1.16681E-5	7.20253E-2	-5.38314E-2
7.29918E-1	1.14361E-5	7.05932E-2	-5.20477E-2
7.19918E-1	1.12149E-5	6.92278E-2	-5.03417E-2
7.09919E-1	1.09935E-5	6.78611E-2	-4.86625E-2
6.99919E-1	1.07647E-5	6.64488E-2	-4.69785E-2
6.89920E-1	1.05514E-5	6.51321E-2	-4.53898E-2
6.79922E-1	1.03298E-5	6.37642E-2	-4.37926E-2
6.69916E-1	1.01237E-5	6.24920E-2	-4.22872E-2
6.59912E-1	9.91533E-6	6.12057E-2	-4.07984E-2
6.49912E-1	9.69329E-6	5.98351E-2	-3.92804E-2
6.39912E-1	9.49731E-6	5.86254E-2	-3.78940E-2
6.29907E-1	9.28758E-6	5.73307E-2	-3.64778E-2
6.19905E-1	9.08374E-6	5.60725E-2	-3.51107E-2
6.09907E-1	8.87751E-6	5.47994E-2	-3.37602E-2
5.99901E-1	8.66298E-6	5.34752E-2	-3.24039E-2
5.89904E-1	8.46582E-6	5.22581E-2	-3.11387E-2
5.79905E-1	8.26247E-6	5.10029E-2	-2.98756E-2
5.69909E-1	8.06703E-6	4.97965E-2	-2.86661E-2
5.59908E-1	7.87272E-6	4.85970E-2	-2.74847E-2
5.49909E-1	7.67396E-6	4.73701E-2	-2.63124E-2
5.39909E-1	7.48859E-6	4.62259E-2	-2.52099E-2
5.29909E-1	7.30144E-6	4.50706E-2	-2.41246E-2
5.19905E-1	7.10735E-6	4.38725E-2	-2.30399E-2
5.09907E-1	6.93334E-6	4.27984E-2	-2.20436E-2
4.99913E-1	6.74961E-6	4.16643E-2	-2.10389E-2
4.89908E-1	6.55990E-6	4.04932E-2	-2.00383E-2
4.79908E-1	6.39111E-6	3.94513E-2	-1.91242E-2
4.69906E-1	6.20744E-6	3.83175E-2	-1.81875E-2
4.59909E-1	6.03530E-6	3.72549E-2	-1.73070E-2
4.49907E-1	5.86404E-6	3.61978E-2	-1.64501E-2
4.39910E-1	5.69266E-6	3.51399E-2	-1.56145E-2
4.29912E-1	5.52439E-6	3.41012E-2	-1.48086E-2
4.19914E-1	5.35260E-6	3.30407E-2	-1.40144E-2
4.09911E-1	5.19573E-6	3.20724E-2	-1.32796E-2
3.99913E-1	5.03370E-6	3.10722E-2	-1.25517E-2
3.89914E-1	4.86716E-6	3.00442E-2	-1.18330E-2
3.79910E-1	4.71605E-6	2.91114E-2	-1.11714E-2
3.69911E-1	4.55313E-6	2.81057E-2	-1.05016E-2
3.59908E-1	4.39817E-6	2.71492E-2	-9.86991E-3
3.49915E-1	4.23747E-6	2.61572E-2	-9.24526E-3
3.39906E-1	4.08758E-6	2.52320E-2	-8.66313E-3
3.29906E-1	3.93704E-6	2.43027E-2	-8.09860E-3
3.19906E-1	3.78766E-6	2.33806E-2	-7.55515E-3
3.09903E-1	3.63966E-6	2.24670E-2	-7.03293E-3
2.99904E-1	3.49117E-6	2.15504E-2	-6.52834E-3
2.89905E-1	3.34984E-6	2.06780E-2	-6.05521E-3
2.79907E-1	3.20719E-6	1.97975E-2	-5.59742E-3
2.69906E-1	3.06690E-6	1.89315E-2	-5.16133E-3
2.59904E-1	2.93006E-6	1.80868E-2	-4.74831E-3
2.49905E-1	2.79069E-6	1.72265E-2	-4.34847E-3
2.39910E-1	2.66051E-6	1.64229E-2	-3.97982E-3
2.29902E-1	2.52829E-6	1.56067E-2	-3.62426E-3
2.19905E-1	2.39940E-6	1.48111E-2	-3.28994E-3
2.09906E-1	2.27337E-6	1.40331E-2	-2.97540E-3
1.99895E-1	2.14612E-6	1.32477E-2	-2.67489E-3
1.89895E-1	2.02531E-6	1.25019E-2	-2.39803E-3
1.79894E-1	1.90411E-6	1.17538E-2	-2.13579E-3
1.69897E-1	1.78321E-6	1.10075E-2	-1.88903E-3
1.59896E-1	1.66881E-6	1.03013E-2	-1.66377E-3
1.49898E-1	1.55040E-6	9.57037E-3	-1.44907E-3
1.39895E-1	1.43749E-6	8.87340E-3	-1.25388E-3
1.29897E-1	1.32652E-6	8.18840E-3	-1.07439E-3
1.19898E-1	1.21628E-6	7.50790E-3	-9.09275E-4
1.09899E-1	1.10825E-6	6.84105E-3	-7.59419E-4
9.98988E-2	1.00268E-6	6.18938E-3	-6.24557E-4
8.98936E-2	8.97858E-7	5.54233E-3	-5.03253E-4
7.98969E-2	7.97122E-7	4.92051E-3	-3.97104E-4
6.98965E-2	6.96854E-7	4.30157E-3	-3.03702E-4
5.98955E-2	5.99054E-7	3.69786E-3	-2.23723E-4
4.98896E-2	5.00531E-7	3.08970E-3	-1.55701E-4
3.98898E-2	4.02181E-7	2.48260E-3	-1.00031E-4
2.98920E-2	3.05986E-7	1.88880E-3	-5.70304E-5
1.98932E-2	2.09841E-7	1.29531E-3	-2.60282E-5
9.89413E-3	1.14800E-7	7.08642E-4	-7.08222E-6
-1.04904E-4	1.99939E-8	1.23419E-4	1.30779E-8
-9.92680E-3	-6.83382E-8	-4.21841E-4	-4.22983E-6
-1.99237E-2	-1.68698E-7	-1.04135E-3	-2.09570E-5
-2.99215E-2	-2.64984E-7	-1.63570E-3	-4.94371E-5
-3.99230E-2	-3.62173E-7	-2.23564E-3	-9.01548E-5
-4.99234E-2	-4.59787E-7	-2.83819E-3	-1.43123E-4
-5.99318E-2	-5.58998E-7	-3.45060E-3	-2.08890E-4
-6.99303E-2	-6.59296E-7	-4.06973E-3	-2.87472E-4
-7.99325E-2	-7.62889E-7	-4.70919E-3	-3.80220E-4
-8.99298E-2	-8.65832E-7	-5.34464E-3	-4.85498E-4
-9.99334E-2	-9.70480E-7	-5.99062E-3	-6.04710E-4
-1.09935E-1	-1.08021E-6	-6.66796E-3	-7.40447E-4
-1.19936E-1	-1.18990E-6	-7.34506E-3	-8.89836E-4
-1.29938E-1	-1.29723E-6	-8.00759E-3	-1.05100E-3
-1.39933E-1	-1.41225E-6	-8.71759E-3	-1.23220E-3
-1.49934E-1	-1.52711E-6	-9.42660E-3	-1.42765E-3
-1.59931E-1	-1.64631E-6	-1.01624E-2	-1.64170E-3
-1.69935E-1	-1.76965E-6	-1.09238E-2	-1.87508E-3
-1.79934E-1	-1.89135E-6	-1.16750E-2	-2.12195E-3
-1.89933E-1	-2.01677E-6	-1.24492E-2	-2.38840E-3
-1.99928E-1	-2.14505E-6	-1.32410E-2	-2.67400E-3
-2.09937E-1	-2.27361E-6	-1.40346E-2	-2.97615E-3
-2.19935E-1	-2.40940E-6	-1.48728E-2	-3.30410E-3
-2.29934E-1	-2.55145E-6	-1.57497E-2	-3.65797E-3
-2.39940E-1	-2.69081E-6	-1.66099E-2	-4.02565E-3
-2.49938E-1	-2.83537E-6	-1.75023E-2	-4.41867E-3
-2.59940E-1	-2.97954E-6	-1.83922E-2	-4.82917E-3
-2.69941E-1	-3.12743E-6	-1.93051E-2	-5.26388E-3
-2.79937E-1	-3.27897E-6	-2.02406E-2	-5.72331E-3
-2.89936E-1	-3.42655E-6	-2.11515E-2	-6.19454E-3
-2.99932E-1	-3.58559E-6	-2.21333E-2	-6.70553E-3
-3.09932E-1	-3.74269E-6	-2.31030E-2	-7.23269E-3
-3.19934E-1	-3.90304E-6	-2.40928E-2	-7.78598E-3
-3.29933E-1	-4.06805E-6	-2.51114E-2	-8.36877E-3
-3.39931E-1	-4.23390E-6	-2.61352E-2	-8.97390E-3
-3.49938E-1	-4.40451E-6	-2.71883E-2	-9.61033E-3
-3.59937E-1	-4.58056E-6	-2.82751E-2	-1.02800E-2
-3.69938E-1	-4.76854E-6	-2.94354E-2	-1.09993E-2
-3.79935E-1	-4.94243E-6	-3.05088E-2	-1.17085E-2
-3.89941E-1	-5.13611E-6	-3.17044E-2	-1.24877E-2
-3.99942E-1	-5.33031E-6	-3.29031E-2	-1.32923E-2
-4.09944E-1	-5.53236E-6	-3.41504E-2	-1.41412E-2
-4.19942E-1	-5.74055E-6	-3.54355E-2	-1.50312E-2
-4.29941E-1	-5.96783E-6	-3.68385E-2	-1.59983E-2
-4.39941E-1	-6.18088E-6	-3.81536E-2	-1.69549E-2
-4.49941E-1	-6.40123E-6	-3.95138E-2	-1.79584E-2
-4.59945E-1	-6.64299E-6	-4.10061E-2	-1.90511E-2
-4.69942E-1	-6.88663E-6	-4.25101E-2	-2.01791E-2
-4.79940E-1	-7.16056E-6	-4.42010E-2	-2.14281E-2
-4.89939E-1	-7.44513E-6	-4.59576E-2	-2.27439E-2
-4.99946E-1	-7.74052E-6	-4.77810E-2	-2.41292E-2
-5.09944E-1	-8.08315E-6	-4.98960E-2	-2.57012E-2
-5.19947E-1	-8.43905E-6	-5.20929E-2	-2.73591E-2
-5.29946E-1	-8.84169E-6	-5.45783E-2	-2.92157E-2
-5.39951E-1	-9.29372E-6	-5.73686E-2	-3.12891E-2
-5.49950E-1	-9.81004E-6	-6.05558E-2	-3.36391E-2
-5.59945E-1	-1.03950E-5	-6.41667E-2	-3.62927E-2
-5.69944E-1	-1.10599E-5	-6.82710E-2	-3.93037E-2
-5.79941E-1	-1.18530E-5	-7.31667E-2	-4.28610E-2
-5.89942E-1	-1.27913E-5	-7.89586E-2	-4.70515E-2
-5.99938E-1	-1.39377E-5	-8.60352E-2	-5.21371E-2
-6.09943E-1	-1.53339E-5	-9.46537E-2	-5.83165E-2
-6.19939E-1	-1.70325E-5	-1.05139E-1	-6.58381E-2
-6.29942E-1	-1.91426E-5	-1.18164E-1	-7.51885E-2
-6.39975E-1	-2.17964E-5	-1.34546E-1	-8.69756E-2
-6.49985E-1	-2.51303E-5	-1.55125E-1	-1.01848E-1
-6.59984E-1	-2.93479E-5	-1.81160E-1	-1.20770E-1
-6.69979E-1	-3.47282E-5	-2.14372E-1	-1.45075E-1
-6.79985E-1	-4.15836E-5	-2.56689E-1	-1.76308E-1
-6.89984E-1	-5.03708E-5	-3.10931E-1	-2.16704E-1
-6.99981E-1	-6.16313E-5	-3.80440E-1	-2.68991E-1
-7.09982E-1	-7.60374E-5	-4.69367E-1	-3.36608E-1
-7.19981E-1	-9.44526E-5	-5.83041E-1	-4.24018E-1
-7.29984E-1	-1.17895E-4	-7.27747E-1	-5.36610E-1
-7.39984E-1	-1.47486E-4	-9.10407E-1	-6.80492E-1
-7.49982E-1	-1.84533E-4	-1.13909E+0	-8.62928E-1
-7.59985E-1	-2.30420E-4	-1.42235E+0	-1.09188E+0
-7.69989E-1	-2.86451E-4	-1.76822E+0	-1.37526E+0
-7.79991E-1	-3.53852E-4	-2.18427E+0	-1.72092E+0
-7.89998E-1	-4.33663E-4	-2.67693E+0	-2.13613E+0
-7.99998E-1	-5.26532E-4	-3.25020E+0	-2.62642E+0
-8.09999E-1	-6.32737E-4	-3.90578E+0	-3.19564E+0
-8.19995E-1	-7.52270E-4	-4.64364E+0	-3.84623E+0
-8.29999E-1	-8.85040E-4	-5.46321E+0	-4.58026E+0
-8.39996E-1	-1.03060E-3	-6.36173E+0	-5.39780E+0
-8.50001E-1	-1.18763E-3	-7.33105E+0	-6.29434E+0
-8.60002E-1	-1.35549E-3	-8.36722E+0	-7.26851E+0
-8.69998E-1	-1.53340E-3	-9.46543E+0	-8.31809E+0
-8.79998E-1	-1.72050E-3	-1.06204E+1	-9.44031E+0
-8.89995E-1	-1.91644E-3	-1.18299E+1	-1.06349E+1
-8.99998E-1	-2.11994E-3	-1.30860E+1	-1.18964E+1
-9.10000E-1	-2.33043E-3	-1.43854E+1	-1.32229E+1
-9.19992E-1	-2.54703E-3	-1.57224E+1	-1.46106E+1
-9.29992E-1	-2.76923E-3	-1.70940E+1	-1.60579E+1
-9.39999E-1	-2.99710E-3	-1.85006E+1	-1.75662E+1
-9.49996E-1	-3.22947E-3	-1.99350E+1	-1.91295E+1
-9.60000E-1	-3.46615E-3	-2.13960E+1	-2.07476E+1
-9.70004E-1	-3.70673E-3	-2.28810E+1	-2.24189E+1
-9.79999E-1	-3.95150E-3	-2.43920E+1	-2.41456E+1
-9.90001E-1	-4.19889E-3	-2.59191E+1	-2.59191E+1
-1.00000E+0	-4.44976E-3	-2.74677E+1	-2.77451E+1
-1.01000E+0	-4.70365E-3	-2.90349E+1	-2.96214E+1
1.30779E-8	1.23419E-4	-1.04904E-4	9.99998E-1
5.17492E-8	4.81796E-4	-9.91464E-3	1.07250E-2
7.36887E-8	7.19957E-4	-9.91964E-3	1.02149E-2
2.15701E-5	2.83712E-3	-1.99134E-2	3.77976E-1
1.24868E-4	7.05148E-3	-5.99205E-2	2.92571E-1
2.32598E-5	2.82099E-3	-2.99110E-2	2.72903E-1
