x0000,y0000
0.1950301423,1495.45682,
0.1968635854,1481.729894,
0.1986970286,1396.879464,
0.2005304718,1309.641406,
0.2023639149,1379.926282,
0.2041973581,1332.391258,
0.2060308012,1269.5108,
0.2078642444,1167.336648,
0.2096976875,1219.728265,
0.2115311307,1181.096387,
0.2133645739,1147.82779,
0.215198017,1054.576976,
0.2170314602,1096.358613,
0.2188649033,1057.094029,
0.2206983465,1021.388363,
0.2225317897,938.0679687,
0.2243652328,1009.196057,
0.226198676,973.5825076,
0.2280321191,932.3228165,
0.2298655623,879.1068412,
0.2316990054,937.1601562,
0.2335324486,916.6225818,
0.2353658918,855.5489309,
0.2371993349,828.1358398,
0.2390327781,846.4226563,
0.2408662212,836.134811,
0.2426996644,775.094007,
0.2445331076,764.4236376,
0.2463665507,789.3565104,
0.2481999939,776.1679688,
0.250033437,730.6907552,
0.2518668802,736.7872523,
0.2537003233,746.1192708,
0.2555337665,724.631284,
0.2573672097,688.7057292,
0.2592006528,688.2132813,
0.261034096,710.4443359,
0.2628675391,694.9453125,
0.2647009823,643.6567264,
0.2665344255,672.3251754,
0.2683678686,681.274892,
0.2702013118,662.321818,
0.2720347549,631.6944824,
0.2738681981,643.2303125,
0.2757016412,644.7837776,
0.2775350844,642.7204538,
0.2793685276,594.1294389,
0.2812019707,623.3065234,
0.2830354139,619.9057031,
0.284868857,606.1641846,
0.2867023002,575.7462636,
0.2885357434,599.0769089,
0.2903691865,598.9479432,
0.2922026297,577.9207988,
0.2940360728,559.5824983,
0.295869516,584.8403054,
0.2977029591,577.2325813,
0.2995364023,565.6444141,
0.3013698455,543.9236247,
0.3032032886,578.16909,
0.3050367318,559.4805814,
0.3068701749,555.7022406,
0.3087036181,534.4608968,
0.3105370613,560.9465461,
0.3123705044,557.1935068,
0.3142039476,548.6364294,
0.3160373907,532.3227734,
0.3178708339,561.2595215,
0.319704277,547.0232244,
0.3215377202,544.7130012,
0.3233711634,535.4196155,
0.3252046065,555.5897067,
0.3270380497,543.0304478,
0.3288714928,534.9380859,
0.330704936,530.6622838,
0.3325383792,548.5255561,
0.3343718223,547.0137068,
0.3362052655,531.2949219,
0.3380387086,536.4657157,
0.3398721518,550.6070056,
0.3417055949,549.3557771,
0.3435390381,535.28125,
0.3453724813,542.4884183,
0.3472059244,550.9325692,
0.3490393676,547.786287,
0.3508728107,543.0535714,
0.3527062539,552.890524,
0.3545396971,565.9133301,
0.3563731402,562.7489407,
0.3582065834,541.8753704,
0.3600400265,566.000064,
0.3618734697,575.1472168,
0.3637069128,580.609173,
0.365540356,564.2762784,
0.3673737992,582.1932373,
0.3692072423,599.2899446,
0.3710406855,606.5535348,
0.3728741286,592.237793,
0.3747075718,633.0037202,
0.376541015,645.4316707,
0.3783744581,653.4136285,
0.3802079013,641.2495286,
0.3820413444,686.0072295,
0.3838747876,702.4053955,
0.3857082307,716.2901166,
0.3875416739,716.2909836,
0.3893751171,776.2972831,
0.3912085602,788.7490672,
0.3930420034,800.8308145,
0.3948754465,832.4695184,
0.3967088897,897.3976089,
0.3985423329,961.4210133,
0.400375776,1012.783171,
0.4022092192,1083.114663,
0.4040426623,1185.790144,
0.4058761055,1284.992079,
0.4077095486,1409.032452,
0.4095429918,1559.231275,
0.411376435,1821.498528,
0.4132098781,1990.620924,
0.4150433213,2189.492771,
0.4168767644,2411.425721,
0.4187102076,2831.184075,
0.4205436508,3227.102379,
0.4223770939,3448.522388,
0.4242105371,3760.979167,
0.4260439802,4032.444542,
0.4278774234,4232.121919,
0.4297108665,4422.255131,
0.4315443097,4731.477355,
0.4333777529,4972.817708,
0.435211196,5056.336708,
0.4370446392,4932.968284,
0.4388780823,5107.65625,
0.4407115255,5112.268569,
0.4425449687,4817.608941,
0.4443784118,4476.045496,
0.446211855,4363.2625,
0.4480452981,3914.211806,
0.4498787413,3588.958984,
0.4517121845,3192.733909,
0.4535456276,3009.565665,
0.4553790708,2650.422517,
0.4572125139,2351.494358,
0.4590459571,2099.117518,
0.4608794002,1953.8925,
0.4627128434,1822.995,
0.4645462866,1680.600586,
0.4663797297,1544.467556,
0.4682131729,1445.228896,
0.470046616,1350.531771,
0.4718800592,1263.528188,
0.4737135024,1171.101562,
0.4755469455,1135.312094,
0.4773803887,1066.643888,
0.4792138318,1000.020625,
0.481047275,933.9002821,
0.4828807181,891.3946289,
0.4847141613,848.8534655,
0.4865476045,802.675359,
0.4883810476,768.7106208,
0.4902144908,746.9392626,
0.4920479339,705.8161558,
0.4938813771,681.4986303,
0.4957148203,668.3091146,
0.4975482634,647.8064977,
0.4993817066,631.5935059,
0.5012151497,609.7576583,
0.5030485929,594.0611155,
0.504882036,580.5981269,
0.5067154792,569.2972756,
0.5085489224,562.5520662,
0.5103823655,555.1754919,
0.5122158087,553.0902248,
