x0000,y0000
0.1961221904,506.0048828,
0.1979552242,514.4430176,
0.1997882579,524.0197368,
0.2016212916,432.0379503,
0.2034543253,524.9412667,
0.2052873591,524.2178664,
0.2071203928,561.2111431,
0.2089534265,449.2288954,
0.2107864602,549.505732,
0.212619494,547.8973679,
0.2144525277,546.8621962,
0.2162855614,456.4105114,
0.2181185951,549.9049183,
0.2199516289,554.6534535,
0.2217846626,546.7243164,
0.2236176963,447.3234197,
0.22545073,534.8499066,
0.2272837637,530.5708008,
0.2291167975,552.8202195,
0.2309498312,449.3784817,
0.2327828649,544.9011009,
0.2346158986,535.1082711,
0.2364489324,526.3215234,
0.2382819661,447.0445499,
0.2401149998,537.1053874,
0.2419480335,528.4580859,
0.2437810673,538.4790251,
0.245614101,453.5615234,
0.2474471347,502.9995868,
0.2492801684,513.1629586,
0.2511132022,516.3129246,
0.2529462359,459.1245524,
0.2547792696,514.8874219,
0.2566123033,515.1044198,
0.258445337,507.677468,
0.2602783708,484.9117578,
0.2621114045,521.3134766,
0.2639444382,524.0983594,
0.2657774719,510.8114385,
0.2676105057,483.6299874,
0.2694435394,529.7109751,
0.2712765731,526.6988351,
0.2731096068,515.1169922,
0.2749426406,514.984375,
0.2767756743,560.879445,
0.278608708,548.1613421,
0.2804417417,543.5199134,
0.2822747755,520.0974672,
0.2841078092,566.4592014,
0.2859408429,576.2576678,
0.2877738766,507.0671387,
0.2896069103,584.8995884,
0.2914399441,593.5766927,
0.2932729778,596.2946615,
0.2951060115,527.4398148,
0.2969390452,598.4741053,
0.298772079,607.9664601,
0.3006051127,620.6683175,
0.3024381464,555.1402995,
0.3042711801,636.3092651,
0.3061042139,647.3418666,
0.3079372476,595.6944304,
0.3097702813,573.8894392,
0.311603315,617.2039441,
0.3134363488,626.7794859,
0.3152693825,624.6957031,
0.3171024162,605.6478516,
0.3189354499,666.510437,
0.3207684836,667.8311492,
0.3226015174,674.7091064,
0.3244345511,655.3702747,
0.3262675848,711.4484627,
0.3281006185,710.865767,
0.3299336523,721.5197833,
0.331766686,704.7630208,
0.3335997197,759.9939236,
0.3354327534,792.5650635,
0.3372657872,806.5516003,
0.3390988209,779.9595762,
0.3409318546,842.4141774,
0.3427648883,864.7188585,
0.3445979221,884.3024824,
0.3464309558,875.6634115,
0.3482639895,944.397065,
0.3500970232,986.53125,
0.3519300569,1024.569824,
0.3537630907,991.4111328,
0.3555961244,1095.956362,
0.3574291581,1144.007589,
0.3592621918,1178.127902,
0.3610952256,1211.725734,
0.3629282593,1333.069696,
0.364761293,1380.718222,
0.3665943267,1426.593632,
0.3684273605,1513.983964,
0.3702603942,1670.283045,
0.3720934279,1867.921186,
0.3739264616,1984.034467,
0.3757594954,2275.686472,
0.3775925291,2532.880859,
0.3794255628,2846.052284,
0.3812585965,3116.354004,
0.3830916303,3423.189145,
0.384924664,3733.931641,
0.3867576977,3970.942708,
0.3885907314,4178.533784,
0.3904237651,4383.753906,
0.3922567989,4708.901316,
0.3940898326,4968.150534,
0.3959228663,5272.21441,
0.3977559,5849.263158,
0.3995889338,6043.138765,
0.4014219675,6646.941612,
0.4032550012,7287.675446,
0.4050880349,8277.506541,
0.4069210687,10066.22187,
0.4087541024,11704.86859,
0.4105871361,13338.47344,
0.4124201698,15508.69062,
0.4142532036,18071.12778,
0.4160862373,20949.51282,
0.417919271,22958.54487,
0.4197523047,26229.45427,
0.4215853384,29140.62216,
0.4234183722,30533.59615,
0.4252514059,29609.42988,
0.4270844396,31767.90057,
0.4289174733,30670.42378,
0.4307505071,29865.76829,
0.4325835408,28488.0875,
0.4344165745,26648.85227,
0.4362496082,24441.81977,
0.438082642,22759.17073,
0.4399156757,19568.22093,
0.4417487094,17571.53409,
0.4435817431,14826.78488,
0.4454147769,12219.88244,
0.4472478106,10174.18125,
0.4490808443,9078.894817,
0.450913878,7515.23913,
0.4527469117,6332.889881,
0.4545799455,5356.161685,
0.4564129792,4478.383333,
0.4582460129,3846.979539,
0.4600790466,3286.124653,
0.4619120804,2953.602865,
0.4637451141,2670.133345,
0.4655781478,2299.072351,
0.4674111815,2053.44478,
0.4692442153,1865.030729,
0.471077249,1650.561862,
0.4729102827,1519.076257,
0.4747433164,1402.815799,
0.4765763502,1290.365479,
0.4784093839,1216.316493,
0.4802424176,1098.095911,
0.4820754513,1028.325632,
0.483908485,976.6030585,
0.4857415188,934.1573989,
0.4875745525,875.6008301,
0.4894075862,815.6529652,
0.4912406199,789.5682091,
0.4930736537,751.1013077,
0.4949066874,731.5174083,
0.4967397211,688.0838216,
0.4985727548,687.7928125,
0.5004057886,657.3768717,
0.5022388223,626.0714844,
0.504071856,608.4615451,
0.5059048897,588.9976639,
0.5077379235,576.1601562,
0.5095709572,567.113115,
0.5114039909,549.7856158,
0.5132370246,536.3845313,
0.5150700583,522.4846814,
0.5169030921,512.52608,
0.5187361258,504.2552897,
