x0000,y0000
0.1991147547,13375.88942,
0.2009357994,9634.026243,
0.2027568441,8210.754144,
0.2045778888,10626.9953,
0.2063989335,10046.56579,
0.2082199782,8052.730718,
0.2100410228,8509.008644,
0.2118620675,9820.551768,
0.2136831122,9172.79362,
0.2155041569,7026.955402,
0.2173252016,8912.813452,
0.2191462463,8973.62378,
0.220967291,8208.092203,
0.2227883357,6378.845,
0.2246093804,8996.410377,
0.226430425,8779.782767,
0.2282514697,7904.145631,
0.2300725144,6241.2891,
0.2318935591,8658.791863,
0.2337146038,8183.205645,
0.2355356485,7131.724405,
0.2373566932,6566.276744,
0.2391777379,8182.184932,
0.2409987825,7563.313084,
0.2428198272,6780.719308,
0.2446408719,6577.86016,
0.2464619166,7640.528539,
0.2482829613,7162.699353,
0.250104006,6680.738333,
0.2519250507,6720.002165,
0.2537460954,7205.761957,
0.2555671401,7122.879237,
0.2573881847,6465.727468,
0.2592092294,6860.4375,
0.2610302741,7243.444093,
0.2628513188,6980.308091,
0.2646723635,6365.489496,
0.2664934082,7015.882172,
0.2683144529,7054.706095,
0.2701354976,6826.049395,
0.2719565423,6225.147541,
0.2737775869,7163.382937,
0.2755986316,6963.469378,
0.2774196763,6611.512745,
0.279240721,6123.355691,
0.2810617657,6878.445463,
0.2828828104,6596.879412,
0.2847038551,6288.244118,
0.2865248998,6079.476145,
0.2883459445,6473.580827,
0.2901669891,6121.851654,
0.2919880338,5955.524436,
0.2938090785,5773.567343,
0.2956301232,6065.939126,
0.2974511679,5804.369888,
0.2992722126,5577.557971,
0.3010932573,5634.745404,
0.302914302,5717.682196,
0.3047353466,5419.746429,
0.3065563913,5310.42509,
0.308377436,5349.196751,
0.3101984807,5266.225719,
0.3120195254,5099.362281,
0.3138405701,4918.333781,
0.3156616148,5003.815744,
0.3174826595,4906.260776,
0.3193037042,4756.242077,
0.3211247488,4537.261986,
0.3229457935,4690.160593,
0.3247668382,4554.353669,
0.3265878829,4345.931667,
0.3284089276,4225.136864,
0.3302299723,4323.439344,
0.332051017,4205.697195,
0.3338720617,4012.432155,
0.3356931064,3987.565217,
0.337514151,3988.914239,
0.3393351957,3832.84375,
0.3411562404,3796.457386,
0.3429772851,3721.105392,
0.3447983298,3733.931782,
0.3466193745,3625.410362,
0.3484404192,3531.299373,
0.3502614639,3511.594841,
0.3520825086,3492.26746,
0.3539035532,3400.142134,
0.3557245979,3341.984472,
0.3575456426,3365.018082,
0.3593666873,3315.855769,
0.361187732,3226.019113,
0.3630087767,3195.446429,
0.3648298214,3216.249247,
0.3666508661,3178.717424,
0.3684719107,3132.262912,
0.3702929554,3111.081659,
0.3721140001,3136.430678,
0.3739350448,3110.352732,
0.3757560895,3068.548754,
0.3775771342,3076.481672,
0.3793981789,3107.947214,
0.3812192236,3113.344203,
0.3830402683,3095.486842,
0.3848613129,3134.958696,
0.3866823576,3162.614023,
0.3885034023,3189.509339,
0.390324447,3206.558263,
0.3921454917,3281.0625,
0.3939665364,3348.609551,
0.3957875811,3396.727754,
0.3976086258,3515.286357,
0.3994296705,3632.811288,
0.4012507151,3767.63125,
0.4030717598,3893.82761,
0.4048928045,4152.676027,
0.4067138492,4415.615952,
0.4085348939,4734.420516,
0.4103559386,5105.483562,
0.4121769833,5620.973333,
0.413998028,6151.405836,
0.4158190726,6783.704852,
0.4176401173,7418.535146,
0.419461162,8374.522727,
0.4212822067,9084.14248,
0.4231032514,9829.642857,
0.4249242961,10618.77493,
0.4267453408,11284.13111,
0.4285663855,11734.46923,
0.4303874302,12250.57068,
0.4322084748,12515.98564,
0.4340295195,12663.89668,
0.4358505642,12660.22857,
0.4376716089,12386.15365,
0.4394926536,12068.86421,
0.4413136983,11585.82,
