x0000,y0000
0.2087158449,2285.847895,
0.210530558,1331.844518,
0.2123452711,1870.608668,
0.2141599843,1773.756059,
0.2159746974,1635.227544,
0.2177894106,1229.001653,
0.2196041237,1631.804763,
0.2214188368,1563.891175,
0.22323355,1416.313419,
0.2250482631,1203.05576,
0.2268629763,1501.623476,
0.2286776894,1410.020176,
0.2304924025,1237.782267,
0.2323071157,1147.393627,
0.2341218288,1362.537936,
0.235936542,1212.810894,
0.2377512551,1109.639178,
0.2395659683,1097.234228,
0.2413806814,1191.566284,
0.2431953945,1041.660031,
0.2450101077,958.4883688,
0.2468248208,1056.386822,
0.248639534,1053.753701,
0.2504542471,976.2563048,
0.2522689602,839.1788504,
0.2540836734,1017.285791,
0.2558983865,968.2952586,
0.2577130997,901.2984707,
0.2595278128,814.2277748,
0.261342526,952.749803,
0.2631572391,919.6066632,
0.2649719522,828.4045359,
0.2667866654,784.9921875,
0.2686013785,876.233619,
0.2704160917,866.8007322,
0.2722308048,780.5450552,
0.2740455179,761.0963962,
0.2758602311,837.5653061,
0.2776749442,780.285187,
0.2794896574,728.1102295,
0.2813043705,740.670879,
0.2831190837,770.446802,
0.2849337968,730.721816,
0.2867485099,670.1341146,
0.2885632231,729.936154,
0.2903779362,700.1503394,
0.2921926494,675.9318396,
0.2940073625,645.0894231,
0.2958220756,700.8009091,
0.2976367888,680.6447062,
0.2994515019,644.3697528,
0.3012662151,630.9259928,
0.3030809282,668.2401983,
0.3048956414,658.9765335,
0.3067103545,617.4851425,
0.3085250676,618.0893681,
0.3103397808,652.6514509,
0.3121544939,625.5369269,
0.3139692071,602.671932,
0.3157839202,611.8454922,
0.3175986333,632.4619683,
0.3194133465,609.9439242,
0.3212280596,568.6364987,
0.3230427728,607.3985417,
0.3248574859,596.9964804,
0.3266721991,593.8503626,
0.3284869122,560.895625,
0.3303016253,601.27,
0.3321163385,591.1113215,
0.3339310516,575.4340563,
0.3357457648,562.1772756,
0.3375604779,587.2440138,
0.339375191,578.2216828,
0.3411899042,569.8647041,
0.3430046173,567.3780438,
0.3448193305,589.3786475,
0.3466340436,580.2557566,
0.3484487568,566.8815145,
0.3502634699,577.363754,
0.352078183,590.7023313,
0.3538928962,578.7724396,
0.3557076093,566.4757107,
0.3575223225,590.9941712,
0.3593370356,590.3616898,
0.3611517487,587.2208851,
0.3629664619,580.8079683,
0.364781175,598.9956439,
0.3665958882,605.6674775,
0.3684106013,603.3071635,
0.3702253145,606.6883681,
0.3720400276,626.9593284,
0.3738547407,637.6141042,
0.3756694539,642.0124081,
0.377484167,654.3756396,
0.3792988802,672.0123162,
0.3811135933,682.6036015,
0.3829283064,703.9166667,
0.3847430196,726.004318,
0.3865577327,751.2383605,
0.3883724459,776.9923671,
0.390187159,796.8619942,
0.3920018722,838.3566384,
0.3938165853,868.5606303,
0.3956312984,897.6046348,
0.3974460116,945.5682143,
0.3992607247,994.4726454,
0.4010754379,1044.632834,
0.402890151,1103.000429,
0.4047048641,1168.696996,
0.4065195773,1254.538828,
0.4083342904,1370.484717,
0.4101490036,1463.372995,
0.4119637167,1611.579406,
0.4137784298,1778.410667,
0.415593143,1891.946237,
0.4174078561,2099.611442,
0.4192225693,2281.462533,
0.4210372824,2434.149867,
0.4228519956,2624.062834,
0.4246667087,2760.056283,
0.4264814218,2835.787402,
0.428296135,2968.812827,
0.4301108481,3022.324806,
0.4319255613,3057.351421,
0.4337402744,3041.509319,
0.4355549875,2977.465528,
0.4373697007,2922.119607,
0.4391844138,2834.507391,
0.440999127,2627.44202,
0.4428138401,2494.369332,
0.4446285533,2338.502976,
0.4464432664,2116.677419,
0.4482579795,1942.763182,
0.4500726927,1788.98642,
0.4518874058,1613.976716,
0.453702119,1478.291408,
0.4555168321,1350.790025,
0.4573315452,1223.989258,
0.4591462584,1130.939516,
0.4609609715,1055.401764,
0.4627756847,977.2045387,
0.4645903978,920.7031634,
0.466405111,864.3183877,
0.4682198241,821.3351544,
0.4700345372,778.0234185,
0.4718492504,740.4431071,
0.4736639635,705.2114607,
0.4754786767,683.753439,
0.4772933898,659.1255159,
0.4791081029,631.2481874,
0.4809228161,615.5162471,
0.4827375292,594.291618,
0.4845522424,581.0672477,
0.4863669555,563.3949632,
0.4881816687,552.7795493,
0.4899963818,543.3315264,
0.4918110949,533.543387,
0.4936258081,520.6863636,
0.4954405212,514.9682268,
0.4972552344,508.0591994,
0.4990699475,500.5174238,
0.5008846606,492.2242503,
0.5026993738,490.2704327,
0.5045140869,489.8283725,
0.5063288001,483.1865342,
0.5081435132,481.2805946,
0.5099582264,479.6794487,
0.5117729395,476.690858,
0.5135876526,473.9954369,
