x0000,y0000
0.6308469977,825.6936205,
0.6326820501,775.5420991,
0.6345171025,728.2398187,
0.6363521549,698.6860092,
0.6381872073,668.6057737,
0.6400222597,638.1337183,
0.6418573121,625.1837894,
0.6436923645,595.4972558,
0.6455274169,578.360267,
0.6473624693,567.7617117,
0.6491975217,549.5677643,
0.6510325741,533.8572559,
0.6528676265,527.6112589,
0.6547026789,516.5547015,
0.6565377313,501.2926086,
0.6583727837,497.5047865,
0.6602078361,486.5659364,
0.6620428884,478.0586836,
0.6638779408,473.3501532,
0.6657129932,463.4727483,
0.6675480456,454.1912412,
0.669383098,452.2224471,
0.6712181504,445.823386,
0.6730532028,438.4842128,
0.6748882552,439.6265308,
0.6767233076,434.194837,
0.67855836,429.0818491,
0.6803934124,422.1992641,
0.6822284648,421.4288996,
0.6840635172,418.4544628,
0.6858985696,416.9612132,
0.687733622,414.6603193,
0.6895686744,414.9095041,
0.6914037268,410.2741191,
0.6932387792,411.2812239,
0.6950738316,410.7291667,
0.696908884,409.616624,
0.6987439364,408.3309683,
0.7005789888,407.7438671,
0.7024140412,408.7372252,
0.7042490936,409.5811682,
0.7060841459,411.4237376,
0.7079191983,411.0986549,
0.7097542507,414.5304988,
0.7115893031,419.0761113,
0.7134243555,424.3916396,
0.7152594079,425.5615454,
0.7170944603,432.2409711,
0.7189295127,438.7551,
0.7207645651,446.8689597,
0.7225996175,452.4990515,
0.7244346699,461.1687303,
0.7262697223,472.0678795,
0.7281047747,481.74245,
0.7299398271,492.93454,
0.7317748795,505.3166602,
0.7336099319,512.8478304,
0.7354449843,523.286084,
0.7372800367,536.2599498,
0.7391150891,549.6200039,
0.7409501415,561.5528471,
0.7427851939,577.3950195,
0.7446202463,584.7294877,
0.7464552987,599.2650231,
0.7482903511,610.5054724,
0.7501254034,618.3212967,
0.7519604558,627.3975379,
0.7537955082,643.4081382,
0.7556305606,646.4609375,
0.757465613,646.008428,
0.7593006654,655.1060234,
0.7611357178,657.7190726,
0.7629707702,656.4453968,
0.7648058226,650.9163726,
0.766640875,656.3578614,
0.7684759274,653.9560254,
0.7703109798,645.8744846,
0.7721460322,641.6398026,
0.7739810846,636.7558737,
0.775816137,626.01911,
0.7776511894,617.5148765,
0.7794862418,608.1314989,
0.7813212942,603.1402174,
0.7831563466,588.8642884,
0.784991399,580.4003477,
0.7868264514,567.8201986,
0.7886615038,557.3604683,
0.7904965562,548.843933,
0.7923316086,535.2323856,
0.7941666609,524.0209543,
0.7960017133,512.4094106,
0.7978367657,500.3634678,
0.7996718181,490.8225996,
0.8015068705,483.2431053,
0.8033419229,471.504078,
0.8051769753,463.4313222,
0.8070120277,456.8212127,
0.8088470801,449.2787054,
0.8106821325,446.5147582,
0.8125171849,444.0636558,
0.8143522373,441.9259704,
0.8161872897,442.4287831,
0.8180223421,448.1443028,
0.8198573945,449.5738162,
0.8216924469,454.4481633,
0.8235274993,458.6003868,
0.8253625517,468.1115766,
0.8271976041,472.1810598,
0.8290326565,480.349416,
0.8308677089,486.6193221,
0.8327027613,496.5097871,
0.8345378137,504.2894783,
0.8363728661,507.9195515,
0.8382079184,520.0114455,
0.8400429708,531.1622914,
0.8418780232,533.0103463,
0.8437130756,535.6036815,
0.845548128,547.2983926,
0.8473831804,552.5629234,
0.8492182328,560.03273,
0.8510532852,555.5730432,
0.8528883376,564.7517965,
0.85472339,565.9048044,
0.8565584424,570.7858151,
0.8583934948,570.1054104,
0.8602285472,572.1781585,
0.8620635996,575.54768,
