x0000,y0000
0.1886960693,48057.875,
0.1905232487,36953.65323,
0.1923504281,49503.44097,
0.1941776074,47363.95714,
0.1960047868,39899.5375,
0.1978319662,35203.76838,
0.1996591456,45891.85135,
0.2014863249,42351.36486,
0.2033135043,33058.48106,
0.2051406837,34219.54861,
0.2069678631,41975.76042,
0.2087950424,34531.45312,
0.2106222218,29715.32955,
0.2124494012,33529.75329,
0.2142765806,36587.45192,
0.2161037599,33654.02431,
0.2179309393,25554.7309,
0.2197581187,30698.16875,
0.2215852981,32020.22256,
0.2234124774,30412.49662,
0.2252396568,21093.42321,
0.2270668362,30148.83239,
0.2288940156,28850.0814,
0.2307211949,26708.16506,
0.2325483743,19545.97569,
0.2343755537,27148.22283,
0.236202733,25540.63352,
0.2380299124,24050.92147,
0.2398570918,17948.30428,
0.2416842712,24492.23295,
0.2435114505,21905.93169,
0.2453386299,20333.87957,
0.2471658093,18178.70994,
0.2489929887,21600.2625,
0.250820168,20299.93324,
0.2526473474,17915.9881,
0.2544745268,17102.4628,
0.2563017062,19452.8125,
0.2581288855,18490.98438,
0.2599560649,17097.00694,
0.2617832443,16024.45349,
0.2636104237,18294.31117,
0.265437603,16557.47147,
0.2672647824,14923.25994,
0.2690919618,15898.18892,
0.2709191412,16574.61765,
0.2727463205,15843.4144,
0.2745734999,13973.59375,
0.2764006793,14473.31386,
0.2782278587,15058.33088,
0.280055038,13979.32526,
0.2818822174,11752.16134,
0.2837093968,13830.43015,
0.2855365762,13526.25125,
0.2873637555,12703.19005,
0.2891909349,10934.70903,
0.2910181143,12333.90046,
0.2928452937,11873.0638,
0.294672473,11532.0758,
0.2964996524,10310.30924,
0.2983268318,11398.23068,
0.3001540111,11027.20663,
0.3019811905,10277.81851,
0.3038083699,9579.602582,
0.3056355493,10529.52121,
0.3074627286,10006.96454,
0.309289908,9487.45625,
0.3111170874,8904.814538,
0.3129442668,9359.863347,
0.3147714461,8943.262731,
0.3165986255,8605.369213,
0.3184258049,8292.161875,
0.3202529843,8703.989583,
0.3220801636,8157.075893,
0.323907343,7684.21934,
0.3257345224,7683.575472,
0.3275617018,7653.591557,
0.3293888811,7455.002841,
0.3312160605,7065.094952,
0.3330432399,6983.6875,
0.3348704193,7055.192045,
0.3366975986,6739.332435,
0.338524778,6322.132665,
0.3403519574,6430.889857,
0.3421791368,6413.386315,
0.3440063161,6242.418642,
0.3458334955,5943.278935,
0.3476606749,6006.900521,
0.3494878543,5853.057292,
0.3513150336,5721.393538,
0.353142213,5334.889468,
0.3549693924,5625.980847,
0.3567965717,5518.157839,
0.3586237511,5288.186988,
0.3604509305,5054.239205,
0.3622781099,5151.62752,
0.3641052892,4957.104663,
0.3659324686,4849.818427,
0.367759648,4776.271354,
0.3695868274,4835.925717,
0.3714140067,4712.294434,
0.3732411861,4565.277542,
0.3750683655,4478.223361,
0.3768955449,4496.77629,
0.3787227242,4436.499519,
0.3805499036,4361.03881,
0.382377083,4300.25,
0.3842042624,4312.258523,
0.3860314417,4239.190341,
0.3878586211,4175.100154,
0.3896858005,4123.62793,
0.3915129799,4164.689423,
0.3933401592,4108.656723,
0.3951673386,4023.353271,
0.396994518,4089.127367,
0.3988216974,4078.479167,
0.4006488767,4067.081055,
0.4024760561,3999.820433,
0.4043032355,4075.555871,
0.4061304149,4090.506434,
0.4079575942,4093.860322,
0.4097847736,3992.861895,
0.411611953,4156.998239,
0.4134391323,4193.527232,
0.4152663117,4165.918269,
0.4170934911,4147.608675,
0.4189206705,4328.021739,
0.4207478498,4354.47092,
0.4225750292,4388.66278,
0.4244022086,4413.70569,
0.426229388,4513.344656,
0.4280565673,4572.420775,
0.4298837467,4604.152114,
0.4317109261,4607.401195,
0.4335381055,4747.738556,
0.4353652848,4774.6,
0.4371924642,4733.975543,
0.4390196436,4734.598279,
0.440846823,4841.465753,
0.4426740023,4771.535103,
0.4445011817,4671.444293,
0.4463283611,4647.137153,
0.4481555405,4661.222917,
0.4499827198,4544.101027,
0.4518098992,4373.846467,
0.4536370786,4380.764757,
0.455464258,4305.974095,
0.4572914373,4163.202691,
0.4591186167,3982.336161,
0.4609457961,4005.173986,
0.4627729755,3898.01028,
0.4646001548,3762.839105,
0.4664273342,3609.909771,
0.4682545136,3597.03766,
0.4700816929,3472.359167,
