x0000,y0000
0.1898229716,3311.22092,
0.1916497549,3056.060662,
0.1934765383,3745.59375,
0.1953033216,3809.806641,
0.197130105,3880.806641,
0.1989568884,3447.736328,
0.2007836717,4168.306641,
0.2026104551,4371.751645,
0.2044372384,4377.138021,
0.2062640218,3979.657895,
0.2080908051,4910.280469,
0.2099175885,4965.21875,
0.2117443719,4941.235156,
0.2135711552,4633.43533,
0.2153979386,5591.08631,
0.2172247219,5831.322917,
0.2190515053,5454.631076,
0.2208782886,5811.827415,
0.222705072,6412.095881,
0.2245318554,6760.342969,
0.2263586387,6061.71131,
0.2281854221,6731.951637,
0.2300122054,7579.021307,
0.2318389888,7816.629261,
0.2336657721,6529.62872,
0.2354925555,8175.744792,
0.2373193389,8575.985677,
0.2391461222,9043.290923,
0.2409729056,7453.627232,
0.2427996889,9540.920625,
0.2446264723,9263.72894,
0.2464532557,9361.234375,
0.248280039,8493.083807,
0.2501068224,10138.87287,
0.2519336057,10112.54207,
0.2537603891,10609.70652,
0.2555871724,9521.254464,
0.2574139558,10867.23678,
0.2592407392,11291.6888,
0.2610675225,11347.38927,
0.2628943059,10226.71125,
0.2647210892,11829.54447,
0.2665478726,12084.37772,
0.2683746559,11843.00481,
0.2702014393,10860.43945,
0.2720282227,12220.44907,
0.273855006,12212.90745,
0.2756817894,12220.61,
0.2775085727,10967.04327,
0.2793353561,12200.1794,
0.2811621394,12208.985,
0.2829889228,11416.45486,
0.2848157062,11248.91466,
0.2866424895,11916.15162,
0.2884692729,11611.49888,
0.2902960562,11002.44792,
0.2921228396,10625.77315,
0.2939496229,11215.37716,
0.2957764063,10946.70797,
0.2976031897,9698.313802,
0.299429973,10519.63379,
0.3012567564,10437.35884,
0.3030835397,9582.707176,
0.3049103231,8946.359954,
0.3067371065,9269.871767,
0.3085638898,9090.304129,
0.3103906732,8841.226042,
0.3122174565,8351.870192,
0.3140442399,8540.753906,
0.3158710232,8443.661272,
0.3176978066,8276.989583,
0.31952459,7814.030172,
0.3213513733,8038.202148,
0.3231781567,7930.459821,
0.32500494,7744.79541,
0.3268317234,7307.386853,
0.3286585067,7619.076042,
0.3304852901,7418.955492,
0.3323120735,7359.492708,
0.3341388568,7022.196573,
0.3359656402,7216.720703,
0.3377924235,7171.201613,
0.3396192069,7042.496472,
0.3414459902,6806.572443,
0.3432727736,7107.640121,
0.345099557,6988.641493,
0.3469263403,6982.179167,
0.3487531237,6744.102273,
0.350579907,7004.612946,
0.3524066904,7051.056066,
0.3542334738,6997.16875,
0.3560602571,6890.751786,
0.3578870405,7191.32307,
0.3597138238,7304.068474,
0.3615406072,7190.868107,
0.3633673905,7294.662946,
0.3651941739,7376.730469,
0.3670209573,7427.789931,
0.3688477406,7494.810547,
0.370674524,7921.234375,
0.3725013073,8140.391493,
0.3743280907,8490.94375,
0.376154874,8563.58125,
0.3779816574,9097.564286,
0.3798084408,9500.049831,
0.3816352241,9802.010714,
0.3834620075,10269.92946,
0.3852887908,11108.39107,
0.3871155742,11391.86058,
0.3889423575,12078.67054,
0.3907691409,12580.14338,
0.3925959243,13466.07532,
0.3944227076,14772.10473,
0.396249491,15802.71607,
0.3980762743,16319.14967,
0.3999030577,17944.69079,
0.4017298411,19194.70513,
0.4035566244,20048.38176,
0.4053834078,21706.57401,
0.4072101911,23873.11513,
0.4090369745,25424.85313,
0.4108637578,26555.89474,
0.4126905412,27578.09539,
0.4145173246,29660.20732,
0.4163441079,31019.30263,
0.4181708913,30883.89744,
0.4199976746,32906.25,
0.421824458,34164.08437,
0.4236512413,33124.65179,
0.4254780247,33023.04286,
0.4273048081,33904.34451,
0.4291315914,32337.9157,
0.4309583748,32129,
0.4327851581,30165.80921,
0.4346119415,29540.71726,
0.4364387248,28459.86585,
0.4382655082,26643.39881,
0.4400922916,24759.59615,
0.4419190749,23868.98661,
0.4437458583,21831.33689,
0.4455726416,19861.94331,
0.447399425,18105.39423,
0.4492262084,17323.34861,
0.4510529917,15837.54268,
0.4528797751,14445.79062,
0.4547065584,12924.38068,
0.4565333418,12043.02131,
0.4583601251,10733.03051,
0.4601869085,9742.831944,
0.4620136919,9192.983232,
0.4638404752,8536.1125,
0.4656672586,7582.017361,
0.4674940419,7052.034884,
0.4693208253,6427.264137,
0.4711476086,5951.473505,
0.472974392,5564.397017,
0.4748011754,5153.795139,
0.4766279587,4855.398958,
0.4784547421,4554.299716,
0.4802815254,4230.352921,
0.4821083088,3980.764583,
0.4839350921,3731.352083,
0.4857618755,3556.548469,
0.4875886589,3387.275923,
0.4894154422,3191.161701,
0.4912422256,3075.902187,
0.4930690089,2920.871449,
0.4948957923,2789.713423,
0.4967225757,2658.596077,
0.498549359,2624.630208,
0.5003761424,2522.9268,
0.5022029257,2417.367676,
0.5040297091,2343.624455,
0.5058564924,2289.595504,
0.5076832758,2202.373884,
0.5095100592,2156.66373,
0.5113368425,2108.150476,
0.5131636259,2077.755469,
0.5149904092,2030.846243,
0.5168171926,1973.080078,
0.5186439759,1934.152683,
0.5204707593,1919.3353,
0.5222975427,1875.052344,
0.524124326,1828.785482,
0.5259511094,1804.881378,
0.5277778927,1782.396785,
0.5296046761,1757.797513,
0.5314314594,1736.891622,
0.5332582428,1711.010968,
0.5350850262,1716.98375,
0.5369118095,1684.755108,
0.5387385929,1669.762031,
0.5405653762,1649.131719,
0.5423921596,1642.213296,
0.5442189429,1637.716244,
0.5460457263,1636.599185,
0.5478725097,1620.542895,
0.549699293,1621.24663,
0.5515260764,1610.330228,
0.5533528597,1590.68413,
0.5551796431,1604.665094,
0.5570064265,1593.857143,
0.5588332098,1601.813778,
0.5606599932,1606.103906,
0.5624867765,1594.917518,
0.5643135599,1602.239439,
0.5661403432,1605.162471,
0.5679671266,1592.210036,
0.56979391,1636.280839,
0.5716206933,1618.465745,
0.5734474767,1635.597512,
0.57527426,1627.429835,
0.5771010434,1615.105248,
0.5789278267,1622.786458,
