x0000,y0000
0.2011568496,2323.594778,
0.2029758512,2355.425604,
0.2047948528,2497.320107,
0.2066138544,2078.216797,
0.2084328559,2587.004278,
0.2102518575,2654.534226,
0.2120708591,2741.369038,
0.2138898606,2298.910156,
0.2157088622,2890.542597,
0.2175278638,3004.560724,
0.2193468654,3086.229539,
0.2211658669,2623.678711,
0.2229848685,3216.426136,
0.2248038701,3280.303385,
0.2266228716,3467.34747,
0.2284418732,2969.306743,
0.2302608748,3600.764123,
0.2320798764,3922.498935,
0.2338988779,3928.97619,
0.2357178795,3417.954427,
0.2375368811,4181.57269,
0.2393558827,4325.707541,
0.2411748842,4363.598307,
0.2429938858,3941.577106,
0.2448128874,4899.525476,
0.2466318889,4812.121995,
0.2484508905,4581.550071,
0.2502698921,4736.990313,
0.2520888937,5308.885625,
0.2539078952,5397.315625,
0.2557268968,4564.773777,
0.2575458984,5634.32625,
0.2593648999,5721.756611,
0.2611839015,5833.686875,
0.2630029031,4927.455842,
0.2648219047,6072.483774,
0.2666409062,6097.425347,
0.2684599078,6188.085337,
0.2702789094,5256.320312,
0.2720979109,6251.802802,
0.2739169125,6432.04387,
0.2757359141,6431.170625,
0.2775549157,5426.80649,
0.2793739172,6392.467634,
0.2811929188,6467.852163,
0.2830119204,6247.744612,
0.284830922,5378.975625,
0.2866499235,6310.62779,
0.2884689251,6152.301185,
0.2902879267,5990.907407,
0.2921069282,5301.971644,
0.2939259298,5964.303125,
0.2957449314,5869.520312,
0.297563933,5340.69351,
0.2993829345,5336.249496,
0.3012019361,5624.645089,
0.3030209377,5475.640625,
0.3048399392,4551.886979,
0.3066589408,5301.658854,
0.3084779424,5205.801562,
0.310296944,5052.985887,
0.3121159455,4280.381655,
0.3139349471,4815.052083,
0.3157539487,4757.67627,
0.3175729502,4729.924665,
0.3193919518,4012.759635,
0.3212109534,4463.714614,
0.323029955,4415.405729,
0.3248489565,4276.107481,
0.3266679581,3680.989583,
0.3284869597,4159.887408,
0.3303059613,4079.39678,
0.3321249628,3988.899698,
0.3339439644,3476.021615,
0.335762966,3814.200955,
0.3375819675,3596.56321,
0.3394009691,3469.71444,
0.3412199707,3319.527574,
0.3430389723,3474.790246,
0.3448579738,3408.524414,
0.3466769754,3108.291016,
0.348495977,3291.343304,
0.3503149785,3258.600142,
0.3521339801,3203.691295,
0.3539529817,2946.397177,
0.3557719833,3145.838393,
0.3575909848,3110.722656,
0.3594099864,3074.09375,
0.361228988,2849.153493,
0.3630479896,3041.564611,
0.3648669911,3049.717803,
0.3666859927,3005.828776,
