x0000,y0000
0.1891393821,408.7063531,
0.1909665306,447.0862359,
0.192793679,461.7805447,
0.1946208275,455.0319393,
0.1964479759,436.2862477,
0.1982751243,465.7191612,
0.2001022728,480.8661567,
0.2019294212,491.4450073,
0.2037565697,464.9685958,
0.2055837181,498.0283203,
0.2074108666,504.9287109,
0.209238015,495.1515395,
0.2110651635,492.4853981,
0.2128923119,510.8564967,
0.2147194604,519.5494629,
0.2165466088,499.1978082,
0.2183737573,508.1214844,
0.2202009057,524.289481,
0.2220280542,530.1370271,
0.2238552026,507.4395616,
0.2256823511,525.0701851,
0.2275094995,524.4955078,
0.229336648,535.3072917,
0.2311637964,515.6353824,
0.2329909449,531.1996626,
0.2348180933,528.7761549,
0.2366452418,538.7290039,
0.2384723902,523.2148903,
0.2402995387,538.0756429,
0.2421266871,537.5799967,
0.2439538355,538.0030762,
0.245780984,526.1590021,
0.2476081324,540.9804281,
0.2494352809,543.8967951,
0.2512624293,544.4805112,
0.2530895778,519.331734,
0.2549167262,545.6517741,
0.2567438747,559.829834,
0.2585710231,547.2339565,
0.2603981716,531.8141016,
0.26222532,546.8223505,
0.2640524685,552.4378662,
0.2658796169,549.8547894,
0.2677067654,533.1349219,
0.2695339138,548.1268359,
0.2713610623,549.2866211,
0.2731882107,557.0576986,
0.2750153592,546.4298573,
0.2768425076,553.8635254,
0.2786696561,564.267985,
0.2804968045,559.6833815,
0.282323953,547.0745568,
0.2841511014,559.6693793,
0.2859782498,573.3855469,
0.2878053983,580.6960938,
0.2896325467,566.7869591,
0.2914596952,596.0766433,
0.2932868436,592.3398813,
0.2951139921,587.7419531,
0.2969411405,593.36941,
0.298768289,600.601454,
0.3005954374,602.0815805,
0.3024225859,592.3534795,
0.3042497343,616.5614583,
0.3060768828,629.0593895,
0.3079040312,633.9335938,
0.3097311797,616.8930122,
0.3115583281,642.8555361,
0.3133854766,638.8224609,
0.315212625,658.2091191,
0.3170397735,647.7924219,
0.3188669219,669.7439039,
0.3206940704,663.5360026,
0.3225212188,683.6397429,
0.3243483673,669.3284375,
0.3261755157,679.6072266,
0.3280026641,680.343813,
0.3298298126,705.434604,
0.331656961,708.4064593,
0.3334841095,712.0909778,
0.3353112579,734.8632182,
0.3371384064,744.9606681,
0.3389655548,750.788208,
0.3407927033,762.7889323,
0.3426198517,783.2889278,
0.3444470002,788.0494385,
0.3462741486,801.647964,
0.3481012971,844.0431578,
0.3499284455,858.2263184,
0.351755594,886.6343246,
0.3535827424,886.8358783,
0.3554098909,934.6901634,
0.3572370393,958.2636108,
0.3590641878,959.3508695,
0.3608913362,1032.753433,
0.3627184847,1077.492188,
0.3645456331,1079.467946,
0.3663727816,1102.342742,
0.36819993,1168.907858,
0.3700270785,1202.888281,
0.3718542269,1296.523556,
0.3736813753,1326.972778,
0.3755085238,1411.468856,
0.3773356722,1503.578125,
0.3791628207,1570.909487,
0.3809899691,1578.615349,
0.3828171176,1792.731841,
0.384644266,1917.508898,
0.3864714145,2026.937946,
0.3882985629,2062.97964,
0.3901257114,2235.323902,
0.3919528598,2412.022991,
0.3937800083,2585.641741,
0.3956071567,2683.035386,
0.3974343052,3026.500422,
0.3992614536,3206.156473,
0.4010886021,3139.441301,
0.4029157505,3624.808811,
0.404742899,3990.075169,
0.4065700474,4201.02426,
0.4083971959,4545.394196,
0.4102243443,5141.357264,
0.4120514928,5337.509215,
0.4138786412,5822.76098,
0.4157057896,6070.254464,
0.4175329381,6570.546875,
0.4193600865,7318.291667,
0.421187235,7356.889358,
0.4230143834,7870.279514,
0.4248415319,8148.254006,
0.4266686803,8142.566406,
0.4284958288,8285.779647,
0.4303229772,8215.996528,
0.4321501257,7991.773438,
0.4339772741,8040.100962,
0.4358044226,7694.871795,
0.437631571,7165.209375,
0.4394587195,7084.284375,
0.4412858679,6652.897656,
0.4431130164,5978.208841,
0.4449401648,5689.169071,
0.4467673133,5105.19779,
0.4485944617,4625.067951,
0.4504216102,4371.170313,
0.4522487586,3938.523047,
0.4540759071,3573.255451,
0.4559030555,3190.887957,
0.4577302039,2853.096608,
0.4595573524,2608.105664,
0.4613845008,2384.668679,
0.4632116493,2150.681362,
0.4650387977,2021.602179,
0.4668659462,1839.524554,
0.4686930946,1649.171528,
0.4705202431,1533.986793,
0.4723473915,1427.607374,
0.47417454,1315.532582,
0.4760016884,1242.212482,
0.4778288369,1158.433594,
0.4796559853,1083.037587,
0.4814831338,1023.581845,
0.4833102822,952.7701257,
0.4851374307,912.3663194,
0.4869645791,874.6546689,
0.4887917276,825.0944149,
0.490618876,794.8271484,
0.4924460245,755.8568004,
0.4942731729,738.6578993,
0.4961003214,711.8354601,
0.4979274698,686.7585343,
0.4997546182,670.4991689,
0.5015817667,659.0557832,
0.5034089151,650.7726732,
0.5052360636,627.8424745,
0.507063212,623.3483781,
0.5088903605,601.7498605,
0.5107175089,586.7040234,
0.5125446574,578.6525931,
0.5143718058,551.1733398,
0.5161989543,540.337717,
0.5180261027,538.9000166,
0.5198532512,535.5061918,
0.5216803996,522.5719747,
0.5235075481,526.9191739,
0.5253346965,517.7533482,
0.527161845,508.1166233,
0.5289889934,507.0843913,
0.5308161419,497.9984056,
0.5326432903,497.213501,
0.5344704388,500.254544,
0.5362975872,490.7047385,
0.5381247357,483.0867187,
0.5399518841,481.3236491,
0.5417790326,482.9048128,
0.543606181,474.439071,
0.5454333294,471.6540577,
0.5472604779,467.3859675,
0.5490876263,466.9628508,
0.5509147748,467.3419165,
0.5527419232,471.3273974,
0.5545690717,473.1009247,
0.5563962201,471.6565448,
0.5582233686,469.7565918,
0.560050517,466.8741958,
0.5618776655,467.1931716,
0.5637048139,467.6797656,
0.5655319624,463.7901562,
0.5673591108,463.7866392,
0.5691862593,472.8454452,
0.5710134077,474.5660616,
0.5728405562,477.7533166,
0.5746677046,486.0814303,
0.5764948531,491.4348597,
0.5783220015,502.3266421,
0.58014915,507.3350016,
0.5819762984,510.07244,
0.5838034469,520.7284051,
0.5856305953,526.7003676,
0.5874577437,524.898763,
0.5892848922,502.7158019,
0.5911120406,500.5161409,
0.5929391891,487.212963,
0.5947663375,481.281467,
0.596593486,478.6604511,
0.5984206344,472.9486705,
0.6002477829,471.9696344,
0.6020749313,474.3369516,
0.6039020798,464.5213851,
0.6057292282,455.9558152,
0.6075563767,451.9791166,
0.6093835251,445.9361637,
0.6112106736,440.5170201,
0.613037822,435.9305943,
0.6148649705,435.3980824,
0.6166921189,437.333044,
0.6185192674,438.3067383,
0.6203464158,434.1452288,
0.6221735643,435.7849392,
0.6240007127,429.1781316,
0.6258278612,427.4788136,
0.6276550096,425.9076349,
0.629482158,429.376679,
0.6313093065,427.8809279,
0.6331364549,431.2584186,
0.6349636034,427.0313824,
0.6367907518,424.1732856,
0.6386179003,430.394465,
0.6404450487,426.1429191,
0.6422721972,426.1371373,
0.6440993456,428.0058943,
0.6459264941,432.8468238,
0.6477536425,427.856543,
0.649580791,424.7980794,
0.6514079394,422.4197798,
0.6532350879,434.8968099,
0.6550622363,425.3603201,
0.6568893848,425.1411732,
0.6587165332,425.9787212,
0.6605436817,424.7000558,
0.6623708301,422.0330376,
0.6641979786,432.7014036,
0.666025127,432.6640305,
0.6678522755,423.5930664,
0.6696794239,426.6755208,
0.6715065724,425.6842868,
0.6733337208,424.3256091,
0.6751608692,426.567627,
0.6769880177,426.8645523,
0.6788151661,429.7808528,
0.6806423146,429.4472656,
0.682469463,432.0172776,
0.6842966115,430.9837891,
0.6861237599,428.4955267,
0.6879509084,431.203566,
0.6897780568,435.0240265,
0.6916052053,428.6847356,
0.6934323537,431.7550781,
0.6952595022,434.4661983,
0.6970866506,433.5657066,
0.6989137991,433.8627457,
