Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01002E+0	1.32125E-6	7.68169E-3	-7.88481E-3
1.00001E+0	1.24586E-6	7.24337E-3	-7.36122E-3
9.90016E-1	1.18143E-6	6.86878E-3	-6.91077E-3
9.80017E-1	1.11784E-6	6.49907E-3	-6.47276E-3
9.70019E-1	1.05648E-6	6.14233E-3	-6.05505E-3
9.60011E-1	9.97186E-7	5.79759E-3	-5.65625E-3
9.50014E-1	9.40318E-7	5.46697E-3	-5.27814E-3
9.40014E-1	8.86683E-7	5.15513E-3	-4.92469E-3
9.30012E-1	8.33655E-7	4.84683E-3	-4.58091E-3
9.20013E-1	7.84245E-7	4.55956E-3	-4.26307E-3
9.10015E-1	7.35656E-7	4.27707E-3	-3.95549E-3
9.00020E-1	6.89376E-7	4.00800E-3	-3.66594E-3
8.90018E-1	6.45280E-7	3.75163E-3	-3.39331E-3
8.80019E-1	6.02530E-7	3.50308E-3	-3.13290E-3
8.69985E-1	5.61732E-7	3.26588E-3	-2.88747E-3
8.59984E-1	5.23172E-7	3.04170E-3	-2.65834E-3
8.49982E-1	4.86716E-7	2.82974E-3	-2.44434E-3
8.39979E-1	4.51536E-7	2.62521E-3	-2.24098E-3
8.29978E-1	4.18115E-7	2.43090E-3	-2.05040E-3
8.19974E-1	3.85197E-7	2.23952E-3	-1.86621E-3
8.09977E-1	3.55675E-7	2.06788E-3	-1.70217E-3
7.99976E-1	3.27364E-7	1.90328E-3	-1.54733E-3
7.89979E-1	3.00734E-7	1.74845E-3	-1.40370E-3
7.79966E-1	2.75936E-7	1.60428E-3	-1.27163E-3
7.69965E-1	2.51865E-7	1.46433E-3	-1.14582E-3
7.59970E-1	2.29169E-7	1.33238E-3	-1.02903E-3
7.49970E-1	2.08069E-7	1.20970E-3	-9.21993E-4
7.39967E-1	1.88944E-7	1.09851E-3	-8.26080E-4
7.29970E-1	1.70974E-7	9.94035E-4	-7.37414E-4
7.19971E-1	1.53945E-7	8.95029E-4	-6.54873E-4
7.09972E-1	1.38033E-7	8.02517E-4	-5.79029E-4
6.99971E-1	1.23526E-7	7.18174E-4	-5.10875E-4
6.89971E-1	1.10127E-7	6.40273E-4	-4.48953E-4
6.79969E-1	9.85304E-8	5.72851E-4	-3.95855E-4
6.69963E-1	8.69160E-8	5.05326E-4	-3.44054E-4
6.59964E-1	7.67790E-8	4.46390E-4	-2.99391E-4
6.49969E-1	6.73046E-8	3.91306E-4	-2.58472E-4
6.39971E-1	5.90942E-8	3.43571E-4	-2.23451E-4
6.29965E-1	5.13412E-8	2.98495E-4	-1.91099E-4
6.19965E-1	4.43834E-8	2.58043E-4	-1.62579E-4
6.09963E-1	3.81480E-8	2.21791E-4	-1.37484E-4
5.99963E-1	3.26553E-8	1.89856E-4	-1.15759E-4
5.89966E-1	2.78732E-8	1.62053E-4	-9.71606E-5
5.79969E-1	2.37381E-8	1.38012E-4	-8.13443E-5
5.69971E-1	1.99072E-8	1.15740E-4	-6.70408E-5
5.59974E-1	1.65959E-8	9.64878E-5	-5.49092E-5
5.49975E-1	1.37647E-8	8.00273E-5	-4.47287E-5
5.39969E-1	1.13922E-8	6.62337E-5	-3.63457E-5
5.29972E-1	1.04631E-8	6.08320E-5	-3.27635E-5
5.19966E-1	8.90895E-9	5.17962E-5	-2.73702E-5
5.09967E-1	7.34882E-9	4.27257E-5	-2.21430E-5
4.99970E-1	6.07292E-9	3.53077E-5	-1.79398E-5
4.89962E-1	5.02895E-9	2.92381E-5	-1.45585E-5
4.79959E-1	4.03377E-9	2.34522E-5	-1.14391E-5
4.69961E-1	3.31552E-9	1.92763E-5	-9.20640E-6
4.59967E-1	2.67269E-9	1.55389E-5	-7.26360E-6
4.49963E-1	2.11483E-9	1.22955E-5	-5.62249E-6
4.39965E-1	1.62614E-9	9.45430E-6	-4.22720E-6
4.29966E-1	1.09224E-9	6.35023E-6	-2.77478E-6
4.19968E-1	1.36736E-9	7.94977E-6	-3.39293E-6
4.09986E-1	1.23562E-9	7.18384E-6	-2.99316E-6
3.99974E-1	9.49821E-10	5.52222E-6	-2.24466E-6
3.89975E-1	7.16240E-10	4.16419E-6	-1.65033E-6
3.79973E-1	4.86971E-10	2.83123E-6	-1.09328E-6
3.69966E-1	3.04338E-10	1.76941E-6	-6.65265E-7
3.59972E-1	1.07703E-10	6.26180E-7	-2.29073E-7
3.49974E-1	-4.27729E-11	-2.48680E-7	8.84466E-8
3.39976E-1	-2.12101E-10	-1.23315E-6	4.26057E-7
3.29970E-1	-3.95822E-10	-2.30129E-6	7.71704E-7
3.19978E-1	-6.33044E-10	-3.68049E-6	1.19682E-6
3.09977E-1	-8.77548E-10	-5.10202E-6	1.60723E-6
2.99972E-1	-1.15300E-9	-6.70349E-6	2.04356E-6
2.89971E-1	-1.52441E-9	-8.86285E-6	2.61176E-6
2.79976E-1	-1.98052E-9	-1.15147E-5	3.27625E-6
2.69974E-1	-2.42407E-9	-1.40934E-5	3.86673E-6
2.59976E-1	-2.98678E-9	-1.73650E-5	4.58789E-6
2.49979E-1	-3.61107E-9	-2.09946E-5	5.33354E-6
2.39982E-1	-4.42355E-9	-2.57183E-5	6.27229E-6
2.29981E-1	-5.41153E-9	-3.14624E-5	7.35340E-6
2.19984E-1	-6.50735E-9	-3.78334E-5	8.45808E-6
2.09980E-1	-7.83599E-9	-4.55581E-5	9.72184E-6
1.99971E-1	-9.31957E-9	-5.41835E-5	1.10113E-5
1.89971E-1	-1.11196E-8	-6.46488E-5	1.24811E-5
1.79973E-1	-1.42067E-8	-8.25971E-5	1.51070E-5
1.69973E-1	-1.68140E-8	-9.77558E-5	1.68860E-5
1.59972E-1	-1.97198E-8	-1.14650E-4	1.86390E-5
1.49974E-1	-2.28815E-8	-1.33032E-4	2.02757E-5
1.39977E-1	-2.64327E-8	-1.53678E-4	2.18612E-5
1.29974E-1	-3.03761E-8	-1.76605E-4	2.33273E-5
1.19976E-1	-3.48061E-8	-2.02361E-4	2.46732E-5
1.09976E-1	-3.94462E-8	-2.29338E-4	2.56318E-5
9.99768E-2	-4.43006E-8	-2.57562E-4	2.61689E-5
8.99711E-2	-4.92087E-8	-2.86097E-4	2.61590E-5
7.99732E-2	-5.44045E-8	-3.16305E-4	2.57073E-5
6.99775E-2	-5.96223E-8	-3.46641E-4	2.46515E-5
5.99766E-2	-6.48224E-8	-3.76874E-4	2.29712E-5
4.99709E-2	-6.99373E-8	-4.06612E-4	2.06492E-5
3.99742E-2	-7.48850E-8	-4.35378E-4	1.76869E-5
2.99726E-2	-7.96417E-8	-4.63033E-4	1.41040E-5
1.99728E-2	-8.42305E-8	-4.89712E-4	9.93996E-6
9.97090E-3	-8.84638E-8	-5.14324E-4	5.21166E-6
-2.67029E-5	-9.24289E-8	-5.37377E-4	-1.45829E-8
-9.88626E-3	-9.59963E-8	-5.58118E-4	-5.60742E-6
-1.98905E-2	-9.91731E-8	-5.76588E-4	-1.16551E-5
-2.98841E-2	-1.01971E-7	-5.92855E-4	-1.80050E-5
-3.98836E-2	-1.04926E-7	-6.10035E-4	-2.47260E-5
-4.98843E-2	-1.07360E-7	-6.24186E-4	-3.16434E-5
-5.98910E-2	-1.09307E-7	-6.35506E-4	-3.86800E-5
-6.98900E-2	-1.11309E-7	-6.47145E-4	-4.59644E-5
-7.98919E-2	-1.12743E-7	-6.55483E-4	-5.32193E-5
-8.98895E-2	-1.14567E-7	-6.66087E-4	-6.08478E-5
-9.98938E-2	-1.15720E-7	-6.72791E-4	-6.83004E-5
-1.09890E-1	-1.17441E-7	-6.82797E-4	-7.62525E-5
