Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01001E+0	2.98678E-6	1.84369E-2	-1.89243E-2
1.00001E+0	2.96407E-6	1.82967E-2	-1.85944E-2
9.90016E-1	2.91912E-6	1.80193E-2	-1.81294E-2
9.80011E-1	2.87764E-6	1.77632E-2	-1.76912E-2
9.70016E-1	2.83477E-6	1.74986E-2	-1.72499E-2
9.60015E-1	2.78973E-6	1.72206E-2	-1.68008E-2
9.50016E-1	2.75011E-6	1.69760E-2	-1.63897E-2
9.40017E-1	2.70639E-6	1.67061E-2	-1.59594E-2
9.30010E-1	2.66560E-6	1.64543E-2	-1.55515E-2
9.20012E-1	2.62294E-6	1.61910E-2	-1.51381E-2
9.10013E-1	2.58340E-6	1.59469E-2	-1.47479E-2
9.00014E-1	2.54281E-6	1.56964E-2	-1.43566E-2
8.90012E-1	2.50298E-6	1.54505E-2	-1.39747E-2
8.80016E-1	2.46375E-6	1.52083E-2	-1.36012E-2
8.69981E-1	2.42379E-6	1.49617E-2	-1.32280E-2
8.59982E-1	2.38437E-6	1.47183E-2	-1.28633E-2
8.49981E-1	2.34456E-6	1.44726E-2	-1.25015E-2
8.39982E-1	2.30356E-6	1.42195E-2	-1.21383E-2
8.29981E-1	2.26520E-6	1.39827E-2	-1.17941E-2
8.19975E-1	2.22649E-6	1.37438E-2	-1.14528E-2
8.09978E-1	2.18698E-6	1.34999E-2	-1.11124E-2
7.99978E-1	2.15196E-6	1.32837E-2	-1.07995E-2
7.89977E-1	2.11354E-6	1.30465E-2	-1.04741E-2
7.79970E-1	2.07236E-6	1.27923E-2	-1.01399E-2
7.69974E-1	2.03507E-6	1.25622E-2	-9.82981E-3
7.59974E-1	1.99815E-6	1.23343E-2	-9.52613E-3
7.49972E-1	1.96076E-6	1.21035E-2	-9.22485E-3
7.39969E-1	1.92522E-6	1.18841E-2	-8.93684E-3
7.29971E-1	1.88903E-6	1.16607E-2	-8.65036E-3
7.19973E-1	1.85398E-6	1.14443E-2	-8.37358E-3
7.09975E-1	1.81911E-6	1.12291E-2	-8.10199E-3
6.99975E-1	1.78367E-6	1.10103E-2	-7.83226E-3
6.89975E-1	1.74859E-6	1.07938E-2	-7.56852E-3
6.79979E-1	1.71288E-6	1.05733E-2	-7.30655E-3
6.69976E-1	1.67864E-6	1.03620E-2	-7.05516E-3
6.59978E-1	1.64556E-6	1.01578E-2	-6.81292E-3
6.49980E-1	1.61238E-6	9.95296E-3	-6.57442E-3
6.39982E-1	1.57660E-6	9.73210E-3	-6.32964E-3
6.29975E-1	1.54210E-6	9.51914E-3	-6.09433E-3
6.19972E-1	1.51048E-6	9.32395E-3	-5.87458E-3
6.09974E-1	1.47917E-6	9.13068E-3	-5.66004E-3
5.99974E-1	1.44604E-6	8.92617E-3	-5.44255E-3
5.89974E-1	1.41491E-6	8.73401E-3	-5.23663E-3
5.79974E-1	1.38240E-6	8.53333E-3	-5.02958E-3
5.69977E-1	1.35168E-6	8.34370E-3	-4.83305E-3
5.59978E-1	1.32128E-6	8.15605E-3	-4.64147E-3
5.49981E-1	1.29064E-6	7.96691E-3	-4.45290E-3
5.39980E-1	1.26030E-6	7.77963E-3	-4.26915E-3
5.29981E-1	1.23065E-6	7.59660E-3	-4.09152E-3
5.19979E-1	1.20116E-6	7.41457E-3	-3.91811E-3
5.09979E-1	1.17172E-6	7.23284E-3	-3.74857E-3
4.99979E-1	1.14220E-6	7.05062E-3	-3.58248E-3
4.89975E-1	1.11471E-6	6.88093E-3	-3.42630E-3
4.79975E-1	1.08357E-6	6.68870E-3	-3.26261E-3
4.69975E-1	1.05547E-6	6.51525E-3	-3.11179E-3
4.59977E-1	1.02672E-6	6.33778E-3	-2.96263E-3
4.49969E-1	9.98395E-7	6.16293E-3	-2.81822E-3
4.39975E-1	9.70517E-7	5.99085E-3	-2.67868E-3
4.29972E-1	9.43272E-7	5.82267E-3	-2.54429E-3
4.19976E-1	9.16535E-7	5.65762E-3	-2.41470E-3
4.09979E-1	8.90057E-7	5.49418E-3	-2.28912E-3
3.99976E-1	8.62519E-7	5.32419E-3	-2.16418E-3
3.89980E-1	8.37954E-7	5.17256E-3	-2.04999E-3
3.79972E-1	8.10756E-7	5.00467E-3	-1.93255E-3
3.69972E-1	7.85850E-7	4.85093E-3	-1.82389E-3
3.59975E-1	7.60997E-7	4.69751E-3	-1.71848E-3
3.49977E-1	7.37041E-7	4.54964E-3	-1.61816E-3
3.39969E-1	7.12699E-7	4.39938E-3	-1.51997E-3
3.29972E-1	6.88656E-7	4.25096E-3	-1.42551E-3
3.19972E-1	6.65702E-7	4.10927E-3	-1.33623E-3
3.09969E-1	6.41084E-7	3.95731E-3	-1.24659E-3
2.99974E-1	6.17508E-7	3.81178E-3	-1.16203E-3
2.89971E-1	5.94534E-7	3.66996E-3	-1.08149E-3
2.79976E-1	5.71059E-7	3.52506E-3	-1.00298E-3
2.69975E-1	5.49415E-7	3.39145E-3	-9.30495E-4
2.59976E-1	5.26823E-7	3.25199E-3	-8.59187E-4
2.49976E-1	5.04914E-7	3.11675E-3	-7.91782E-4
2.39979E-1	4.84181E-7	2.98877E-3	-7.28905E-4
2.29974E-1	4.62245E-7	2.85336E-3	-6.66869E-4
2.19975E-1	4.41306E-7	2.72411E-3	-6.08980E-4
2.09975E-1	4.20201E-7	2.59383E-3	-5.53496E-4
1.99966E-1	3.99864E-7	2.46830E-3	-5.01601E-4
1.89971E-1	3.79339E-7	2.34160E-3	-4.52069E-4
1.79970E-1	3.59970E-7	2.22204E-3	-4.06402E-4
1.69974E-1	3.40239E-7	2.10024E-3	-3.62791E-4
1.59973E-1	3.21025E-7	1.98164E-3	-3.22163E-4
1.49966E-1	3.01684E-7	1.86225E-3	-2.83815E-4
1.39965E-1	2.83206E-7	1.74819E-3	-2.48663E-4
1.29965E-1	2.65109E-7	1.63648E-3	-2.16143E-4
1.19969E-1	2.47144E-7	1.52558E-3	-1.85998E-4
1.09969E-1	2.29098E-7	1.41419E-3	-1.58045E-4
9.99665E-2	2.11677E-7	1.30665E-3	-1.32745E-4
8.99661E-2	1.94165E-7	1.19855E-3	-1.09582E-4
7.99670E-2	1.77017E-7	1.09270E-3	-8.88006E-5
6.99699E-2	1.64299E-7	1.01419E-3	-7.21167E-5
5.99699E-2	1.43028E-7	8.82889E-4	-5.38077E-5
4.99613E-2	1.26307E-7	7.79673E-4	-3.95869E-5
3.99644E-2	1.09826E-7	6.77938E-4	-2.75339E-5
2.99571E-2	9.33889E-8	5.76475E-4	-1.75503E-5
1.99578E-2	7.76384E-8	4.79249E-4	-9.72029E-6
9.95779E-3	6.12334E-8	3.77984E-4	-3.82509E-6
-3.98159E-5	4.47962E-8	2.76520E-4	1.11889E-8
-9.90653E-3	2.84238E-8	1.75456E-4	1.76642E-6
-1.99091E-2	1.19642E-8	7.38531E-5	1.49426E-6
-2.99129E-2	-5.48120E-9	-3.38346E-5	-1.02855E-6
-3.99158E-2	-2.23474E-8	-1.37947E-4	-5.59579E-6
-4.99187E-2	-3.86508E-8	-2.38585E-4	-1.21035E-5
-5.99248E-2	-5.59583E-8	-3.45422E-4	-2.10359E-5
-6.99241E-2	-7.35775E-8	-4.54182E-4	-3.22747E-5
-7.99236E-2	-9.19467E-8	-5.67572E-4	-4.61000E-5
-8.99220E-2	-1.10330E-7	-6.81049E-4	-6.22371E-5
-9.99243E-2	-1.29181E-7	-7.97414E-4	-8.09766E-5
-1.09925E-1	-1.47730E-7	-9.11914E-4	-1.01872E-4
-1.19927E-1	-1.67149E-7	-1.03178E-3	-1.25751E-4
-1.29922E-1	-1.87319E-7	-1.15629E-3	-1.52670E-4
-1.39921E-1	-2.07764E-7	-1.28249E-3	-1.82366E-4
-1.49919E-1	-2.27965E-7	-1.40719E-3	-2.14395E-4
-1.59914E-1	-2.48974E-7	-1.53688E-3	-2.49764E-4
-1.69917E-1	-2.70653E-7	-1.67070E-3	-2.88496E-4
-1.79915E-1	-2.92081E-7	-1.80297E-3	-3.29656E-4
-1.89914E-1	-3.14932E-7	-1.94402E-3	-3.75201E-4
-1.99912E-1	-3.37187E-7	-2.08140E-3	-4.22863E-4
-2.09920E-1	-3.60695E-7	-2.22651E-3	-4.74989E-4
-2.19919E-1	-3.84467E-7	-2.37325E-3	-5.30410E-4
-2.29919E-1	-4.08385E-7	-2.52090E-3	-5.89026E-4
-2.39922E-1	-4.33362E-7	-2.67507E-3	-6.52245E-4
-2.49922E-1	-4.58399E-7	-2.82962E-3	-7.18684E-4
-2.59920E-1	-4.84429E-7	-2.99030E-3	-7.89877E-4
-2.69916E-1	-5.10241E-7	-3.14964E-3	-8.63960E-4
-2.79920E-1	-5.37130E-7	-3.31562E-3	-9.43199E-4
-2.89919E-1	-5.64733E-7	-3.48601E-3	-1.02709E-3
-2.99915E-1	-5.92125E-7	-3.65509E-3	-1.11404E-3
