Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01004E+0	3.99330E-6	2.46500E-2	-2.51490E-2
1.00004E+0	3.95100E-6	2.43889E-2	-2.46362E-2
9.90041E-1	3.86071E-6	2.38315E-2	-2.38325E-2
9.80042E-1	3.77142E-6	2.32804E-2	-2.30462E-2
9.70045E-1	3.68545E-6	2.27497E-2	-2.22911E-2
9.60034E-1	3.59810E-6	2.22105E-2	-2.15382E-2
9.50035E-1	3.51491E-6	2.16970E-2	-2.08211E-2
9.40034E-1	3.42924E-6	2.11681E-2	-2.00998E-2
9.30028E-1	3.34790E-6	2.06660E-2	-1.94141E-2
9.20031E-1	3.26708E-6	2.01672E-2	-1.87418E-2
9.10034E-1	3.18499E-6	1.96604E-2	-1.80724E-2
9.00036E-1	3.10938E-6	1.91937E-2	-1.74495E-2
8.90034E-1	3.03241E-6	1.87186E-2	-1.68285E-2
8.80037E-1	2.95690E-6	1.82525E-2	-1.62251E-2
8.70005E-1	2.88364E-6	1.78002E-2	-1.56427E-2
8.60006E-1	2.80999E-6	1.73456E-2	-1.50680E-2
8.50007E-1	2.73733E-6	1.68971E-2	-1.45077E-2
8.40007E-1	2.66676E-6	1.64615E-2	-1.39674E-2
8.30005E-1	2.59715E-6	1.60318E-2	-1.34409E-2
8.20000E-1	2.52984E-6	1.56163E-2	-1.29347E-2
8.10000E-1	2.46399E-6	1.52098E-2	-1.24444E-2
7.99999E-1	2.39861E-6	1.48062E-2	-1.19646E-2
7.90001E-1	2.33359E-6	1.44049E-2	-1.14948E-2
7.79989E-1	2.27254E-6	1.40280E-2	-1.10522E-2
7.69986E-1	2.21250E-6	1.36574E-2	-1.06222E-2
7.59985E-1	2.14966E-6	1.32695E-2	-1.01865E-2
7.49988E-1	2.09336E-6	1.29220E-2	-9.78922E-3
7.39987E-1	2.03345E-6	1.25522E-2	-9.38226E-3
7.29988E-1	1.97646E-6	1.22004E-2	-8.99608E-3
7.19988E-1	1.92192E-6	1.18637E-2	-8.62800E-3
7.09988E-1	1.86592E-6	1.15180E-2	-8.26026E-3
6.99988E-1	1.81185E-6	1.11843E-2	-7.90793E-3
6.89987E-1	1.76227E-6	1.08782E-2	-7.58164E-3
6.79991E-1	1.71157E-6	1.05652E-2	-7.25684E-3
6.69986E-1	1.65977E-6	1.02455E-2	-6.93367E-3
6.59986E-1	1.60969E-6	9.93636E-3	-6.62410E-3
6.49988E-1	1.56027E-6	9.63130E-3	-6.32346E-3
6.39988E-1	1.51441E-6	9.34821E-3	-6.04317E-3
6.29983E-1	1.46904E-6	9.06815E-3	-5.77048E-3
6.19982E-1	1.42464E-6	8.79407E-3	-5.50724E-3
6.09982E-1	1.37887E-6	8.51154E-3	-5.24433E-3
5.99979E-1	1.33677E-6	8.25167E-3	-5.00084E-3
5.89979E-1	1.29347E-6	7.98438E-3	-4.75820E-3
5.79982E-1	1.25318E-6	7.73568E-3	-4.53187E-3
5.69981E-1	1.21254E-6	7.48481E-3	-4.30930E-3
5.59982E-1	1.17439E-6	7.24932E-3	-4.10049E-3
5.49984E-1	1.13469E-6	7.00426E-3	-3.89114E-3
5.39989E-1	1.09664E-6	6.76938E-3	-3.69232E-3
5.29988E-1	1.05942E-6	6.53963E-3	-3.50093E-3
5.19983E-1	1.02349E-6	6.31784E-3	-3.31835E-3
5.09983E-1	9.88515E-7	6.10194E-3	-3.14332E-3
4.99984E-1	9.53980E-7	5.88877E-3	-2.97403E-3
4.89978E-1	9.21758E-7	5.68986E-3	-2.81607E-3
4.79979E-1	8.87729E-7	5.47981E-3	-2.65676E-3
