Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00984E+0	-7.90681E-7	-4.88075E-3	4.97856E-3
1.00001E+0	1.10618E-5	6.82827E-2	-6.89731E-2
9.90014E-1	1.00466E-5	6.20160E-2	-6.20169E-2
9.80010E-1	9.01465E-6	5.56460E-2	-5.50845E-2
9.70016E-1	6.42345E-6	3.96509E-2	-3.88505E-2
9.60012E-1	5.89306E-6	3.63769E-2	-3.52750E-2
9.50015E-1	6.15804E-6	3.80126E-2	-3.64773E-2
9.40011E-1	6.27665E-6	3.87448E-2	-3.67884E-2
9.30007E-1	6.50869E-6	4.01771E-2	-3.77424E-2
9.20007E-1	6.14456E-6	3.79294E-2	-3.52478E-2
9.10005E-1	5.95682E-6	3.67705E-2	-3.37993E-2
9.00003E-1	5.65060E-6	3.48802E-2	-3.17094E-2
8.90002E-1	5.34644E-6	3.30027E-2	-2.96692E-2
8.80006E-1	5.39485E-6	3.33015E-2	-2.96016E-2
8.69971E-1	5.22363E-6	3.22446E-2	-2.83352E-2
8.59976E-1	5.21854E-6	3.22132E-2	-2.79824E-2
8.49972E-1	4.92989E-6	3.04314E-2	-2.61271E-2
8.39974E-1	4.78211E-6	2.95192E-2	-2.50458E-2
8.29976E-1	4.88352E-6	3.01452E-2	-2.52725E-2
8.19971E-1	4.94789E-6	3.05425E-2	-2.52970E-2
8.09974E-1	5.00522E-6	3.08964E-2	-2.52781E-2
7.99974E-1	4.88139E-6	3.01320E-2	-2.43483E-2
7.89971E-1	4.94204E-6	3.05064E-2	-2.43426E-2
7.79963E-1	4.70011E-6	2.90130E-2	-2.28577E-2
7.69964E-1	4.70493E-6	2.90428E-2	-2.25878E-2
7.59960E-1	4.51804E-6	2.78891E-2	-2.14087E-2
7.49963E-1	4.54739E-6	2.80703E-2	-2.12643E-2
7.39961E-1	4.53571E-6	2.79982E-2	-2.09269E-2
7.29961E-1	4.74067E-6	2.92634E-2	-2.15769E-2
7.19961E-1	4.45500E-6	2.75000E-2	-1.99989E-2
7.09959E-1	4.53482E-6	2.79927E-2	-2.00744E-2
6.99958E-1	4.48838E-6	2.77060E-2	-1.95890E-2
6.89962E-1	4.26041E-6	2.62988E-2	-1.83285E-2
6.79965E-1	4.23869E-6	2.61648E-2	-1.79708E-2
6.69960E-1	4.40850E-6	2.72130E-2	-1.84158E-2
6.59960E-1	4.11977E-6	2.54307E-2	-1.69528E-2
6.49962E-1	3.99926E-6	2.46868E-2	-1.62076E-2
