Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01000E+0	4.17435E-8	2.57676E-4	-2.65564E-4
1.00001E+0	2.01727E-4	1.24523E+0	-1.27065E+0
9.90015E-1	1.99749E-4	1.23302E+0	-1.24562E+0
9.80016E-1	1.97777E-4	1.22085E+0	-1.22087E+0
9.70018E-1	1.96266E-4	1.21152E+0	-1.19918E+0
9.60013E-1	1.94551E-4	1.20093E+0	-1.17644E+0
9.50012E-1	1.92848E-4	1.19042E+0	-1.15399E+0
9.40013E-1	1.91043E-4	1.17928E+0	-1.13116E+0
9.30000E-1	1.89295E-4	1.16849E+0	-1.10887E+0
9.20006E-1	1.87676E-4	1.15849E+0	-1.08757E+0
9.10006E-1	1.85758E-4	1.14665E+0	-1.06476E+0
9.00003E-1	1.83877E-4	1.13504E+0	-1.04239E+0
8.90004E-1	1.82322E-4	1.12544E+0	-1.02209E+0
8.80003E-1	1.80917E-4	1.11677E+0	-1.00282E+0
8.69965E-1	1.79064E-4	1.10533E+0	-9.81226E-1
8.59967E-1	1.77360E-4	1.09481E+0	-9.60719E-1
8.49969E-1	1.75882E-4	1.08569E+0	-9.41637E-1
8.39971E-1	1.73874E-4	1.07330E+0	-9.19936E-1
8.29973E-1	1.72235E-4	1.06318E+0	-9.00418E-1
8.19965E-1	1.70629E-4	1.05327E+0	-8.81266E-1
8.09967E-1	1.69166E-4	1.04423E+0	-8.63057E-1
7.99968E-1	1.67248E-4	1.03240E+0	-8.42738E-1
7.89970E-1	1.65386E-4	1.02090E+0	-8.22940E-1
7.79962E-1	1.63953E-4	1.01206E+0	-8.05474E-1
7.69963E-1	1.62129E-4	1.00080E+0	-7.86302E-1
7.59965E-1	1.60263E-4	9.89278E-1	-7.67160E-1
7.49964E-1	1.58691E-4	9.79574E-1	-7.49638E-1
7.39960E-1	1.57142E-4	9.70012E-1	-7.32419E-1
7.29960E-1	1.55284E-4	9.58543E-1	-7.13978E-1
7.19961E-1	1.53367E-4	9.46710E-1	-6.95504E-1
7.09966E-1	1.51757E-4	9.36772E-1	-6.78649E-1
6.99964E-1	1.50260E-4	9.27531E-1	-6.62488E-1
6.89965E-1	1.48544E-4	9.16938E-1	-6.45567E-1
6.79964E-1	1.46774E-4	9.06012E-1	-6.28628E-1
6.69957E-1	1.45323E-4	8.97056E-1	-6.13254E-1
6.59962E-1	1.43704E-4	8.87062E-1	-5.97375E-1
6.49965E-1	1.41955E-4	8.76265E-1	-5.81165E-1
6.39970E-1	1.40314E-4	8.66136E-1	-5.65613E-1
6.29959E-1	1.38725E-4	8.56327E-1	-5.50460E-1
6.19959E-1	1.37389E-4	8.48080E-1	-5.36505E-1
6.09961E-1	1.35756E-4	8.38000E-1	-5.21579E-1
5.99958E-1	1.33798E-4	8.25914E-1	-5.05626E-1
5.89957E-1	1.32125E-4	8.15586E-1	-4.90981E-1
5.79957E-1	1.30553E-4	8.05883E-1	-4.76916E-1
5.69959E-1	1.29061E-4	7.96673E-1	-4.63338E-1
5.59961E-1	1.27268E-4	7.85605E-1	-4.48886E-1
