Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00996E+0	2.67071E-6	1.64859E-2	-1.68182E-2
9.99972E-1	3.44524E-3	2.12669E+1	-2.14811E+1
9.89972E-1	3.45652E-3	2.13365E+1	-2.13359E+1
9.79975E-1	3.45505E-3	2.13275E+1	-2.11115E+1
9.69977E-1	3.44944E-3	2.12928E+1	-2.08622E+1
9.59975E-1	3.45618E-3	2.13344E+1	-2.06874E+1
9.49975E-1	3.44657E-3	2.12751E+1	-2.04150E+1
9.39972E-1	3.44640E-3	2.12741E+1	-2.01990E+1
9.29966E-1	3.45167E-3	2.13066E+1	-2.00146E+1
9.19973E-1	3.44639E-3	2.12740E+1	-1.97692E+1
9.09973E-1	3.46124E-3	2.13657E+1	-1.96386E+1
8.99972E-1	3.46408E-3	2.13832E+1	-1.94387E+1
8.89973E-1	3.45110E-3	2.13031E+1	-1.91507E+1
8.79971E-1	3.45389E-3	2.13203E+1	-1.89508E+1
8.69937E-1	3.45056E-3	2.12998E+1	-1.87166E+1
8.59939E-1	3.45830E-3	2.13475E+1	-1.85430E+1
8.49939E-1	3.44627E-3	2.12733E+1	-1.82636E+1
8.39938E-1	3.44275E-3	2.12515E+1	-1.80303E+1
8.29937E-1	3.45965E-3	2.13559E+1	-1.79031E+1
8.19934E-1	3.44927E-3	2.12918E+1	-1.76342E+1
8.09937E-1	3.44747E-3	2.12807E+1	-1.74101E+1
7.99939E-1	3.45043E-3	2.12990E+1	-1.72100E+1
7.89936E-1	3.43770E-3	2.12204E+1	-1.69321E+1
7.79924E-1	3.43308E-3	2.11919E+1	-1.66950E+1
7.69924E-1	3.44664E-3	2.12756E+1	-1.65460E+1
7.59924E-1	3.44302E-3	2.12532E+1	-1.63140E+1
7.49924E-1	3.44531E-3	2.12673E+1	-1.61100E+1
7.39922E-1	3.44660E-3	2.12753E+1	-1.59011E+1
7.29921E-1	3.44097E-3	2.12406E+1	-1.56605E+1
7.19923E-1	3.43414E-3	2.11984E+1	-1.54154E+1
7.09928E-1	3.43664E-3	2.12138E+1	-1.52124E+1
6.99927E-1	3.43807E-3	2.12227E+1	-1.50044E+1
6.89928E-1	3.43344E-3	2.11941E+1	-1.47701E+1
6.79932E-1	3.44555E-3	2.12688E+1	-1.46074E+1
6.69924E-1	3.43500E-3	2.12037E+1	-1.43484E+1
6.59925E-1	3.43312E-3	2.11921E+1	-1.41265E+1
6.49931E-1	3.43078E-3	2.11777E+1	-1.39030E+1
6.39932E-1	3.41803E-3	2.10990E+1	-1.36383E+1
6.29925E-1	3.43536E-3	2.12059E+1	-1.34931E+1
6.19927E-1	3.43672E-3	2.12143E+1	-1.32842E+1
6.09926E-1	3.42948E-3	2.11696E+1	-1.30423E+1
5.99924E-1	3.42697E-3	2.11541E+1	-1.28191E+1
5.89927E-1	3.43225E-3	2.11867E+1	-1.26249E+1
5.79924E-1	3.42668E-3	2.11523E+1	-1.23907E+1
5.69928E-1	3.42828E-3	2.11622E+1	-1.21828E+1
5.59927E-1	3.43406E-3	2.11979E+1	-1.19892E+1
5.49926E-1	3.41787E-3	2.10980E+1	-1.17195E+1
5.39924E-1	3.42178E-3	2.11221E+1	-1.15195E+1
5.29927E-1	3.42673E-3	2.11527E+1	-1.13226E+1
5.19926E-1	3.42061E-3	2.11149E+1	-1.10891E+1
5.09921E-1	3.42959E-3	2.11703E+1	-1.09042E+1
4.99926E-1	3.41747E-3	2.10955E+1	-1.06527E+1
4.89923E-1	3.41969E-3	2.11092E+1	-1.04463E+1
4.79924E-1	3.41951E-3	2.11081E+1	-1.02326E+1
4.69923E-1	3.41301E-3	2.10680E+1	-1.00003E+1
4.59923E-1	3.41446E-3	2.10769E+1	-9.79167E+0
4.49916E-1	3.41564E-3	2.10842E+1	-9.58194E+0
4.39916E-1	3.40640E-3	2.10272E+1	-9.34362E+0
4.29915E-1	3.41421E-3	2.10754E+1	-9.15214E+0
4.19916E-1	3.40703E-3	2.10310E+1	-8.92048E+0
4.09917E-1	3.41356E-3	2.10714E+1	-8.72476E+0
3.99917E-1	3.40849E-3	2.10401E+1	-8.49927E+0
3.89922E-1	3.40168E-3	2.09980E+1	-8.27029E+0
3.79918E-1	3.41182E-3	2.10606E+1	-8.08213E+0
3.69914E-1	3.40327E-3	2.10078E+1	-7.84959E+0
3.59914E-1	3.40971E-3	2.10476E+1	-7.65184E+0
3.49911E-1	3.41541E-3	2.10828E+1	-7.45161E+0
3.39905E-1	3.40200E-3	2.10000E+1	-7.21011E+0
3.29911E-1	3.40210E-3	2.10006E+1	-6.99832E+0
3.19911E-1	3.40594E-3	2.10243E+1	-6.79385E+0
3.09909E-1	3.39846E-3	2.09781E+1	-6.56699E+0
2.99911E-1	3.40628E-3	2.10264E+1	-6.36975E+0
2.89911E-1	3.39823E-3	2.09767E+1	-6.14281E+0
2.79912E-1	3.38980E-3	2.09247E+1	-5.91623E+0
2.69914E-1	3.39835E-3	2.09775E+1	-5.71931E+0
2.59917E-1	3.38823E-3	2.09150E+1	-5.49107E+0
2.49916E-1	3.38999E-3	2.09259E+1	-5.28253E+0
2.39917E-1	3.39115E-3	2.09330E+1	-5.07292E+0
2.29916E-1	3.38254E-3	2.08799E+1	-4.84911E+0
2.19914E-1	3.37916E-3	2.08590E+1	-4.63352E+0
2.09916E-1	3.38293E-3	2.08823E+1	-4.42780E+0
1.99910E-1	3.37969E-3	2.08623E+1	-4.21271E+0
1.89907E-1	3.37064E-3	2.08064E+1	-3.99120E+0
1.79907E-1	3.38610E-3	2.09019E+1	-3.79837E+0
1.69910E-1	3.37467E-3	2.08313E+1	-3.57520E+0
1.59909E-1	3.37323E-3	2.08224E+1	-3.36332E+0
1.49909E-1	3.37658E-3	2.08431E+1	-3.15613E+0
1.39908E-1	3.37118E-3	2.08098E+1	-2.94086E+0
1.29911E-1	3.38069E-3	2.08685E+1	-2.73843E+0
1.19914E-1	3.36908E-3	2.07968E+1	-2.51902E+0
1.09915E-1	3.36840E-3	2.07926E+1	-2.30850E+0
9.99148E-2	3.37054E-3	2.08058E+1	-2.09981E+0
8.99096E-2	3.36401E-3	2.07655E+1	-1.88588E+0
7.99136E-2	3.36607E-3	2.07782E+1	-1.67723E+0
6.99103E-2	3.37667E-3	2.08436E+1	-1.47190E+0
5.99151E-2	3.36205E-3	2.07534E+1	-1.25600E+0
4.99072E-2	3.36153E-3	2.07502E+1	-1.04604E+0
3.99075E-2	3.36418E-3	2.07665E+1	-8.37112E-1
2.99075E-2	3.35388E-3	2.07030E+1	-6.25428E-1
1.99056E-2	3.35707E-3	2.07227E+1	-4.16664E-1
9.90653E-3	3.34478E-3	2.06468E+1	-2.06604E-1
-9.10759E-5	3.34995E-3	2.06787E+1	1.90236E-3
-9.96828E-3	3.35324E-3	2.06990E+1	2.08418E-1
-1.99728E-2	3.34814E-3	2.06675E+1	4.16958E-1
-2.99716E-2	3.35588E-3	2.07153E+1	6.27142E-1
-3.99721E-2	3.34837E-3	2.06690E+1	8.34527E-1
-4.99716E-2	3.33736E-3	2.06010E+1	1.03986E+0
-5.99799E-2	3.34887E-3	2.06720E+1	1.25243E+0
-6.99763E-2	3.34050E-3	2.06204E+1	1.45751E+0
-7.99749E-2	3.33989E-3	2.06166E+1	1.66547E+0
-8.99730E-2	3.33488E-3	2.05857E+1	1.87086E+0
-9.99756E-2	3.31850E-3	2.04846E+1	2.06864E+0
-1.09976E-1	3.32883E-3	2.05483E+1	2.28265E+0
-1.19977E-1	3.32344E-3	2.05151E+1	2.48620E+0
-1.29974E-1	3.32864E-3	2.05472E+1	2.69757E+0
-1.39974E-1	3.32885E-3	2.05485E+1	2.90530E+0
-1.49971E-1	3.31378E-3	2.04554E+1	3.09871E+0
-1.59971E-1	3.31412E-3	2.04575E+1	3.30567E+0
-1.69980E-1	3.31450E-3	2.04599E+1	3.51290E+0
-1.79977E-1	3.30446E-3	2.03979E+1	3.70824E+0
-1.89977E-1	3.31332E-3	2.04526E+1	3.92477E+0
-1.99974E-1	3.30899E-3	2.04259E+1	4.12590E+0
-2.09982E-1	3.29742E-3	2.03544E+1	4.31724E+0
-2.19981E-1	3.29402E-3	2.03335E+1	4.51816E+0
-2.29984E-1	3.28088E-3	2.02523E+1	4.70476E+0
-2.39984E-1	3.28874E-3	2.03009E+1	4.92109E+0
-2.49984E-1	3.27773E-3	2.02329E+1	5.10899E+0
-2.59985E-1	3.28431E-3	2.02735E+1	5.32405E+0
-2.69984E-1	3.27597E-3	2.02220E+1	5.51477E+0
-2.79986E-1	3.26533E-3	2.01564E+1	5.70050E+0
-2.89984E-1	3.27000E-3	2.01852E+1	5.91251E+0
-2.99983E-1	3.25914E-3	2.01181E+1	6.09606E+0
-3.09981E-1	3.24875E-3	2.00540E+1	6.27915E+0
-3.19984E-1	3.25158E-3	2.00715E+1	6.48743E+0
-3.29985E-1	3.23324E-3	1.99583E+1	6.65245E+0
-3.39983E-1	3.23078E-3	1.99431E+1	6.84880E+0
-3.49990E-1	3.22638E-3	1.99159E+1	7.04078E+0
-3.59993E-1	3.21003E-3	1.98150E+1	7.20531E+0
-3.69998E-1	3.20923E-3	1.98101E+1	7.40372E+0
-3.79991E-1	3.19803E-3	1.97409E+1	7.57715E+0
-3.89995E-1	3.18767E-3	1.96770E+1	7.75144E+0
-3.99996E-1	3.18719E-3	1.96740E+1	7.94902E+0
-4.09992E-1	3.16506E-3	1.95374E+1	8.09109E+0
-4.19993E-1	3.14920E-3	1.94395E+1	8.24693E+0
-4.29997E-1	3.14330E-3	1.94031E+1	8.42754E+0
-4.39997E-1	3.14693E-3	1.94255E+1	8.63349E+0
-4.49995E-1	3.12746E-3	1.93053E+1	8.77504E+0
-4.59997E-1	3.11916E-3	1.92541E+1	8.94628E+0
-4.69997E-1	3.09970E-3	1.91340E+1	9.08374E+0
-4.79993E-1	3.07894E-3	1.90058E+1	9.21480E+0
-4.89990E-1	3.07108E-3	1.89573E+1	9.38271E+0
-4.99998E-1	3.04679E-3	1.88073E+1	9.49862E+0
-5.09995E-1	3.03445E-3	1.87312E+1	9.64930E+0
-5.19994E-1	3.01172E-3	1.85909E+1	9.76479E+0
-5.29994E-1	2.98526E-3	1.84275E+1	9.86513E+0
-5.39999E-1	2.96715E-3	1.83157E+1	9.99039E+0
-5.49995E-1	2.95223E-3	1.82236E+1	1.01242E+1
-5.59995E-1	2.91592E-3	1.79995E+1	1.01814E+1
-5.69995E-1	2.88952E-3	1.78365E+1	1.02694E+1
-5.79994E-1	2.86319E-3	1.76740E+1	1.03544E+1
-5.89996E-1	2.82486E-3	1.74374E+1	1.03919E+1
-5.99998E-1	2.79495E-3	1.72528E+1	1.04562E+1
-6.10000E-1	2.75388E-3	1.69993E+1	1.04743E+1
-6.19997E-1	2.70441E-3	1.66939E+1	1.04547E+1
-6.29996E-1	2.65656E-3	1.63985E+1	1.04354E+1
-6.40030E-1	2.59559E-3	1.60222E+1	1.03582E+1
-6.50033E-1	2.53915E-3	1.56738E+1	1.02914E+1
-6.60036E-1	2.47639E-3	1.52864E+1	1.01915E+1
-6.70035E-1	2.40173E-3	1.48255E+1	1.00339E+1
-6.80036E-1	2.32107E-3	1.43276E+1	9.84170E+0
-6.90032E-1	2.22886E-3	1.37584E+1	9.58963E+0
-7.00031E-1	2.12099E-3	1.30925E+1	9.25776E+0
-7.10030E-1	2.01396E-3	1.24319E+1	8.91615E+0
-7.20028E-1	1.88830E-3	1.16562E+1	8.47755E+0
-7.30026E-1	1.75584E-3	1.08385E+1	7.99232E+0
-7.40028E-1	1.60685E-3	9.91883E+0	7.41435E+0
-7.50027E-1	1.44669E-3	8.93019E+0	6.76554E+0
-7.60033E-1	1.28217E-3	7.91463E+0	6.07614E+0
-7.70031E-1	1.10041E-3	6.79265E+0	5.28339E+0
-7.80024E-1	9.13678E-4	5.63999E+0	4.44376E+0
-7.90036E-1	7.14329E-4	4.40944E+0	3.51880E+0
-8.00033E-1	5.06122E-4	3.12421E+0	2.52472E+0
-8.10033E-1	2.89510E-4	1.78710E+0	1.46223E+0
-8.20039E-1	6.53612E-5	4.03464E-1	3.34198E-1
-8.30040E-1	-1.65323E-4	-1.02051E+0	-8.55622E-1
-8.40038E-1	-4.03693E-4	-2.49193E+0	-2.11446E+0
-8.50044E-1	-6.49841E-4	-4.01136E+0	-3.44428E+0
-8.60043E-1	-8.99344E-4	-5.55151E+0	-4.82276E+0
-8.70036E-1	-1.15369E-3	-7.12154E+0	-6.25858E+0
-8.80036E-1	-1.41457E-3	-8.73191E+0	-7.76202E+0
-8.90032E-1	-1.68082E-3	-1.03754E+1	-9.32774E+0
-9.00037E-1	-1.94991E-3	-1.20365E+1	-1.09427E+1
-9.10037E-1	-2.22311E-3	-1.37229E+1	-1.26145E+1
-9.20034E-1	-2.50126E-3	-1.54399E+1	-1.43487E+1
-9.30037E-1	-2.78191E-3	-1.71723E+1	-1.61322E+1
-9.40041E-1	-3.06549E-3	-1.89228E+1	-1.79679E+1
-9.50038E-1	-3.35253E-3	-2.06946E+1	-1.98593E+1
-9.60033E-1	-3.64276E-3	-2.24862E+1	-2.18055E+1
-9.70038E-1	-3.93588E-3	-2.42956E+1	-2.38057E+1
-9.80036E-1	-4.23035E-3	-2.61133E+1	-2.58505E+1
-9.90037E-1	-4.52724E-3	-2.79459E+1	-2.79470E+1
-1.00003E+0	-4.82710E-3	-2.97969E+1	-3.00988E+1
-1.01004E+0	-5.12944E-3	-3.16632E+1	-3.23042E+1
1.04743E+1	2.06787E+1	-8.20039E-1	6.11508E-1
1.07607E+1	2.10065E+1	-8.10041E-1	6.26059E-1
1.13204E+1	2.16977E+1	-8.10066E-1	6.37621E-1
1.06671E+1	2.10488E+1	-8.10029E-1	6.19375E-1
1.05286E+1	2.06434E+1	-8.10029E-1	6.23339E-1
1.13748E+1	2.14634E+1	-8.10028E-1	6.47710E-1
