Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00999E+0	1.03517E-4	6.38994E-1	-6.67402E-1
1.00002E+0	3.72046E-3	2.29658E+1	-2.37500E+1
9.90010E-1	3.70072E-3	2.28440E+1	-2.33875E+1
9.79999E-1	3.69809E-3	2.28277E+1	-2.31346E+1
9.70024E-1	3.70700E-3	2.28827E+1	-2.29543E+1
9.60011E-1	3.70456E-3	2.28677E+1	-2.27024E+1
9.50002E-1	3.70609E-3	2.28771E+1	-2.24750E+1
9.40026E-1	3.68751E-3	2.27624E+1	-2.21275E+1
9.30013E-1	3.69785E-3	2.28262E+1	-2.19531E+1
9.20001E-1	3.67492E-3	2.26847E+1	-2.15821E+1
9.09992E-1	3.69344E-3	2.27990E+1	-2.14549E+1
9.00014E-1	3.69057E-3	2.27813E+1	-2.12032E+1
8.90000E-1	3.67667E-3	2.26955E+1	-2.08883E+1
8.79990E-1	3.66353E-3	2.26144E+1	-2.05796E+1
8.70014E-1	3.67384E-3	2.26780E+1	-2.04035E+1
8.60003E-1	3.66680E-3	2.26346E+1	-2.01301E+1
8.49996E-1	3.68233E-3	2.27304E+1	-1.99801E+1
8.39982E-1	3.66879E-3	2.26469E+1	-1.96721E+1
8.30007E-1	3.69224E-3	2.27916E+1	-1.95628E+1
8.19994E-1	3.68549E-3	2.27499E+1	-1.92914E+1
8.09983E-1	3.66958E-3	2.26517E+1	-1.89736E+1
8.00008E-1	3.68297E-3	2.27344E+1	-1.88084E+1
7.89996E-1	3.65486E-3	2.25609E+1	-1.84312E+1
7.79979E-1	3.67733E-3	2.26996E+1	-1.83094E+1
7.70003E-1	3.66651E-3	2.26328E+1	-1.80220E+1
7.59995E-1	3.66119E-3	2.25999E+1	-1.77620E+1
7.49982E-1	3.67847E-3	2.27066E+1	-1.76107E+1
7.39967E-1	3.66152E-3	2.26020E+1	-1.72955E+1
7.29992E-1	3.68203E-3	2.27286E+1	-1.71579E+1
7.19981E-1	3.66258E-3	2.26085E+1	-1.68332E+1
7.09970E-1	3.67252E-3	2.26699E+1	-1.66442E+1
6.99995E-1	3.66420E-3	2.26185E+1	-1.63732E+1
6.89985E-1	3.64179E-3	2.24802E+1	-1.60403E+1
6.79973E-1	3.65414E-3	2.25564E+1	-1.58612E+1
6.70001E-1	3.65545E-3	2.25645E+1	-1.56342E+1
6.59988E-1	3.64875E-3	2.25231E+1	-1.53723E+1
6.49976E-1	3.65515E-3	2.25627E+1	-1.51657E+1
6.39966E-1	3.64231E-3	2.24834E+1	-1.48796E+1
6.29982E-1	3.63318E-3	2.24270E+1	-1.46108E+1
6.19972E-1	3.64107E-3	2.24757E+1	-1.44099E+1
6.09961E-1	3.62629E-3	2.23845E+1	-1.41196E+1
5.99985E-1	3.64088E-3	2.24746E+1	-1.39446E+1
5.89975E-1	3.63872E-3	2.24612E+1	-1.37038E+1
5.79964E-1	3.65161E-3	2.25408E+1	-1.35190E+1
5.69986E-1	3.61466E-3	2.23127E+1	-1.31520E+1
5.59975E-1	3.62465E-3	2.23744E+1	-1.29567E+1
5.49964E-1	3.60497E-3	2.22529E+1	-1.26559E+1
5.39953E-1	3.60388E-3	2.22462E+1	-1.24218E+1
5.29975E-1	3.62409E-3	2.23709E+1	-1.22606E+1
5.19964E-1	3.60942E-3	2.22804E+1	-1.19803E+1
5.09954E-1	3.60998E-3	2.22838E+1	-1.17515E+1
4.99978E-1	3.62205E-3	2.23583E+1	-1.15602E+1
4.89965E-1	3.63755E-3	2.24540E+1	-1.13771E+1
4.79951E-1	3.62318E-3	2.23653E+1	-1.11006E+1
4.69976E-1	3.60279E-3	2.22394E+1	-1.08087E+1
4.59961E-1	3.61488E-3	2.23141E+1	-1.06139E+1
4.49952E-1	3.59779E-3	2.22086E+1	-1.03338E+1
4.39941E-1	3.59313E-3	2.21798E+1	-1.00908E+1
4.29968E-1	3.61270E-3	2.23006E+1	-9.91577E+0
4.19954E-1	3.59024E-3	2.21620E+1	-9.62462E+0
4.09942E-1	3.60838E-3	2.22740E+1	-9.44263E+0
3.99965E-1	3.60488E-3	2.22523E+1	-9.20389E+0
3.89951E-1	3.59082E-3	2.21656E+1	-8.93845E+0
3.79941E-1	3.58655E-3	2.21392E+1	-8.69864E+0
3.69931E-1	3.58763E-3	2.21459E+1	-8.47202E+0
3.59956E-1	3.60108E-3	2.22289E+1	-8.27448E+0
3.49940E-1	3.58895E-3	2.21540E+1	-8.01714E+0
3.39928E-1	3.60210E-3	2.22352E+1	-7.81630E+0
3.29950E-1	3.58527E-3	2.21313E+1	-7.55142E+0
3.19940E-1	3.60215E-3	2.22355E+1	-7.35680E+0
3.09924E-1	3.58975E-3	2.21590E+1	-7.10196E+0
2.99947E-1	3.58725E-3	2.21435E+1	-6.86854E+0
2.89937E-1	3.59153E-3	2.21699E+1	-6.64724E+0
2.79926E-1	3.54271E-3	2.18686E+1	-6.33049E+0
2.69917E-1	3.59043E-3	2.21631E+1	-6.18636E+0
2.59942E-1	3.56049E-3	2.19783E+1	-5.90806E+0
2.49931E-1	3.56779E-3	2.20234E+1	-5.69217E+0
2.39919E-1	3.58013E-3	2.20996E+1	-5.48305E+0
2.29945E-1	3.58079E-3	2.21036E+1	-5.25607E+0
2.19928E-1	3.56796E-3	2.20244E+1	-5.00909E+0
2.09917E-1	3.55988E-3	2.19746E+1	-4.77025E+0
1.99938E-1	3.55525E-3	2.19460E+1	-4.53758E+0
1.89926E-1	3.53267E-3	2.18066E+1	-4.28298E+0
1.79915E-1	3.54372E-3	2.18748E+1	-4.06991E+0
1.69902E-1	3.54020E-3	2.18531E+1	-3.83959E+0
1.59925E-1	3.53482E-3	2.18199E+1	-3.60863E+0
1.49911E-1	3.55400E-3	2.19383E+1	-3.40102E+0
1.39896E-1	3.54526E-3	2.18843E+1	-3.16601E+0
1.29921E-1	3.54564E-3	2.18867E+1	-2.94058E+0
1.19907E-1	3.52708E-3	2.17721E+1	-2.69972E+0
1.09895E-1	3.53650E-3	2.18302E+1	-2.48090E+0
9.99210E-2	3.52129E-3	2.17364E+1	-2.24604E+0
8.99076E-2	3.53705E-3	2.18336E+1	-2.03000E+0
7.99003E-2	3.53633E-3	2.18292E+1	-1.80368E+0
6.98888E-2	3.51928E-3	2.17240E+1	-1.57007E+0
5.99124E-2	3.53022E-3	2.17915E+1	-1.35013E+0
4.98962E-2	3.50998E-3	2.16665E+1	-1.11797E+0
3.98800E-2	3.50720E-3	2.16494E+1	-8.92841E-1
2.99094E-2	3.51195E-3	2.16787E+1	-6.70524E-1
1.98934E-2	3.51079E-3	2.16715E+1	-4.45833E-1
9.88412E-3	3.51500E-3	2.16975E+1	-2.21780E-1
-9.32217E-5	3.49977E-3	2.16035E+1	2.08264E-3
-1.02015E-2	3.51087E-3	2.16720E+1	2.28632E-1
-2.02146E-2	3.48937E-3	2.15393E+1	4.50268E-1
-3.02267E-2	3.47077E-3	2.14245E+1	6.69692E-1
-4.02007E-2	3.49941E-3	2.16013E+1	8.98022E-1
-5.02112E-2	3.47183E-3	2.14310E+1	1.11280E+0
-6.02283E-2	3.48755E-3	2.15281E+1	1.34085E+0
-7.02388E-2	3.48992E-3	2.15427E+1	1.56477E+0
-8.02116E-2	3.47972E-3	2.14798E+1	1.78172E+0
-9.02209E-2	3.45985E-3	2.13571E+1	1.99261E+0
-1.00230E-1	3.46393E-3	2.13823E+1	2.21628E+0
-1.10243E-1	3.43393E-3	2.11971E+1	2.41658E+0
-1.20223E-1	3.44955E-3	2.12935E+1	2.64733E+0
-1.30232E-1	3.43246E-3	2.11880E+1	2.85353E+0
-1.40245E-1	3.41800E-3	2.10988E+1	3.05998E+0
-1.50220E-1	3.42719E-3	2.11555E+1	3.28643E+0
-1.60230E-1	3.42769E-3	2.11586E+1	3.50594E+0
-1.70245E-1	3.41185E-3	2.10608E+1	3.70786E+0
-1.80258E-1	3.41510E-3	2.10809E+1	3.92967E+0
-1.90232E-1	3.40510E-3	2.10191E+1	4.13497E+0
-2.00243E-1	3.39175E-3	2.09367E+1	4.33550E+0
-2.10257E-1	3.36931E-3	2.07982E+1	4.52220E+0
-2.20269E-1	3.36240E-3	2.07556E+1	4.72782E+0
-2.30242E-1	3.33833E-3	2.06070E+1	4.90651E+0
-2.40256E-1	3.34785E-3	2.06657E+1	5.13451E+0
-2.50265E-1	3.34403E-3	2.06422E+1	5.34231E+0
-2.60241E-1	3.32953E-3	2.05527E+1	5.53117E+0
-2.70251E-1	3.33327E-3	2.05757E+1	5.75038E+0
-2.80261E-1	3.29997E-3	2.03702E+1	5.90379E+0
-2.90277E-1	3.29377E-3	2.03319E+1	6.10330E+0
-3.00250E-1	3.28989E-3	2.03080E+1	6.30555E+0
-3.10257E-1	3.26791E-3	2.01723E+1	6.47217E+0
-3.20269E-1	3.26874E-3	2.01774E+1	6.68273E+0
-3.30278E-1	3.24873E-3	2.00539E+1	6.84939E+0
-3.40251E-1	3.23059E-3	1.99419E+1	7.01681E+0
-3.50271E-1	3.21144E-3	1.98237E+1	7.18063E+0
-3.60284E-1	3.18877E-3	1.96838E+1	7.33376E+0
-3.70259E-1	3.17559E-3	1.96024E+1	7.50565E+0
-3.80268E-1	3.16398E-3	1.95307E+1	7.68037E+0
-3.90278E-1	3.14696E-3	1.94257E+1	7.84014E+0
-4.00289E-1	3.12827E-3	1.93103E+1	7.99349E+0
-4.10261E-1	3.09930E-3	1.91315E+1	8.11675E+0
-4.20271E-1	3.08490E-3	1.90426E+1	8.27616E+0
-4.30281E-1	3.06572E-3	1.89242E+1	8.42060E+0
-4.40290E-1	3.04850E-3	1.88179E+1	8.56808E+0
-4.50270E-1	3.01767E-3	1.86276E+1	8.67368E+0
-4.60285E-1	2.98157E-3	1.84048E+1	8.76053E+0
-4.70294E-1	2.98085E-3	1.84003E+1	8.94887E+0
-4.80266E-1	2.93290E-3	1.81043E+1	8.99161E+0
-4.90280E-1	2.91717E-3	1.80072E+1	9.12987E+0
-5.00291E-1	2.88239E-3	1.77925E+1	9.20522E+0
-5.10301E-1	2.83397E-3	1.74936E+1	9.23167E+0
-5.20276E-1	2.80401E-3	1.73087E+1	9.31262E+0
-5.30285E-1	2.77602E-3	1.71359E+1	9.39703E+0
-5.40295E-1	2.71721E-3	1.67729E+1	9.37158E+0
-5.50306E-1	2.67404E-3	1.65064E+1	9.39357E+0
-5.60281E-1	2.62380E-3	1.61963E+1	9.38415E+0
-5.70288E-1	2.59530E-3	1.60204E+1	9.44801E+0
-5.80298E-1	2.54259E-3	1.56950E+1	9.41859E+0
-5.90306E-1	2.48064E-3	1.53126E+1	9.34759E+0
-6.00286E-1	2.40884E-3	1.48694E+1	9.23049E+0
-6.10300E-1	2.33701E-3	1.44260E+1	9.10463E+0
-6.20307E-1	2.27943E-3	1.40706E+1	9.02592E+0
-6.30282E-1	2.19986E-3	1.35794E+1	8.85092E+0
-6.40294E-1	2.11530E-3	1.30574E+1	8.64589E+0
-6.50305E-1	2.01685E-3	1.24497E+1	8.37239E+0
-6.60317E-1	1.93185E-3	1.19250E+1	8.14300E+0
-6.70293E-1	1.83827E-3	1.13473E+1	7.86561E+0
-6.80301E-1	1.73296E-3	1.06973E+1	7.52572E+0
-6.90312E-1	1.62949E-3	1.00586E+1	7.18052E+0
-7.00320E-1	1.51242E-3	9.33593E+0	6.76126E+0
-7.10297E-1	1.40308E-3	8.66099E+0	6.36181E+0
-7.20307E-1	1.28312E-3	7.92049E+0	5.89988E+0
-7.30319E-1	1.15781E-3	7.14698E+0	5.39770E+0
-7.40291E-1	1.03397E-3	6.38253E+0	4.88617E+0
-7.50298E-1	9.00205E-4	5.55682E+0	4.31155E+0
-7.60309E-1	7.70281E-4	4.75482E+0	3.73850E+0
-7.70316E-1	6.33964E-4	3.91336E+0	3.11740E+0
-7.80293E-1	4.95993E-4	3.06169E+0	2.47054E+0
-7.90310E-1	3.56321E-4	2.19951E+0	1.79762E+0
-8.00325E-1	2.14701E-4	1.32531E+0	1.09688E+0
