Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01002E+0	2.15690E-4	1.25401E+0	-1.28717E+0
1.00002E+0	1.77232E-4	1.03042E+0	-1.04719E+0
9.90024E-1	1.62620E-4	9.45465E-1	-9.51253E-1
9.80023E-1	1.58739E-4	9.22901E-1	-9.19171E-1
9.70025E-1	1.52403E-4	8.86064E-1	-8.73480E-1
9.60021E-1	1.52059E-4	8.84064E-1	-8.62520E-1
9.50024E-1	1.51816E-4	8.82651E-1	-8.52175E-1
9.40023E-1	1.48456E-4	8.63116E-1	-8.24542E-1
9.30012E-1	1.49850E-4	8.71221E-1	-8.23421E-1
9.20017E-1	1.42330E-4	8.27500E-1	-7.73693E-1
9.10014E-1	1.39688E-4	8.12140E-1	-7.51076E-1
9.00016E-1	1.30761E-4	7.60238E-1	-6.95352E-1
8.90015E-1	1.29596E-4	7.53465E-1	-6.81499E-1
8.80017E-1	1.24703E-4	7.25017E-1	-6.48402E-1
8.69984E-1	1.19139E-4	6.92669E-1	-6.12409E-1
8.59985E-1	1.15551E-4	6.71808E-1	-5.87139E-1
8.49984E-1	1.14860E-4	6.67791E-1	-5.76841E-1
8.39984E-1	1.10949E-4	6.45052E-1	-5.50644E-1
8.29986E-1	1.10039E-4	6.39762E-1	-5.39627E-1
8.19977E-1	1.07036E-4	6.22302E-1	-5.18571E-1
8.09983E-1	1.06335E-4	6.18227E-1	-5.08895E-1
7.99981E-1	1.03221E-4	6.00122E-1	-4.87893E-1
7.89980E-1	9.96338E-5	5.79266E-1	-4.65050E-1
7.79972E-1	9.85476E-5	5.72951E-1	-4.54152E-1
7.69971E-1	9.58164E-5	5.57072E-1	-4.35904E-1
7.59969E-1	9.35351E-5	5.43809E-1	-4.19998E-1
7.49972E-1	9.29088E-5	5.40167E-1	-4.11698E-1
7.39969E-1	9.12531E-5	5.30541E-1	-3.98968E-1
7.29971E-1	8.73430E-5	5.07808E-1	-3.76713E-1
7.19974E-1	8.54007E-5	4.96516E-1	-3.63291E-1
7.09976E-1	8.40475E-5	4.88648E-1	-3.52570E-1
6.99978E-1	8.03411E-5	4.67099E-1	-3.32276E-1
6.89978E-1	7.91391E-5	4.60111E-1	-3.22629E-1
6.79982E-1	7.72512E-5	4.49135E-1	-3.10370E-1
6.69975E-1	7.54612E-5	4.38728E-1	-2.98716E-1
6.59975E-1	7.28382E-5	4.23478E-1	-2.84029E-1
6.49983E-1	6.94566E-5	4.03817E-1	-2.66742E-1
6.39981E-1	6.74969E-5	3.92424E-1	-2.55227E-1
6.29969E-1	6.51510E-5	3.78785E-1	-2.42503E-1
6.19969E-1	6.25295E-5	3.63544E-1	-2.29051E-1
6.09973E-1	6.07784E-5	3.53363E-1	-2.19047E-1
5.99972E-1	5.93218E-5	3.44894E-1	-2.10292E-1
5.89972E-1	5.82961E-5	3.38931E-1	-2.03211E-1
5.79972E-1	5.63205E-5	3.27445E-1	-1.92997E-1
5.69974E-1	5.47975E-5	3.18590E-1	-1.84541E-1
5.59973E-1	5.14582E-5	2.99176E-1	-1.70254E-1
5.49974E-1	5.14461E-5	2.99105E-1	-1.67175E-1
5.39974E-1	4.99984E-5	2.90688E-1	-1.59516E-1
5.29973E-1	4.70690E-5	2.73657E-1	-1.47389E-1
5.19967E-1	4.71850E-5	2.74331E-1	-1.44963E-1
5.09967E-1	4.54608E-5	2.64307E-1	-1.36980E-1
4.99968E-1	4.50182E-5	2.61734E-1	-1.32986E-1
