Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00997E+0	2.31169E-7	1.42697E-3	-1.45575E-3
9.99970E-1	2.34363E-7	1.44669E-3	-1.46125E-3
9.89970E-1	2.31303E-7	1.42780E-3	-1.42775E-3
9.79973E-1	2.29171E-7	1.41464E-3	-1.40031E-3
9.69977E-1	2.27108E-7	1.40190E-3	-1.37355E-3
9.59974E-1	2.24341E-7	1.38482E-3	-1.34282E-3
9.49976E-1	2.22228E-7	1.37178E-3	-1.31632E-3
9.39975E-1	2.19427E-7	1.35449E-3	-1.28604E-3
9.29973E-1	2.17145E-7	1.34040E-3	-1.25913E-3
9.19971E-1	2.14775E-7	1.32577E-3	-1.23199E-3
9.09969E-1	2.12883E-7	1.31409E-3	-1.20786E-3
8.99972E-1	2.10386E-7	1.29868E-3	-1.18058E-3
8.89972E-1	2.08202E-7	1.28520E-3	-1.15534E-3
8.79973E-1	2.06287E-7	1.27338E-3	-1.13186E-3
8.69940E-1	2.04291E-7	1.26106E-3	-1.10812E-3
8.59943E-1	2.01812E-7	1.24575E-3	-1.08210E-3
8.49941E-1	1.99919E-7	1.23407E-3	-1.05948E-3
8.39939E-1	1.97675E-7	1.22022E-3	-1.03526E-3
8.29942E-1	1.95846E-7	1.20893E-3	-1.01347E-3
8.19934E-1	1.93478E-7	1.19431E-3	-9.89146E-4
8.09937E-1	1.92002E-7	1.18520E-3	-9.69632E-4
7.99937E-1	1.89798E-7	1.17159E-3	-9.46667E-4
7.89941E-1	1.87587E-7	1.15794E-3	-9.23947E-4
7.79936E-1	1.84825E-7	1.14090E-3	-8.98813E-4
7.69934E-1	1.82977E-7	1.12949E-3	-8.78415E-4
7.59933E-1	1.80979E-7	1.11715E-3	-8.57538E-4
7.49935E-1	1.78860E-7	1.10407E-3	-8.36347E-4
7.39931E-1	1.76990E-7	1.09253E-3	-8.16563E-4
7.29931E-1	1.75211E-7	1.08155E-3	-7.97431E-4
7.19932E-1	1.73101E-7	1.06852E-3	-7.77035E-4
7.09932E-1	1.71103E-7	1.05619E-3	-7.57398E-4
6.99934E-1	1.69381E-7	1.04556E-3	-7.39216E-4
6.89932E-1	1.68031E-7	1.03723E-3	-7.22846E-4
6.79937E-1	1.66169E-7	1.02573E-3	-7.04480E-4
6.69929E-1	1.64104E-7	1.01299E-3	-6.85485E-4
6.59930E-1	1.61656E-7	9.97877E-4	-6.65180E-4
6.49934E-1	1.60315E-7	9.89599E-4	-6.49671E-4
6.39935E-1	1.58330E-7	9.77346E-4	-6.31755E-4
6.29931E-1	1.56415E-7	9.65525E-4	-6.14358E-4
6.19927E-1	1.54074E-7	9.51074E-4	-5.95552E-4
6.09929E-1	1.52132E-7	9.39086E-4	-5.78562E-4
5.99929E-1	1.50668E-7	9.30049E-4	-5.63600E-4
5.89932E-1	1.48628E-7	9.17457E-4	-5.46704E-4
5.79931E-1	1.46691E-7	9.05500E-4	-5.30432E-4
5.69930E-1	1.45033E-7	8.95265E-4	-5.15393E-4
5.59933E-1	1.43199E-7	8.83944E-4	-4.99949E-4
5.49937E-1	1.41922E-7	8.76062E-4	-4.86645E-4
5.39935E-1	1.39932E-7	8.63778E-4	-4.71095E-4
5.29937E-1	1.37426E-7	8.48309E-4	-4.54091E-4
5.19934E-1	1.36202E-7	8.40753E-4	-4.41552E-4
5.09930E-1	1.34146E-7	8.28062E-4	-4.26519E-4
4.99931E-1	1.33101E-7	8.21611E-4	-4.14898E-4
4.89926E-1	1.31405E-7	8.11142E-4	-4.01414E-4
4.79927E-1	1.29651E-7	8.00315E-4	-3.87972E-4
4.69926E-1	1.28546E-7	7.93494E-4	-3.76650E-4
4.59928E-1	1.27404E-7	7.86444E-4	-3.65361E-4
4.49925E-1	1.25894E-7	7.77123E-4	-3.53179E-4
4.39926E-1	1.24047E-7	7.65722E-4	-3.40264E-4
4.29924E-1	1.23348E-7	7.61407E-4	-3.30654E-4
4.19927E-1	1.21693E-7	7.51191E-4	-3.18632E-4
