Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01003E+0	1.98443E-6	1.22496E-2	-1.23724E-2
1.00002E+0	1.06333E-3	6.56377E+0	-6.56390E+0
9.90023E-1	1.06046E-3	6.54605E+0	-6.48074E+0
9.80023E-1	1.05368E-3	6.50420E+0	-6.37426E+0
9.70029E-1	1.05116E-3	6.48864E+0	-6.29417E+0
9.60025E-1	1.04288E-3	6.43753E+0	-6.18019E+0
9.50024E-1	1.03758E-3	6.40481E+0	-6.08473E+0
9.40024E-1	1.03253E-3	6.37364E+0	-5.99138E+0
9.30017E-1	1.02587E-3	6.33253E+0	-5.88936E+0
9.20021E-1	1.02292E-3	6.31432E+0	-5.80931E+0
9.10024E-1	1.01781E-3	6.28278E+0	-5.71748E+0
9.00024E-1	1.00914E-3	6.22926E+0	-5.60648E+0
8.90023E-1	1.00415E-3	6.19846E+0	-5.51677E+0
8.80015E-1	9.98702E-4	6.16483E+0	-5.42514E+0
8.69980E-1	9.90964E-4	6.11706E+0	-5.32172E+0
8.59982E-1	9.86488E-4	6.08943E+0	-5.23680E+0
8.49981E-1	9.78479E-4	6.03999E+0	-5.13388E+0
8.39978E-1	9.69914E-4	5.98712E+0	-5.02905E+0
8.29978E-1	9.63439E-4	5.94715E+0	-4.93601E+0
8.19974E-1	9.59348E-4	5.92190E+0	-4.85581E+0
8.09976E-1	9.51808E-4	5.87536E+0	-4.75890E+0
7.99977E-1	9.44538E-4	5.83048E+0	-4.66425E+0
7.89980E-1	9.40478E-4	5.80542E+0	-4.58617E+0
7.79971E-1	9.32549E-4	5.75648E+0	-4.48988E+0
7.69971E-1	9.23277E-4	5.69924E+0	-4.38825E+0
7.59977E-1	9.17308E-4	5.66240E+0	-4.30329E+0
7.49977E-1	9.08613E-4	5.60872E+0	-4.20641E+0
7.39967E-1	9.01159E-4	5.56271E+0	-4.11622E+0
7.29970E-1	8.95713E-4	5.52909E+0	-4.03607E+0
7.19967E-1	8.85751E-4	5.46760E+0	-3.93649E+0
7.09969E-1	8.77472E-4	5.41649E+0	-3.84554E+0
