Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00996E+0	6.14143E-6	3.57060E-2	-3.66480E-2
9.99973E-1	-2.68864E-4	-1.56316E+0	1.58854E+0
9.89975E-1	-3.76634E-4	-2.18973E+0	2.20303E+0
9.79978E-1	-4.87452E-4	-2.83402E+0	2.82244E+0
9.69980E-1	-5.90050E-4	-3.43052E+0	3.38165E+0
9.59975E-1	-6.83108E-4	-3.97156E+0	3.87459E+0
9.49976E-1	-7.69562E-4	-4.47420E+0	4.31949E+0
9.39976E-1	-8.41346E-4	-4.89155E+0	4.67270E+0
9.29972E-1	-9.07949E-4	-5.27877E+0	4.98893E+0
9.19975E-1	-9.69818E-4	-5.63848E+0	5.27160E+0
9.09966E-1	-1.02058E-3	-5.93360E+0	5.48717E+0
8.99968E-1	-1.05968E-3	-6.16093E+0	5.63480E+0
8.89964E-1	-1.09942E-3	-6.39198E+0	5.78113E+0
8.79966E-1	-1.12957E-3	-6.56727E+0	5.87294E+0
8.69928E-1	-1.15491E-3	-6.71459E+0	5.93619E+0
8.59930E-1	-1.18597E-3	-6.89517E+0	6.02578E+0
8.49930E-1	-1.20307E-3	-6.99459E+0	6.04158E+0
8.39926E-1	-1.22538E-3	-7.12430E+0	6.08119E+0
8.29926E-1	-1.24616E-3	-7.24512E+0	6.11068E+0
8.19922E-1	-1.25696E-3	-7.30791E+0	6.08934E+0
8.09921E-1	-1.27590E-3	-7.41802E+0	6.10570E+0
7.99917E-1	-1.29090E-3	-7.50523E+0	6.10118E+0
7.89922E-1	-1.29948E-3	-7.55512E+0	6.06499E+0
7.79911E-1	-1.31443E-3	-7.64203E+0	6.05702E+0
7.69909E-1	-1.32953E-3	-7.72983E+0	6.04803E+0
7.59911E-1	-1.33554E-3	-7.76477E+0	5.99648E+0
7.49911E-1	-1.34901E-3	-7.84308E+0	5.97725E+0
7.39908E-1	-1.36291E-3	-7.92390E+0	5.95829E+0
7.29908E-1	-1.36721E-3	-7.94890E+0	5.89630E+0
7.19909E-1	-1.37921E-3	-8.01866E+0	5.86657E+0
7.09907E-1	-1.38817E-3	-8.07076E+0	5.82265E+0
6.99908E-1	-1.39096E-3	-8.08698E+0	5.75217E+0
6.89907E-1	-1.40459E-3	-8.16622E+0	5.72554E+0
6.79909E-1	-1.41093E-3	-8.20308E+0	5.66804E+0
6.69904E-1	-1.41301E-3	-8.21517E+0	5.59286E+0
6.59906E-1	-1.41883E-3	-8.24901E+0	5.53209E+0
6.49906E-1	-1.43147E-3	-8.32250E+0	5.49679E+0
6.39908E-1	-1.43407E-3	-8.33762E+0	5.42206E+0
6.29900E-1	-1.43747E-3	-8.35738E+0	5.34991E+0
6.19898E-1	-1.44886E-3	-8.42360E+0	5.30668E+0
6.09900E-1	-1.45443E-3	-8.45599E+0	5.24117E+0
5.99899E-1	-1.45527E-3	-8.46087E+0	5.15820E+0
5.89901E-1	-1.46483E-3	-8.51645E+0	5.10555E+0
5.79901E-1	-1.47104E-3	-8.55256E+0	5.04028E+0
5.69902E-1	-1.47143E-3	-8.55483E+0	4.95469E+0
5.59899E-1	-1.48246E-3	-8.61895E+0	4.90421E+0
5.49901E-1	-1.48185E-3	-8.61541E+0	4.81466E+0
5.39903E-1	-1.48554E-3	-8.63686E+0	4.73889E+0
5.29906E-1	-1.49403E-3	-8.68622E+0	4.67772E+0
5.19900E-1	-1.49808E-3	-8.70977E+0	4.60184E+0
5.09896E-1	-1.49801E-3	-8.70936E+0	4.51308E+0
4.99897E-1	-1.50696E-3	-8.76140E+0	4.45101E+0
4.89892E-1	-1.50774E-3	-8.76593E+0	4.36419E+0
4.79894E-1	-1.51012E-3	-8.77977E+0	4.28187E+0
4.69894E-1	-1.51875E-3	-8.82994E+0	4.21660E+0
4.59895E-1	-1.51775E-3	-8.82413E+0	4.12416E+0
4.49889E-1	-1.52664E-3	-8.87581E+0	4.05806E+0
4.39892E-1	-1.53054E-3	-8.89849E+0	3.97802E+0
4.29892E-1	-1.52716E-3	-8.87884E+0	3.87901E+0
4.19892E-1	-1.53185E-3	-8.90610E+0	3.80041E+0
4.09894E-1	-1.54292E-3	-8.97047E+0	3.73673E+0
3.99897E-1	-1.54792E-3	-8.99953E+0	3.65741E+0
3.89897E-1	-1.54434E-3	-8.97872E+0	3.55770E+0
3.79893E-1	-1.55353E-3	-9.03215E+0	3.48704E+0
3.69892E-1	-1.55141E-3	-9.01983E+0	3.39061E+0
3.59891E-1	-1.55086E-3	-9.01663E+0	3.29777E+0
3.49892E-1	-1.55976E-3	-9.06837E+0	3.22454E+0
3.39885E-1	-1.55615E-3	-9.04738E+0	3.12507E+0
3.29888E-1	-1.55971E-3	-9.06808E+0	3.04009E+0
3.19889E-1	-1.56703E-3	-9.11064E+0	2.96178E+0
3.09887E-1	-1.56374E-3	-9.09151E+0	2.86315E+0
2.99886E-1	-1.56703E-3	-9.11064E+0	2.77658E+0
2.89886E-1	-1.57318E-3	-9.14640E+0	2.69452E+0
2.79890E-1	-1.57578E-3	-9.16151E+0	2.60591E+0
2.69888E-1	-1.57485E-3	-9.15610E+0	2.51130E+0
2.59889E-1	-1.58451E-3	-9.21227E+0	2.43310E+0
2.49892E-1	-1.58401E-3	-9.20936E+0	2.33877E+0
2.39891E-1	-1.58276E-3	-9.20209E+0	2.24339E+0
2.29885E-1	-1.59359E-3	-9.26506E+0	2.16453E+0
2.19886E-1	-1.59174E-3	-9.25430E+0	2.06798E+0
2.09886E-1	-1.59440E-3	-9.26977E+0	1.97723E+0
1.99878E-1	-1.60200E-3	-9.31395E+0	1.89193E+0
1.89880E-1	-1.59614E-3	-9.27988E+0	1.79072E+0
1.79879E-1	-1.59650E-3	-9.28198E+0	1.69678E+0
1.69880E-1	-1.60436E-3	-9.32767E+0	1.61035E+0
1.59877E-1	-1.60415E-3	-9.32645E+0	1.51533E+0
1.49879E-1	-1.60271E-3	-9.31808E+0	1.41929E+0
1.39879E-1	-1.60521E-3	-9.33262E+0	1.32666E+0
1.29879E-1	-1.61441E-3	-9.38610E+0	1.23888E+0
1.19880E-1	-1.60964E-3	-9.35837E+0	1.14012E+0
1.09871E-1	-1.61456E-3	-9.38698E+0	1.04813E+0
9.98731E-2	-1.61886E-3	-9.41198E+0	9.55288E-1
8.98683E-2	-1.61326E-3	-9.37942E+0	8.56618E-1
7.98697E-2	-1.62012E-3	-9.41930E+0	7.64550E-1
6.98678E-2	-1.62336E-3	-9.43814E+0	6.70144E-1
5.98698E-2	-1.62008E-3	-9.41907E+0	5.73087E-1
4.98590E-2	-1.62539E-3	-9.44994E+0	4.78826E-1
3.98612E-2	-1.63171E-3	-9.48669E+0	3.84299E-1
2.98607E-2	-1.62525E-3	-9.44913E+0	2.86746E-1
1.98607E-2	-1.62663E-3	-9.45715E+0	1.90880E-1
9.85813E-3	-1.63612E-3	-9.51233E+0	9.52985E-2
-1.39475E-4	-1.63654E-3	-9.51477E+0	-1.34865E-3
-9.64117E-3	-1.63438E-3	-9.50221E+0	-9.31020E-2
-1.96445E-2	-1.64462E-3	-9.56174E+0	-1.90890E-1
-2.96474E-2	-1.64321E-3	-9.55355E+0	-2.87843E-1
-3.96464E-2	-1.64069E-3	-9.53890E+0	-3.84332E-1
-4.96459E-2	-1.65033E-3	-9.59494E+0	-4.84095E-1
-5.96542E-2	-1.64404E-3	-9.55837E+0	-5.79469E-1
-6.96549E-2	-1.64221E-3	-9.54773E+0	-6.75860E-1
-7.96540E-2	-1.65392E-3	-9.61581E+0	-7.78392E-1
-8.96525E-2	-1.65257E-3	-9.60797E+0	-8.75384E-1
-9.96573E-2	-1.64877E-3	-9.58587E+0	-9.70835E-1
-1.09658E-1	-1.65677E-3	-9.63238E+0	-1.07344E+0
-1.19660E-1	-1.65529E-3	-9.62378E+0	-1.17031E+0
-1.29660E-1	-1.65601E-3	-9.62797E+0	-1.26866E+0
-1.39659E-1	-1.66153E-3	-9.66006E+0	-1.37105E+0
-1.49668E-1	-1.65255E-3	-9.60785E+0	-1.46137E+0
-1.59667E-1	-1.65593E-3	-9.62750E+0	-1.56219E+0
-1.69669E-1	-1.66426E-3	-9.67593E+0	-1.66840E+0
-1.79668E-1	-1.66039E-3	-9.65343E+0	-1.76261E+0
-1.89672E-1	-1.66665E-3	-9.68983E+0	-1.86777E+0
-1.99668E-1	-1.66359E-3	-9.67203E+0	-1.96260E+0
-2.09679E-1	-1.66210E-3	-9.66337E+0	-2.05915E+0
-2.19678E-1	-1.66517E-3	-9.68122E+0	-2.16133E+0
-2.29677E-1	-1.67253E-3	-9.72401E+0	-2.26970E+0
-2.39683E-1	-1.66955E-3	-9.70669E+0	-2.36436E+0
-2.49681E-1	-1.67393E-3	-9.73215E+0	-2.46944E+0
-2.59681E-1	-1.68195E-3	-9.77878E+0	-2.58065E+0
-2.69683E-1	-1.67888E-3	-9.76093E+0	-2.67516E+0
-2.79682E-1	-1.67501E-3	-9.73843E+0	-2.76795E+0
-2.89680E-1	-1.68282E-3	-9.78384E+0	-2.88027E+0
-2.99676E-1	-1.67845E-3	-9.75843E+0	-2.97192E+0
-3.09671E-1	-1.68855E-3	-9.81715E+0	-3.08952E+0
-3.19675E-1	-1.68510E-3	-9.79709E+0	-3.18281E+0
-3.29676E-1	-1.68279E-3	-9.78366E+0	-3.27788E+0
-3.39674E-1	-1.69127E-3	-9.83297E+0	-3.39431E+0
-3.49681E-1	-1.68642E-3	-9.80477E+0	-3.48429E+0
-3.59681E-1	-1.68313E-3	-9.78564E+0	-3.57694E+0
-3.69680E-1	-1.69092E-3	-9.83093E+0	-3.69339E+0
-3.79687E-1	-1.69242E-3	-9.83965E+0	-3.79674E+0
-3.89692E-1	-1.68649E-3	-9.80517E+0	-3.88313E+0
-3.99688E-1	-1.69584E-3	-9.85953E+0	-4.00481E+0
-4.09688E-1	-1.69358E-3	-9.84640E+0	-4.09954E+0
-4.19685E-1	-1.69714E-3	-9.86709E+0	-4.20841E+0
-4.29690E-1	-1.70168E-3	-9.89349E+0	-4.32026E+0
-4.39689E-1	-1.69625E-3	-9.86192E+0	-4.40668E+0
-4.49689E-1	-1.70145E-3	-9.89215E+0	-4.52072E+0
-4.59691E-1	-1.70458E-3	-9.91035E+0	-4.62977E+0
-4.69689E-1	-1.69845E-3	-9.87471E+0	-4.71346E+0
-4.79691E-1	-1.70622E-3	-9.91988E+0	-4.83585E+0
-4.89689E-1	-1.70937E-3	-9.93820E+0	-4.94576E+0
-4.99697E-1	-1.70403E-3	-9.90715E+0	-5.03107E+0
-5.09695E-1	-1.70666E-3	-9.92244E+0	-5.13965E+0
-5.19698E-1	-1.71235E-3	-9.95552E+0	-5.25799E+0
-5.29697E-1	-1.70751E-3	-9.92738E+0	-5.34401E+0
-5.39702E-1	-1.70445E-3	-9.90959E+0	-5.43519E+0
-5.49704E-1	-1.71218E-3	-9.95453E+0	-5.56102E+0
-5.59703E-1	-1.70711E-3	-9.92506E+0	-5.64541E+0
-5.69701E-1	-1.71389E-3	-9.96448E+0	-5.76908E+0
-5.79702E-1	-1.71568E-3	-9.97488E+0	-5.87648E+0
-5.89699E-1	-1.71149E-3	-9.95052E+0	-5.96323E+0
-5.99698E-1	-1.71922E-3	-9.99547E+0	-6.09173E+0
-6.09704E-1	-1.72272E-3	-1.00158E+1	-6.20598E+0
-6.19704E-1	-1.71676E-3	-9.98116E+0	-6.28594E+0
-6.29704E-1	-1.71639E-3	-9.97901E+0	-6.38600E+0
-6.39738E-1	-1.72502E-3	-1.00292E+1	-6.52038E+0
-6.49747E-1	-1.71760E-3	-9.98605E+0	-6.59391E+0
-6.59749E-1	-1.72773E-3	-1.00449E+1	-6.73490E+0
-6.69749E-1	-1.72731E-3	-1.00425E+1	-6.83532E+0
-6.79753E-1	-1.72562E-3	-1.00327E+1	-6.93063E+0
-6.89753E-1	-1.73176E-3	-1.00684E+1	-7.05761E+0
-6.99752E-1	-1.72601E-3	-1.00349E+1	-7.13615E+0
-7.09752E-1	-1.72873E-3	-1.00508E+1	-7.24954E+0
-7.19752E-1	-1.73459E-3	-1.00848E+1	-7.37660E+0
-7.29749E-1	-1.73343E-3	-1.00781E+1	-7.47405E+0
-7.39751E-1	-1.72962E-3	-1.00559E+1	-7.55984E+0
-7.49750E-1	-1.73456E-3	-1.00847E+1	-7.68391E+0
-7.59755E-1	-1.73690E-3	-1.00983E+1	-7.79695E+0
-7.69758E-1	-1.73100E-3	-1.00640E+1	-7.87277E+0
-7.79755E-1	-1.74117E-3	-1.01231E+1	-8.02187E+0
-7.89767E-1	-1.73642E-3	-1.00955E+1	-8.10271E+0
-7.99767E-1	-1.73877E-3	-1.01091E+1	-8.21641E+0
-8.09765E-1	-1.74358E-3	-1.01371E+1	-8.34214E+0
-8.19766E-1	-1.73709E-3	-1.00994E+1	-8.41373E+0
-8.29769E-1	-1.74608E-3	-1.01516E+1	-8.56047E+0
-8.39769E-1	-1.73984E-3	-1.01153E+1	-8.63268E+0
-8.49771E-1	-1.73893E-3	-1.01101E+1	-8.73093E+0
-8.59772E-1	-1.74582E-3	-1.01501E+1	-8.86868E+0
-8.69770E-1	-1.75085E-3	-1.01794E+1	-8.99766E+0
-8.79775E-1	-1.74581E-3	-1.01501E+1	-9.07497E+0
-8.89770E-1	-1.74291E-3	-1.01332E+1	-9.16282E+0
-8.99775E-1	-1.74890E-3	-1.01680E+1	-9.29770E+0
-9.09775E-1	-1.75094E-3	-1.01799E+1	-9.41200E+0
-9.19773E-1	-1.75173E-3	-1.01845E+1	-9.51972E+0
-9.29775E-1	-1.75826E-3	-1.02224E+1	-9.65912E+0
-9.39781E-1	-1.75184E-3	-1.01851E+1	-9.72742E+0
-9.49781E-1	-1.74612E-3	-1.01519E+1	-9.79883E+0
-9.59783E-1	-1.75529E-3	-1.02052E+1	-9.95402E+0
-9.69788E-1	-1.75584E-3	-1.02084E+1	-1.00609E+1
-9.79784E-1	-1.75567E-3	-1.02074E+1	-1.01636E+1
-9.89785E-1	-1.76091E-3	-1.02378E+1	-1.02980E+1
-9.99785E-1	-1.76667E-3	-1.02713E+1	-1.04361E+1
-1.00979E+0	-1.76039E-3	-1.02348E+1	-1.05031E+1
