Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.00997E+0	4.93134E-4	2.86706E+0	-2.94273E+0
9.99979E-1	4.01822E-4	2.33617E+0	-2.37411E+0
9.89979E-1	3.26722E-4	1.89955E+0	-1.91109E+0
9.79977E-1	2.65230E-4	1.54203E+0	-1.53573E+0
9.69979E-1	2.15511E-4	1.25297E+0	-1.23512E+0
9.59974E-1	1.75674E-4	1.02136E+0	-9.96422E-1
9.49975E-1	1.44023E-4	8.37343E-1	-8.08389E-1
9.39973E-1	1.18975E-4	6.91715E-1	-6.60766E-1
9.29969E-1	9.91857E-5	5.76661E-1	-5.44997E-1
9.19968E-1	8.35878E-5	4.85976E-1	-4.54352E-1
9.09969E-1	7.12394E-5	4.14183E-1	-3.83022E-1
8.99972E-1	6.14356E-5	3.57184E-1	-3.26682E-1
8.89969E-1	5.35984E-5	3.11619E-1	-2.81840E-1
8.79972E-1	4.72833E-5	2.74903E-1	-2.45840E-1
8.69937E-1	4.21400E-5	2.45000E-1	-2.16600E-1
8.59938E-1	3.79372E-5	2.20565E-1	-1.92756E-1
8.49940E-1	3.44417E-5	2.00242E-1	-1.72961E-1
8.39937E-1	3.15056E-5	1.83172E-1	-1.56355E-1
8.29935E-1	2.90096E-5	1.68660E-1	-1.42253E-1
8.19929E-1	2.68626E-5	1.56178E-1	-1.30137E-1
8.09930E-1	2.49908E-5	1.45295E-1	-1.19593E-1
7.99932E-1	2.33409E-5	1.35703E-1	-1.10318E-1
7.89930E-1	2.18722E-5	1.27164E-1	-1.02084E-1
7.79919E-1	2.05435E-5	1.19439E-1	-9.46674E-2
7.69919E-1	1.93427E-5	1.12458E-1	-8.79911E-2
7.59919E-1	1.82327E-5	1.06004E-1	-8.18643E-2
7.49917E-1	1.72113E-5	1.00066E-1	-7.62611E-2
7.39914E-1	1.62601E-5	9.45355E-2	-7.10855E-2
7.29915E-1	1.53692E-5	8.93558E-2	-6.62827E-2
7.19916E-1	1.45326E-5	8.44919E-2	-6.18161E-2
7.09917E-1	1.37462E-5	7.99198E-2	-5.76589E-2
6.99917E-1	1.29995E-5	7.55785E-2	-5.37588E-2
6.89917E-1	1.22890E-5	7.14477E-2	-5.00945E-2
6.79920E-1	1.16171E-5	6.75413E-2	-4.66694E-2
6.69913E-1	1.09737E-5	6.38006E-2	-4.34358E-2
6.59916E-1	1.03556E-5	6.02070E-2	-4.03776E-2
6.49909E-1	9.77281E-6	5.68187E-2	-3.75274E-2
6.39910E-1	9.21042E-6	5.35490E-2	-3.48237E-2
6.29905E-1	8.67545E-6	5.04387E-2	-3.22882E-2
6.19904E-1	8.15813E-6	4.74310E-2	-2.98808E-2
6.09906E-1	7.66559E-6	4.45674E-2	-2.76239E-2
5.99905E-1	7.19370E-6	4.18238E-2	-2.54983E-2
5.89905E-1	6.74372E-6	3.92077E-2	-2.35049E-2
5.79907E-1	6.30994E-6	3.66857E-2	-2.16202E-2
5.69910E-1	5.89759E-6	3.42883E-2	-1.98590E-2
5.59909E-1	5.50166E-6	3.19864E-2	-1.82007E-2
5.49909E-1	5.12384E-6	2.97898E-2	-1.66480E-2
5.39911E-1	4.76514E-6	2.77043E-2	-1.52011E-2
5.29911E-1	4.42059E-6	2.57011E-2	-1.38408E-2
5.19908E-1	4.09306E-6	2.37969E-2	-1.25734E-2
5.09908E-1	3.78231E-6	2.19902E-2	-1.13953E-2
4.99907E-1	3.48582E-6	2.02664E-2	-1.02960E-2
4.89905E-1	3.20532E-6	1.86356E-2	-9.27811E-3
4.79903E-1	2.94095E-6	1.70985E-2	-8.33907E-3
4.69905E-1	2.69035E-6	1.56416E-2	-7.46956E-3
4.59904E-1	2.45358E-6	1.42650E-2	-6.66721E-3
4.49900E-1	2.23078E-6	1.29697E-2	-5.92992E-3
4.39903E-1	2.02269E-6	1.17598E-2	-5.25730E-3
4.29902E-1	1.82733E-6	1.06240E-2	-4.64155E-3
4.19905E-1	1.64732E-6	9.57744E-3	-4.08701E-3
4.09905E-1	1.47855E-6	8.59622E-3	-3.58093E-3
3.99904E-1	1.32268E-6	7.69000E-3	-3.12527E-3
3.89907E-1	1.17817E-6	6.84983E-3	-2.71422E-3
3.79901E-1	1.04507E-6	6.07599E-3	-2.34581E-3
3.69901E-1	9.25054E-7	5.37822E-3	-2.02176E-3
3.59899E-1	8.13513E-7	4.72973E-3	-1.72990E-3
3.49900E-1	7.12861E-7	4.14454E-3	-1.47375E-3
3.39895E-1	6.22287E-7	3.61795E-3	-1.24972E-3
3.29897E-1	5.40167E-7	3.14051E-3	-1.05289E-3
3.19897E-1	4.67279E-7	2.71674E-3	-8.83208E-4
3.09896E-1	4.01177E-7	2.33242E-3	-7.34562E-4
2.99895E-1	3.43244E-7	1.99560E-3	-6.08203E-4
2.89896E-1	2.91301E-7	1.69361E-3	-4.98954E-4
2.79897E-1	2.45988E-7	1.43016E-3	-4.06807E-4
2.69901E-1	2.05153E-7	1.19275E-3	-3.27159E-4
2.59897E-1	1.70538E-7	9.91500E-4	-2.61878E-4
2.49901E-1	1.39352E-7	8.10186E-4	-2.05758E-4
2.39903E-1	1.12198E-7	6.52314E-4	-1.59037E-4
2.29893E-1	8.80610E-8	5.11983E-4	-1.19615E-4
2.19894E-1	6.80286E-8	3.95515E-4	-8.83856E-5
2.09894E-1	5.05240E-8	2.93744E-4	-6.26577E-5
1.99888E-1	3.42572E-8	1.99170E-4	-4.04590E-5
1.89889E-1	2.02129E-8	1.17517E-4	-2.26780E-5
1.79892E-1	7.66615E-9	4.45706E-5	-8.14827E-6
1.69899E-1	-2.68124E-9	-1.55886E-5	2.69155E-6
1.59892E-1	-1.22050E-8	-7.09593E-5	1.15303E-5
1.49895E-1	-2.03928E-8	-1.18563E-4	1.80609E-5
1.39893E-1	-2.80257E-8	-1.62940E-4	2.31648E-5
1.29894E-1	-3.46782E-8	-2.01617E-4	2.66147E-5
1.19894E-1	-4.04802E-8	-2.35350E-4	2.86759E-5
1.09894E-1	-4.59446E-8	-2.67120E-4	2.98322E-5
9.98931E-2	-5.08947E-8	-2.95899E-4	3.00389E-5
8.98893E-2	-5.49460E-8	-3.19453E-4	2.91824E-5
7.98888E-2	-5.90101E-8	-3.43082E-4	2.78541E-5
6.98917E-2	-6.27221E-8	-3.64663E-4	2.59014E-5
5.98907E-2	-6.64483E-8	-3.86327E-4	2.35136E-5
4.98855E-2	-6.97486E-8	-4.05515E-4	2.05583E-5
3.98862E-2	-7.30054E-8	-4.24450E-4	1.72050E-5
2.98884E-2	-7.59306E-8	-4.41457E-4	1.34090E-5
