Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01003E+0	-1.72496E-4	-1.06479E+0	1.07547E+0
1.00003E+0	4.87787E-6	3.01103E-2	-3.01112E-2
9.90026E-1	5.34624E-6	3.30015E-2	-3.26723E-2
9.80026E-1	5.58251E-6	3.44599E-2	-3.37716E-2
9.70031E-1	5.67761E-6	3.50470E-2	-3.39967E-2
9.60028E-1	5.69894E-6	3.51786E-2	-3.37725E-2
9.50026E-1	5.67556E-6	3.50343E-2	-3.32835E-2
9.40027E-1	5.61996E-6	3.46911E-2	-3.26106E-2
9.30019E-1	5.54664E-6	3.42385E-2	-3.18425E-2
9.20023E-1	5.46429E-6	3.37302E-2	-3.10325E-2
9.10023E-1	5.37547E-6	3.31819E-2	-3.01963E-2
9.00025E-1	5.28382E-6	3.26162E-2	-2.93554E-2
8.90023E-1	5.18874E-6	3.20293E-2	-2.85068E-2
8.80028E-1	5.09400E-6	3.14444E-2	-2.76720E-2
8.69995E-1	4.99967E-6	3.08622E-2	-2.68499E-2
8.59996E-1	4.90295E-6	3.02651E-2	-2.60279E-2
8.49998E-1	4.81253E-6	2.97070E-2	-2.52509E-2
8.39998E-1	4.72077E-6	2.91406E-2	-2.44780E-2
8.29998E-1	4.62857E-6	2.85714E-2	-2.37142E-2
8.19993E-1	4.53999E-6	2.80246E-2	-2.29800E-2
8.09999E-1	4.45391E-6	2.74933E-2	-2.22695E-2
8.00002E-1	4.36615E-6	2.69515E-2	-2.15613E-2
7.90004E-1	4.27960E-6	2.64173E-2	-2.08698E-2
7.79995E-1	4.19431E-6	2.58908E-2	-2.01947E-2
7.69995E-1	4.10870E-6	2.53623E-2	-1.95289E-2
7.59995E-1	4.02619E-6	2.48530E-2	-1.88882E-2
7.49997E-1	3.94276E-6	2.43380E-2	-1.82534E-2
7.39990E-1	3.86212E-6	2.38402E-2	-1.76415E-2
7.29993E-1	3.78205E-6	2.33460E-2	-1.70424E-2
7.19993E-1	3.70020E-6	2.28407E-2	-1.64452E-2
7.09991E-1	3.62138E-6	2.23542E-2	-1.58713E-2
6.99994E-1	3.54371E-6	2.18748E-2	-1.53122E-2
6.89992E-1	3.46610E-6	2.13957E-2	-1.47628E-2
6.79992E-1	3.39011E-6	2.09266E-2	-1.42299E-2
6.69982E-1	3.31488E-6	2.04622E-2	-1.37093E-2
6.59984E-1	3.24032E-6	2.00020E-2	-1.32010E-2
6.49985E-1	3.16789E-6	1.95549E-2	-1.27104E-2
6.39989E-1	3.09595E-6	1.91108E-2	-1.22307E-2
6.29981E-1	3.02590E-6	1.86784E-2	-1.17670E-2
6.19977E-1	2.95556E-6	1.82442E-2	-1.13110E-2
6.09979E-1	2.88629E-6	1.78166E-2	-1.08678E-2
5.99978E-1	2.81788E-6	1.73943E-2	-1.04362E-2
5.89981E-1	2.74971E-6	1.69735E-2	-1.00141E-2
5.79981E-1	2.68178E-6	1.65542E-2	-9.60112E-3
5.69985E-1	2.61682E-6	1.61532E-2	-9.20709E-3
5.59986E-1	2.55224E-6	1.57546E-2	-8.82234E-3
5.49992E-1	2.48355E-6	1.53306E-2	-8.43168E-3
