Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01003E+0	1.55828E-5	9.61901E-2	-9.71549E-2
1.00003E+0	2.30095E-3	1.42034E+1	-1.42038E+1
9.90032E-1	2.29992E-3	1.41970E+1	-1.40555E+1
9.80032E-1	2.29849E-3	1.41882E+1	-1.39049E+1
9.70034E-1	2.29511E-3	1.41673E+1	-1.37428E+1
9.60033E-1	2.28339E-3	1.40950E+1	-1.35317E+1
9.50031E-1	2.28610E-3	1.41117E+1	-1.34066E+1
9.40032E-1	2.28940E-3	1.41321E+1	-1.32846E+1
9.30027E-1	2.27719E-3	1.40567E+1	-1.30731E+1
9.20029E-1	2.28419E-3	1.40999E+1	-1.29724E+1
9.10027E-1	2.27691E-3	1.40550E+1	-1.27904E+1
9.00028E-1	2.27811E-3	1.40624E+1	-1.26566E+1
8.90028E-1	2.27411E-3	1.40377E+1	-1.24940E+1
8.80030E-1	2.26867E-3	1.40041E+1	-1.23241E+1
8.69994E-1	2.27287E-3	1.40301E+1	-1.22061E+1
8.59993E-1	2.27177E-3	1.40233E+1	-1.20599E+1
8.49993E-1	2.26249E-3	1.39660E+1	-1.18710E+1
8.39992E-1	2.25693E-3	1.39317E+1	-1.17025E+1
8.29993E-1	2.26060E-3	1.39543E+1	-1.15820E+1
8.19988E-1	2.24967E-3	1.38869E+1	-1.13871E+1
8.09991E-1	2.25169E-3	1.38993E+1	-1.12583E+1
7.99989E-1	2.24613E-3	1.38650E+1	-1.10918E+1
7.89990E-1	2.24470E-3	1.38562E+1	-1.09462E+1
7.79982E-1	2.24701E-3	1.38704E+1	-1.08187E+1
7.69983E-1	2.23950E-3	1.38241E+1	-1.06443E+1
7.59984E-1	2.24482E-3	1.38569E+1	-1.05310E+1
7.49984E-1	2.23685E-3	1.38077E+1	-1.03556E+1
7.39984E-1	2.22587E-3	1.37399E+1	-1.01673E+1
7.29983E-1	2.22772E-3	1.37514E+1	-1.00383E+1
