Efficiency(%)	JSC(mA/cm^2)	VOC(V)	FF				 
1.01001E+0	1.24645E-3	7.69414E+0	-7.77115E+0
1.00000E+0	1.28579E-3	7.93698E+0	-7.93698E+0
9.90002E-1	1.30313E-3	8.04401E+0	-7.96359E+0
9.80016E-1	1.31771E-3	8.13401E+0	-7.97146E+0
9.70017E-1	1.31223E-3	8.10019E+0	-7.85732E+0
9.60002E-1	1.30366E-3	8.04728E+0	-7.72541E+0
9.50011E-1	1.29628E-3	8.00173E+0	-7.60173E+0
9.40024E-1	1.27899E-3	7.89500E+0	-7.42149E+0
9.30005E-1	1.25273E-3	7.73290E+0	-7.19164E+0
9.20007E-1	1.23150E-3	7.60185E+0	-6.99376E+0
9.10011E-1	1.20866E-3	7.46086E+0	-6.78947E+0
9.00009E-1	1.18510E-3	7.31543E+0	-6.58395E+0
8.90006E-1	1.16070E-3	7.16481E+0	-6.37673E+0
8.80008E-1	1.13553E-3	7.00944E+0	-6.16837E+0
8.69968E-1	1.11383E-3	6.87549E+0	-5.98146E+0
8.59986E-1	1.09912E-3	6.78469E+0	-5.83474E+0
8.49980E-1	1.06284E-3	6.56074E+0	-5.57650E+0
8.39972E-1	1.03099E-3	6.36414E+0	-5.34570E+0
8.29974E-1	1.00319E-3	6.19253E+0	-5.13964E+0
8.19959E-1	6.12883E-4	3.78323E+0	-3.10209E+0
8.09968E-1	6.49657E-4	4.01023E+0	-3.24816E+0
7.99963E-1	6.75371E-4	4.16896E+0	-3.33501E+0
7.89965E-1	6.96688E-4	4.30054E+0	-3.39728E+0
7.79952E-1	7.11689E-4	4.39314E+0	-3.42644E+0
7.69953E-1	7.21724E-4	4.45509E+0	-3.43021E+0
7.59957E-1	7.26095E-4	4.48207E+0	-3.40618E+0
7.49965E-1	7.26679E-4	4.48567E+0	-3.36410E+0
7.39961E-1	7.22643E-4	4.46076E+0	-3.30079E+0
7.29962E-1	7.16162E-4	4.42075E+0	-3.22698E+0
